 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 取得借款收到的现金(万元),5500,3500,6000,6000,--,16000,13129,8500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),5500,3500,10400,10400,4400,16000,13129,8500, 
 偿还债务支付的现金(万元),6000,4000,10000,8000,--,17213,9492,8500, 
 分配股利、利润或偿付利息所支付的现金(万元),1617,1577,5668,5605,4088,6540,1835,1844, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),7617,5577,15668,13605,4088,23754,11327,10344, 
 筹资活动产生的现金流量净额(万元),-2117,-2077,-5268,-3205,312,-7754,1802,-1844, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,-26,-0,--, 
 现金及现金等价物净增加额(万元),-2236,-4420,2362,-3954,-2890,-3419,4550,4366, 
 加:期初现金及现金等价物余额(万元),10481,10481,8118,8118,8118,11537,6987,2621, 
 期末现金及现金等价物余额(万元),8245,6060,10481,4164,5228,8118,11537,6987, 
 净利润(万元),--,3483,5845,--,--,5102,4241,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,348,702,--,--,187,423,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,403,812,--,--,800,755,--, 
 无形资产摊销(万元),--,49,90,--,--,93,95,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,1,--,--,-1,-0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,11,312,--,--,456,268,--, 
 投资损失(万元),--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-30,-79,--,--,-16,-411,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1832,-3199,--,--,587,-1030,--, 
 经营性应收项目的减少(万元),--,-1084,-2276,--,--,2100,-4209,--, 
 经营性应付项目的增加(万元),--,-3568,5652,--,--,-4434,2213,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2218,7859,--,--,4874,2344,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8245,6060,10481,4164,5228,8118,11537,6987, 
 现金的期初余额(万元),10481,10481,8118,8118,8118,11537,6987,2621, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2236,-4420,2362,-3954,-2890,-3419,4550,4366, 

