 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),3912,115,--,2360,0,0,192,1334,140,0,--,2582,32,32,--,60,60,60,--,3,3,3,--,1,1,1,--,9,9,9,--,--,--,--,--,--,0,--,--,0,0,0, 
 筹资活动现金流出小计(万元),5953,1319,400,4071,1535,1065,721,8324,4770,4093,4083,3753,975,608,19,5018,5018,5018,0,4803,4803,4803,0,1977,1977,1927,3,3530,3530,3530,522,11128,11108,11093,8052,20238,11992,11915,31388,17459,47422,8161, 
 筹资活动产生的现金流量净额(万元),-4323,11,453,-291,1359,589,733,-4285,-3360,-3473,-3663,6124,2602,-608,-18,-5018,-5018,-5018,0,3723,-1610,-1928,0,-1977,-1977,-1927,-3,-3530,-3530,-3530,-522,79522,79108,78596,81637,-238,5008,1085,-14028,-5750,-6362,-1161, 
 汇率变动对现金及现金等价物的影响(万元),466,-6,-598,-728,-446,-274,-52,508,235,189,-32,175,171,-66,-288,-282,0,58,61,-61,-173,-46,-7,-33,-10,-6,2,12,3,-4,--,--,--,--,--,--,0,--,--,0,0,0, 
 现金及现金等价物净增加额(万元),-2120,387,-716,-965,-2647,-1675,-1063,1297,-132,-3805,-3386,-20682,-31907,-24406,-29046,7476,4419,-15283,-3330,-6031,-18012,-15658,1577,-6422,-1329,-1970,3044,-17688,-10016,-7526,-3722,64095,65472,69677,75122,-84,-2532,-1884,-2538,3481,1328,2540, 
 加:期初现金及现金等价物余额(万元),27053,27053,27053,28019,28019,28019,28019,26721,26721,26721,26721,47404,47404,47404,50045,39928,39928,39928,39928,45959,45959,45959,45959,52381,52381,52381,52381,70068,70068,70068,70068,5973,5973,5973,5973,6057,6057,6057,8595,8595,7267,4726, 
 期末现金及现金等价物余额(万元),24933,27440,26338,27053,25372,26344,26956,28019,26589,22916,23336,26721,15496,22997,20999,47404,44347,24645,36598,39928,27947,30300,47536,45959,51052,50410,55425,52381,60052,62542,66346,70068,71444,75650,81095,5973,3525,4173,6057,12076,8595,7267, 
 净利润(万元),--,-2745,--,1389,--,4595,--,1829,--,-2159,--,-9647,--,-2116,--,5428,--,2613,--,4828,--,2100,--,1261,--,1652,--,3544,--,2456,--,9175,--,3844,--,10182,0,--,--,0,0,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 资产减值准备(万元),--,1004,--,7969,--,1900,--,5879,--,1364,--,9449,--,1825,--,1028,--,627,--,1172,--,373,--,721,--,318,--,355,--,59,--,-131,--,-41,--,1240,0,--,--,0,0,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,728,--,1479,--,730,--,1693,--,920,--,2045,--,1032,--,2068,--,1035,--,2058,--,1034,--,3449,--,1941,--,3230,--,1486,--,1594,--,757,--,1288,0,--,--,0,0,0, 
 无形资产摊销(万元),--,320,--,558,--,250,--,516,--,201,--,505,--,142,--,243,--,121,--,240,--,119,--,163,--,85,--,155,--,77,--,127,--,62,--,65,0,--,--,0,0,0, 
 长期待摊费用摊销(万元),--,-4,--,14,--,7,--,14,--,7,--,19,--,4,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-42,--,-5,--,-6,--,-2,--,-9,--,-5,--,-33,--,-24,--,-178,--,-172,--,-76,--,-20,--,-16,--,-40,--,111,--,--,--,31,0,--,--,0,0,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 财务费用(万元),--,94,--,2315,--,404,--,-433,--,-94,--,-598,--,99,--,76,--,-54,--,127,--,45,--,94,--,6,--,-15,--,10,--,108,--,93,--,588,0,--,--,0,0,0, 
 投资损失(万元),--,-10,--,-63,--,191,--,-287,--,315,--,-665,--,-312,--,-1414,--,-1169,--,-580,--,-442,--,-278,--,-130,--,-85,--,--,--,--,--,--,--,-4,0,--,--,0,0,0, 
 递延所得税资产减少(万元),--,-213,--,403,--,-123,--,-35,--,9,--,-260,--,-6,--,-161,--,-66,--,-216,--,-53,--,-78,--,-21,--,-48,--,-7,--,104,--,6,--,-191,0,--,--,0,0,0, 
 递延所得税负债增加(万元),--,-17,--,-35,--,-17,--,-35,--,-9,--,-29,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 存货的减少(万元),--,-4963,--,4611,--,-5187,--,-6378,--,-4722,--,-55,--,-3460,--,9962,--,3185,--,-3244,--,1334,--,-5024,--,-1075,--,-9717,--,-5595,--,-2239,--,1966,--,19618,0,--,--,0,0,0, 
 经营性应收项目的减少(万元),--,-143,--,-11340,--,15254,--,-4178,--,8724,--,-5563,--,-5616,--,-17478,--,-24597,--,5856,--,-9077,--,-4046,--,2636,--,-3244,--,-1749,--,-8440,--,-10812,--,-10642,0,--,--,0,0,0, 
 经营性应付项目的增加(万元),--,4705,--,3908,--,-10257,--,5411,--,-394,--,-16612,--,-11158,--,-5294,--,3679,--,8155,--,7460,--,8014,--,-5043,--,3494,--,3993,--,-3221,--,896,--,-15679,0,--,--,0,0,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,-183,--,--,--,--,--,312,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 经营活动产生现金流量净额(万元),--,-1245,--,11164,--,7741,--,3989,--,4162,--,-21604,--,-19570,--,-5574,--,-14339,--,18220,--,2720,--,4200,--,351,--,-2348,--,689,--,-2812,--,-3229,--,6496,0,--,--,0,0,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 现金的期末余额(万元),24933,27440,26338,--,25372,26344,26956,28019,26589,22916,23336,26721,15496,22997,20999,47404,44347,24645,36598,39928,27947,30300,47536,45959,51052,50410,55425,52381,60052,62542,66346,70068,71444,75650,81095,5973,3525,4173,6057,12076,8595,7267, 
 现金的期初余额(万元),27053,27053,27053,--,28019,28019,28019,26721,26721,26721,26721,47404,47404,47404,50045,39928,39928,39928,39928,45959,45959,45959,45959,52381,52381,52381,52381,70068,70068,70068,70068,5973,5973,5973,5973,6057,6057,6057,8595,8595,7267,4726, 
 现金等价物的期末余额(万元),--,--,--,27053,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,28019,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),-2120,387,-716,-965,-2647,-1675,-1063,1297,-132,-3805,-3386,-20682,-31907,-24406,-29046,7476,4419,-15283,-3330,-6031,-18012,-15658,1577,-6422,-1329,-1970,3044,-17688,-10016,-7526,-3722,64095,65472,69677,75122,-84,-2532,-1884,-2538,3481,1328,2540, 

