 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),211,719,420,184,112,9104,8527,103,52,1505,1394,1423,36,741,681,616,50,183,118,758,552, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,4212,--,--,--,108,109,79,--,145,145,145,145,--,--,--,--,916,916,60,--, 
 筹资活动现金流出小计(万元),311,13631,6020,376,212,13702,13126,1871,52,4449,4339,4368,1780,3621,3061,1996,1430,3298,2634,1018,1052, 
 筹资活动产生的现金流量净额(万元),8858,4089,6980,-376,-212,77385,74531,73925,-52,12769,12185,8506,9278,-100,24,489,-280,737,301,584,-602, 
 汇率变动对现金及现金等价物的影响(万元),--,-83,--,--,--,72,--,--,--,--,-0,-0,-0,3,10,11,--,-11,-1,-1,-1, 
 现金及现金等价物净增加额(万元),11424,33769,6582,6766,22788,4260,7635,64069,-909,4428,7441,6941,8351,1929,1120,1044,-3,-731,-730,-479,-3449, 
 加:期初现金及现金等价物余额(万元),45339,11569,11569,11569,11569,7310,7310,7310,7310,2881,2881,2881,2881,952,952,952,1252,1683,1683,2163,5611, 
 期末现金及现金等价物余额(万元),56762,45339,18152,18335,34357,11569,14945,71378,6400,7310,10322,9822,11232,2881,2072,1996,1250,952,953,1683,2163, 
 净利润(万元),--,11735,--,4421,--,8019,--,3027,--,5119,--,1476,--,3657,3157,2052,--,2569,2207,1262,3221, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,549,--,147,--,218,--,117,--,111,--,48,--,211,196,219,--,190,218,28,89, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2605,--,1080,--,1726,--,771,--,1316,--,649,--,1078,782,513,--,880,660,636,331, 
 无形资产摊销(万元),--,711,--,89,--,136,--,46,--,39,--,16,--,33,23,17,--,33,25,30,21, 
 长期待摊费用摊销(万元),--,210,--,154,--,173,--,80,--,124,--,56,--,40,22,5,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,22,--,0,--,98,--,19,--,11,--,11,--,65,--,--,--,26,26,544,--, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,751,--,470,--,262,--,100,--,145,--,60,--,226,162,96,--,197,219,69,19, 
 投资损失(万元),--,-597,--,-591,--,-184,--,120,--,41,--,--,--,--,--,--,--,24,24,73,-54, 
 递延所得税资产减少(万元),--,-547,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,-207,--,--,--,-27,--,-0,--,-0,--,-0,--,-5,-5,-5,--,-0,-0,-0,--, 
 存货的减少(万元),--,-3013,--,-388,--,-1118,--,-289,--,-27,--,-814,--,-495,-593,-732,--,-351,-228,-98,-851, 
 经营性应收项目的减少(万元),--,-8646,--,-5594,--,-6613,--,-2822,--,-627,--,-967,--,16,-45,-34,--,-1884,-3925,585,-2535, 
 经营性应付项目的增加(万元),--,-208,--,3502,--,3498,--,611,--,-1101,--,-153,--,-546,-863,-211,--,129,2629,-875,2274, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,--, 
 经营活动产生现金流量净额(万元),--,3366,--,3290,--,6188,--,1779,--,5151,--,382,--,4281,2836,1920,--,1813,1854,2252,2525, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),56762,45339,18152,18335,34357,11569,14945,71378,6400,7310,10322,9822,11232,2881,2072,1996,1250,952,953,1683,2163, 
 现金的期初余额(万元),45339,11569,11569,11569,11569,7310,7310,7310,7310,2881,2881,2881,2881,952,952,952,1252,1683,1683,2163,5611, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),11424,33769,6582,6766,22788,4260,7635,64069,-909,4428,7441,6941,8351,1929,1120,1044,-3,-731,-730,-479,-3449, 

