 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 经营活动产生的现金流量净额(万元),6300,4225,5258,3574,4605,2657,5739,2980,2841, 
 收回投资所收到的现金(万元),--,--,--,--,4167,4166,2543,170,7543, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,5,81,24,58,--,17,20,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),53,53,45,36,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),57,57,126,60,4225,4166,2560,190,7543, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4263,2884,6455,5312,10085,4471,5081,5943,3769, 
 投资所支付的现金(万元),--,--,--,--,4000,4000,2500,340,6500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),718,660,580,300,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4981,3544,7035,5612,14085,8471,7581,6283,10269, 
 投资活动产生的现金流量净额(万元),-4923,-3487,-6908,-5552,-9860,-4304,-5021,-6093,-2726, 
 吸收投资收到的现金(万元),20485,140,--,--,4650,--,--,3,7, 
 其中：子公司吸收少数股东投资收到的现金(万元),140,140,--,--,--,--,--,3,7, 
 取得借款收到的现金(万元),2485,1821,2552,1552,9132,2632,6000,4200,2900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,62,62,--,--,--,--,--, 
 筹资活动现金流入小计(万元),22970,1961,2614,1614,13782,2632,6000,4203,2907, 
 偿还债务支付的现金(万元),2226,1173,1322,822,8431,1300,4600,1700,2500, 
 分配股利、利润或偿付利息所支付的现金(万元),303,206,352,263,443,208,334,172,65, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),140,--,--,--,62,--,10,38,--, 
 筹资活动现金流出小计(万元),2669,1379,1674,1085,8935,1508,4944,1910,2565, 
 筹资活动产生的现金流量净额(万元),20301,582,940,529,4847,1124,1056,2293,342, 
 汇率变动对现金及现金等价物的影响(万元),--,--,11,11,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),21678,1320,-700,-1439,-408,-523,1774,-820,457, 
 加:期初现金及现金等价物余额(万元),2621,2621,3320,3320,3728,3728,1954,2774,2318, 
 期末现金及现金等价物余额(万元),24298,3941,2621,1882,3320,3205,3728,1954,2774, 
 净利润(万元),--,2420,4095,--,3243,--,4225,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,20,27,--,15,--,8,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,897,1665,--,1281,--,898,--,--, 
 无形资产摊销(万元),--,80,155,--,107,--,84,--,--, 
 长期待摊费用摊销(万元),--,57,89,--,67,--,29,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,20,16,--,15,--,1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,153,296,--,341,--,233,--,--, 
 投资损失(万元),--,--,--,--,-17,--,-18,--,--, 
 递延所得税资产减少(万元),--,-2,6,--,73,--,123,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,13,26,--,69,--,-35,--,--, 
 经营性应收项目的减少(万元),--,488,-2027,--,-1466,--,-5,--,--, 
 经营性应付项目的增加(万元),--,79,910,--,878,--,196,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4225,5258,--,4605,--,5739,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),24298,3941,2621,1882,3320,3205,3728,1954,2774, 
 现金的期初余额(万元),2621,2621,3320,3320,3728,3728,1954,2774,2318, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),21678,1320,-700,-1439,-408,-523,1774,-820,457, 

