 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,15500,6000,--,--,17700,9500,1000,--,--,--,105,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),61,61,0,15500,6000,0,0,17718,9518,1018,0,0,0,116,9, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16549,11199,9918,3756,1770,198,96,1512,1078,579,123,3455,3498,2259,2315, 
 投资所支付的现金(万元),105,--,--,3000,3000,3000,--,--,--,--,--,--,--,396,386, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1383,1376,1109,3788,3320,2239,1828,9173,7352,5946,3273,14081,13309,11983,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18036,12575,11026,10544,8090,5436,1923,10685,8430,6526,3396,17536,16806,14639,2701, 
 投资活动产生的现金流量净额(万元),-17976,-12514,-11026,4956,-2090,-5436,-1923,7033,1088,-5508,-3396,-17535,-16806,-14522,-2693, 
 吸收投资收到的现金(万元),--,--,--,46237,46237,--,--,--,--,--,--,--,--,1200,15810, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),139700,62500,23200,104100,89000,72700,33000,72000,69000,51000,31500,75100,67800,31200,26400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1375,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),141075,62500,23200,150337,135237,72700,33000,72000,69000,51000,31500,75100,67800,32400,42210, 
 偿还债务支付的现金(万元),93450,53650,22500,90240,62690,49490,22000,59490,54220,39220,16000,70520,54400,24400,24400, 
 分配股利、利润或偿付利息所支付的现金(万元),4848,2297,1230,6364,3786,2663,1254,6125,4803,1853,858,4704,2908,1949,1417, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,408,825,4867,--,148,592,547,510,369,279,554,417,361, 
 筹资活动现金流出小计(万元),98298,55947,24138,97429,71342,52153,23401,66208,59570,41583,17226,75502,57862,26766,26178, 
 筹资活动产生的现金流量净额(万元),42778,6553,-938,52908,63895,20547,9598,5792,9430,9417,14274,-402,9938,5634,16032, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-55342,-73111,-78604,69891,6236,-25968,-25074,-11144,-40081,-44261,-31921,-2562,10317,10290,14160, 
 加:期初现金及现金等价物余额(万元),111149,111149,111149,41258,41258,41258,41258,52402,52402,52402,52402,54964,44647,34357,20197, 
 期末现金及现金等价物余额(万元),55807,38037,32544,111149,47493,15289,16184,41258,12321,41258,20481,52402,54964,44647,34357, 
 净利润(万元),--,1725,--,9074,--,--,-1504,8839,--,--,-961,11707,8204,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-68,--,663,--,--,495,999,--,--,-16,792,1443,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1270,--,2120,--,--,559,2214,--,--,588,2058,1764,--,--, 
 无形资产摊销(万元),--,62,--,136,--,--,24,125,--,--,23,90,72,--,--, 
 长期待摊费用摊销(万元),--,622,--,889,--,--,174,1628,--,--,168,1121,679,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,-4,--,--,--,-16,--,--,--,-0,2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2185,--,5834,--,--,1389,4849,--,--,1294,3828,3432,--,--, 
 投资损失(万元),--,-59,--,-457,--,--,5,-872,--,--,21,56,-18,--,--, 
 递延所得税资产减少(万元),--,31,--,181,--,--,-118,-190,--,--,3,-152,312,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-33226,--,-43465,--,--,-2731,-9772,--,--,-4195,-14931,-2099,--,--, 
 经营性应收项目的减少(万元),--,-10102,--,-27005,--,--,-17726,-15542,--,--,-9781,-27332,-47585,--,--, 
 经营性应付项目的增加(万元),--,-29589,--,69177,--,--,-10819,-17955,--,--,-30902,38340,51299,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-5116,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-67150,--,12027,--,--,-32749,-23970,--,--,-42798,15376,17185,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),55807,38037,32544,111149,47493,15289,16184,41258,12321,41258,20481,52402,54964,44647,34357, 
 现金的期初余额(万元),111149,111149,111149,41258,41258,41258,41258,52402,52402,52402,52402,54964,44647,34357,20197, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-55342,-73111,-78604,69891,6236,-25968,-25074,-11144,-40081,-44261,-31921,-2562,10317,10290,14160, 

