 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,41716,--,78205,--,38197,--,66769,--,31366,53537,25199,42228,33708,30148, 
 无形资产摊销(万元),--,1264,--,2791,--,1350,--,2403,--,1094,1433,587,928,664,453, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,68,273, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-115,--,-102,--,-101,--,-442,--,-348,-32,35,186,-51,-263, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,73,--,-497,--,827,424,--,54,--,185, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,-666,--,--,-364,-155,-210,-31,-23, 
 预计负债(万元),--,--,--,--,--,--,--,-54,--,--,-1400,-337,-4500,3678,-641, 
 财务费用(万元),--,12833,--,22852,--,11031,--,40710,--,23100,34599,12858,25533,27887,28725, 
 投资损失(万元),--,154,--,125,--,-206,--,737,--,332,-180,-561,-662,-735,-95, 
 递延所得税资产减少(万元),--,826,--,-1019,--,-957,--,-3930,--,-2793,-594,379,-3046,-4681,156, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-21444,--,-44024,--,-3823,--,15514,--,2364,-25039,-20477,-28947,6860,-17970, 
 经营性应收项目的减少(万元),--,-68999,--,-47102,--,-14975,--,-58288,--,-24896,-115466,-10878,-174260,-43740,-100945, 
 经营性应付项目的增加(万元),--,-65784,--,114932,--,-6912,--,-35910,--,22157,39941,-1546,120188,121544,5068, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-533,--,228,--,182,--,--,--,678,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-54285,--,239186,--,83231,--,101395,--,61801,76917,66275,85193,209252,-14880, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,20000,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),157082,166693,224971,193260,171619,384981,145018,154947,155563,107984,119293,168436,94046,111735,98996, 
 现金的期初余额(万元),193307,193260,193307,154947,154947,154947,154947,119293,119293,119204,94046,90201,115048,98996,121819, 
 现金等价物的期末余额(万元),--,1,--,47,--,5,--,--,--,23,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,47,--,0,--,0,--,--,--,88,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-36226,-26614,31663,38361,16672,230039,-9928,35654,36270,-11285,25246,78235,-21002,12739,-22823, 

