 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 现金及现金等价物净增加额(万元),-21757,-24028,-19461,16010,-4398,251222,307113,-16605,-2494,15767,-13786,-5189,-1838,9920,-11016,2149,-3607,-7111,-13581,-11748,-5490,-20917,-8351,-8082,16057,3112,18957, 
 加:期初现金及现金等价物余额(万元),269437,293465,293465,293465,293465,42242,42242,42242,42242,26475,26475,26475,26475,16555,16555,16555,16555,23667,23667,23667,23667,44584,44584,44584,28527,25415,6458, 
 期末现金及现金等价物余额(万元),247680,269437,274003,309475,289067,293465,349356,25637,39749,42242,12689,21286,24637,26475,5539,18704,12948,16555,10086,11919,18176,23667,36232,36501,44584,28527,25415, 
 净利润(万元),--,7405,--,3289,--,3494,--,1040,--,-15821,--,-5187,--,1040,--,538,--,-5197,--,-3381,--,6021,--,--,8284,8043,6601, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,22,--,-1293,--,1599,--,142,--,6628,--,1200,--,597,--,38,--,-401,--,-545,--,889,--,--,118,20,-122, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1534,--,643,--,1253,--,629,--,1281,--,644,--,1290,--,644,--,1211,--,571,--,1204,--,--,1197,1135,626, 
 无形资产摊销(万元),--,1322,--,661,--,177,--,37,--,82,--,42,--,83,--,42,--,82,--,40,--,78,--,--,78,64,11, 
 长期待摊费用摊销(万元),--,54,--,27,--,53,--,27,--,30,--,12,--,15,--,7,--,28,--,17,--,21,--,--,22,31,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,1,--,9,--,0,--,1,--,--,--,-9,--,-1,--,0,--,--,--,-3,--,--,1,-43,-15, 
 固定资产报废损失(万元),--,1,--,--,--,0,--,0,--,1,--,--,--,0,--,0,--,0,--,0,--,0,--,--,0,--,-0, 
 公允价值变动损失(万元),--,1386,--,1071,--,-261,--,1088,--,-46,--,-521,--,--,--,184,--,--,--,9,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2568,--,1189,--,1099,--,788,--,1194,--,590,--,1420,--,770,--,2834,--,1757,--,3940,--,--,2970,1733,887, 
 投资损失(万元),--,3556,--,-1593,--,3607,--,42,--,-3777,--,638,--,-19,--,-131,--,447,--,25,--,113,--,--,-262,-376,108, 
 递延所得税资产减少(万元),--,-23,--,198,--,-330,--,-84,--,-920,--,-256,--,-134,--,-41,--,185,--,229,--,87,--,--,-380,55,-85, 
 递延所得税负债增加(万元),--,-146,--,-75,--,4,--,0,--,--,--,102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-21610,--,-22797,--,-9313,--,-8074,--,14629,--,-6224,--,11791,--,6176,--,1272,--,-5026,--,-13689,--,--,-6737,5448,-8713, 
 经营性应收项目的减少(万元),--,-86383,--,-45365,--,37001,--,-22564,--,-44774,--,-21176,--,-54628,--,-16192,--,-106131,--,-111817,--,-69431,--,--,13083,-15748,-4587, 
 经营性应付项目的增加(万元),--,5036,--,-2258,--,19971,--,69875,--,825,--,55492,--,62006,--,24282,--,131725,--,126668,--,15801,--,--,-14956,7265,8945, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,2,--,-3,--,0,--,-76,--,-33,--,-25,--,10,--,50,--,27,--,54,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-85278,--,-66299,--,58360,--,42946,--,-40744,--,25322,--,23428,--,16326,--,26104,--,8575,--,-54916,--,--,3418,7627,3657, 
 债务转为资本(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),247680,269437,274003,309475,289067,293465,349356,25637,39749,42242,12689,21286,24637,26475,5539,18704,12948,16555,10086,11919,18176,23667,36232,36501,44584,28527,25415, 
 现金的期初余额(万元),269437,293465,293465,293465,293465,42242,42242,42242,42242,26475,26475,26475,26475,16555,16555,16555,16555,23667,23667,23667,23667,44584,44584,44584,28527,25415,6458, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-21757,-24028,-19461,16010,-4398,251222,307113,-16605,-2494,15767,-13786,-5189,-1838,9920,-11016,2149,-3607,-7111,-13581,-11748,-5490,-20917,-8351,-8082,16057,3112,18957, 

