 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3044,2209,1669,705,169,1620,1379,1906, 
 投资活动产生的现金流量净额(万元),-3044,-2209,-1669,-705,-169,-1619,-430,-1906, 
 吸收投资收到的现金(万元),--,--,--,--,--,50,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1700,1700,4500,4000,4000,4300,11960,9140, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,1045,--,--,1181,--,--, 
 筹资活动现金流入小计(万元),1700,1700,5545,4000,4000,5531,11960,9140, 
 偿还债务支付的现金(万元),4500,4000,4300,2600,700,9390,10530,10860, 
 分配股利、利润或偿付利息所支付的现金(万元),91,67,249,195,56,352,521,518, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,1045,--,821,725,1181,--, 
 筹资活动现金流出小计(万元),4591,4067,5594,2795,1576,10467,12232,11378, 
 筹资活动产生的现金流量净额(万元),-2891,-2367,-49,1205,2424,-4937,-272,-2238, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),983,324,4055,4404,-763,54,1321,590, 
 加:期初现金及现金等价物余额(万元),8521,8521,4466,4466,4466,4412,3091,2501, 
 期末现金及现金等价物余额(万元),9504,8845,8521,8869,3702,4466,4412,3091, 
 净利润(万元),--,4612,9571,--,--,7269,5930,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,25,305,--,--,43,170,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,660,1345,--,--,1297,1147,--, 
 无形资产摊销(万元),--,364,591,--,--,372,251,--, 
 长期待摊费用摊销(万元),--,20,38,--,--,38,38,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,-0,0,--, 
 固定资产报废损失(万元),--,1,2,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,64,252,--,--,352,521,--, 
 投资损失(万元),--,--,--,--,--,--,-1,--, 
 递延所得税资产减少(万元),--,-3,-44,--,--,219,75,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,493,-256,--,--,-376,-889,--, 
 经营性应收项目的减少(万元),--,1889,-7062,--,--,2906,-7522,--, 
 经营性应付项目的增加(万元),--,-3226,1032,--,--,-5511,2301,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4899,5773,--,--,6610,2022,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9504,8845,8521,8869,3702,4466,4412,3091, 
 现金的期初余额(万元),8521,8521,4466,4466,4466,4412,3091,2501, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),983,324,4055,4404,-763,54,1321,590, 

