 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),37068,25282,13143,52064,38238,26090,13413,56508,41989,28173,15057,56567,56114,45984,35023, 
 支付的各项税费(万元),10899,7986,5275,15591,12002,9361,3875,19759,16141,11382,5113,21454,21198,16713,15018, 
 支付的其他与经营活动有关的现金(万元),16298,11119,6873,26941,19776,15118,7470,29376,21058,17443,7345,28928,27856,23928,17668, 
 经营活动现金流出小计(万元),124208,79743,46420,196918,157604,102873,66399,226161,170837,121840,70714,219470,236899,213076,182319, 
 经营活动产生的现金流量净额(万元),8197,10814,3853,-390,-7497,-406,-5400,4095,-471,216,-3916,25299,11694,7019,17621, 
 收回投资所收到的现金(万元),--,--,70,--,--,--,--,--,--,--,--,--,2300,140,--, 
 取得投资收益所收到的现金(万元),657,403,85,112,--,--,--,--,--,--,--,6,70,173,192, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),76,56,50,79,22,21,0,96,86,58,21,89,45,16,48, 
 处置子公司及其他营业单位收到的现金净额(万元),-1529,-1529,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),-796,-1070,204,191,22,21,0,96,86,58,21,95,2415,329,240, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),740,704,650,2712,2516,2244,2121,1126,1274,869,249,1022,2203,2209,4990, 
 投资所支付的现金(万元),13622,13026,14050,15665,--,--,--,--,--,--,--,--,2300,215,1830, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,2000,--,--,--,--,--,--,--,155,309,300,161, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14362,13730,14700,20377,2516,2244,2121,1126,1274,869,249,1176,4812,2724,6981, 
 投资活动产生的现金流量净额(万元),-15158,-14800,-14496,-20186,-2494,-2223,-2121,-1030,-1188,-811,-228,-1081,-2397,-2396,-6741, 
 吸收投资收到的现金(万元),--,--,--,46604,46604,46604,--,490,490,490,--,--,--,--,1869, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,490,--,--,--,--,--,--,245, 
 取得借款收到的现金(万元),247,247,60,41375,40106,30927,19433,71410,47017,33771,25278,88338,115021,93962,132016, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,175,--,--,--,--,--,--,--,1644,770,3059,3321, 
 筹资活动现金流入小计(万元),247,247,60,88154,86710,77531,19433,71900,47507,34261,25278,89983,115791,97021,137206, 
 偿还债务支付的现金(万元),458,225,165,56343,54496,24257,8499,73969,49105,29826,18080,114767,107646,97495,123983, 
 分配股利、利润或偿付利息所支付的现金(万元),5655,5654,1,609,597,435,206,2898,2679,2349,386,6812,6912,2497,14673, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),17,17,17,729,56,95,32,345,115,59,20,125,1456,3045,2831, 
 筹资活动现金流出小计(万元),6129,5895,183,57682,55149,24787,8737,77211,51898,32234,18486,121703,116014,103037,141487, 
 筹资活动产生的现金流量净额(万元),-5883,-5648,-122,30473,31561,52744,10696,-5311,-4391,2028,6792,-31721,-223,-6016,-4280, 
 汇率变动对现金及现金等价物的影响(万元),-145,-300,195,194,-804,-587,164,-138,337,219,9,93,-222,55,-6, 
 现金及现金等价物净增加额(万元),-12988,-9934,-10571,10091,20766,49528,3339,-2384,-5713,1651,2657,-7410,8852,-1338,6594, 
 加:期初现金及现金等价物余额(万元),19182,19182,19182,9091,9091,9091,9656,11475,11475,11475,11475,18886,10034,11372,4778, 
 期末现金及现金等价物余额(万元),6194,9247,8611,19182,29856,58619,12995,9091,5763,13126,14132,11475,18886,10034,11372, 
 净利润(万元),--,4229,--,7703,--,5089,--,11757,--,8510,--,10360,14184,--,11660, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2884,--,5533,--,2438,--,5196,--,2352,--,5056,4971,--,3306, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,778,--,1650,--,839,--,1734,--,871,--,1854,1712,--,1388, 
 无形资产摊销(万元),--,41,--,90,--,43,--,74,--,26,--,63,40,--,--, 
 长期待摊费用摊销(万元),--,143,--,547,--,241,--,453,--,217,--,260,281,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-10,--,-18,--,-20,--,12,--,7,--,72,11,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,-149,-272,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,47,--,666,--,538,--,1312,--,733,--,1908,2042,--,2094, 
 投资损失(万元),--,-1475,--,-112,--,--,--,--,--,--,--,151,239,--,--, 
 递延所得税资产减少(万元),--,-230,--,-912,--,-251,--,-1833,--,180,--,-194,-197,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,-2,-2,--,--, 
 存货的减少(万元),--,9470,--,-2972,--,3733,--,-4377,--,2200,--,1577,-6193,--,-11398, 
 经营性应收项目的减少(万元),--,2680,--,264,--,3791,--,1046,--,-3790,--,3892,-317,--,1098, 
 经营性应付项目的增加(万元),--,-7742,--,-12828,--,-16847,--,-11280,--,-11090,--,452,-4805,--,5942, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2850, 
 经营活动产生现金流量净额(万元),--,10814,--,-390,--,-406,--,4095,--,216,--,25299,11694,--,17621, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6194,9247,8611,19182,29856,58619,12995,9091,5763,13126,14132,11475,18886,10034,11372, 
 现金的期初余额(万元),19182,19182,19182,9091,9091,9091,9656,11475,11475,11475,11475,18886,10034,11372,4778, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-12988,-9934,-10571,10091,20766,49528,3339,-2384,-5713,1651,2657,-7410,8852,-1338,6594, 

