 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 吸收投资收到的现金(万元),150,150,--,--,--,--,--,17723,19000,--,--,--,--,--,--,26190,25,25,25,--,--,30,--,3200,5700, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,150,--,--,--,--,--,--,--,--,--,--,--,--,--,25,25,25,25,--,--,30,--,--,--, 
 取得借款收到的现金(万元),62250,40750,22600,61574,49088,40088,21191,61615,42000,38325,21797,71244,47768,39340,17822,64418,40740,29395,19165,58000,29000,34000,40600,34000,9580, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),11879,11849,--,50,0,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),74279,52749,22600,61624,49088,40088,21191,79338,61000,38325,21797,71244,47768,39340,17822,90608,40765,29420,19190,58000,29000,34030,40600,37200,15280, 
 偿还债务支付的现金(万元),61250,40750,21300,52826,40270,30698,12774,72559,50000,39685,22718,71314,41337,32687,10909,54566,30621,20091,13000,40000,27000,34000,24600,27980,5600, 
 分配股利、利润或偿付利息所支付的现金(万元),2806,2061,1059,2968,2921,2012,1059,2942,2155,1430,761,4933,4809,3792,964,4822,3491,2178,1074,2869,2124,2990,2574,1053,745, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),126,126,71,301,35,--,--,287,--,--,--,--,--,--,--,628,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),64183,42937,22431,56096,43226,32711,13833,75788,52155,41115,23478,76247,46146,36479,11872,60016,34112,22269,14074,42869,29124,36990,27174,29033,6345, 
 筹资活动产生的现金流量净额(万元),10096,9812,169,5528,5862,7377,7358,3550,8845,-2790,-1681,-5003,1622,2861,5949,30592,6652,7152,5117,15131,-124,-2960,13426,8167,8935, 
 汇率变动对现金及现金等价物的影响(万元),330,9,-174,-161,-99,12,30,20,-6,4,95,56,-35,-7,-2,-1,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),6514,2966,1595,-1125,456,-958,-19,-5895,399,-2255,664,-8427,-7847,-11406,-6632,21280,-1266,3831,-1184,-2074,-6420,2952,4589,3822,1213, 
 加:期初现金及现金等价物余额(万元),16993,16993,16993,18118,18118,18118,18118,24013,24013,24013,24013,32440,31940,31940,31940,10661,10661,10661,10661,12734,12734,9782,5193,1371,159, 
 期末现金及现金等价物余额(万元),23507,19960,18588,16993,18574,17160,18099,18118,24413,21758,24677,24013,24093,20534,25308,31940,9394,14491,9477,10661,6314,12734,9782,5193,1371, 
 净利润(万元),--,515,--,2261,--,1443,--,1571,--,428,--,-2870,--,204,--,3818,--,3185,--,5267,--,6487,6430,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,245,--,1429,--,-525,--,778,--,-50,--,2803,--,448,--,1515,--,465,--,585,--,631,407,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1676,--,3002,--,1328,--,2415,--,1204,--,2327,--,1142,--,2209,--,1066,--,1488,--,1365,1170,--,--, 
 无形资产摊销(万元),--,287,--,541,--,109,--,257,--,78,--,142,--,67,--,126,--,64,--,126,--,125,119,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-1,--,0,--,-2,--,0,--,2,--,--,--,0,--,0,--,1,--,-1,--,--,--, 
 固定资产报废损失(万元),--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,232,--,818,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1858,--,3064,--,1346,--,3001,--,1430,--,3582,--,1839,--,4185,--,1883,--,2869,--,2990,2574,--,--, 
 投资损失(万元),--,-234,--,-35,--,-41,--,-40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-61,--,-241,--,-33,--,-0,--,12,--,-431,--,36,--,-153,--,12,--,-180,--,-116,-72,--,--, 
 递延所得税负债增加(万元),--,-26,--,-53,--,-26,--,-13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6784,--,-1141,--,-7245,--,-451,--,-3847,--,1845,--,-3280,--,-3585,--,178,--,-2296,--,1128,-3863,--,--, 
 经营性应收项目的减少(万元),--,-1996,--,-19104,--,-11530,--,-12276,--,2308,--,3942,--,-4379,--,-20544,--,-3176,--,-17897,--,367,-16632,--,--, 
 经营性应付项目的增加(万元),--,-1712,--,3754,--,8679,--,6845,--,1731,--,-9550,--,-8297,--,13288,--,-138,--,-1262,--,-2156,7564,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-6104,--,-5706,--,-6493,--,2083,--,3295,--,1792,--,-12220,--,861,--,3539,--,-11299,--,10819,-2303,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23507,19960,18588,16993,18574,17160,18099,18118,24413,21758,24677,24013,24093,--,25308,31940,9394,13598,9477,10661,6314,12734,9782,5193,1371, 
 现金的期初余额(万元),16993,16993,16993,18118,18118,18118,18118,24013,24013,24013,24013,32440,31940,--,31940,10661,10661,10661,10661,12734,12734,9782,5193,1371,159, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,20534,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,31940,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6514,2966,1595,-1125,456,-958,-19,-5895,399,-2255,664,-8427,-7847,-11406,-6632,21280,-1266,2937,-1184,-2074,-6420,2952,4589,3822,1213, 

