 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 收到的税费返还(万元),3696,22713,21699,3926,1464,5788,5173,4179,1133,5120,5120,3254,1099,2683,2161,907,515,3784,3004,1499,--,114,110,89,89,587,523,--,--,150,150,150,44,120,12,--,12,51,29,29,255,129,174,2, 
 收到的其他与经营活动有关的现金(万元),15400,15630,10730,7132,2085,29654,29688,28542,19278,4160,3527,1334,1095,7665,5614,2056,4826,1846,3404,1398,249,3178,1317,914,174,3287,1347,548,251,4097,620,458,464,751,138,371,135,374,148,105,680,212,1548,453, 
 经营活动现金流入小计(万元),111915,354265,247871,135620,56709,258726,200686,147114,73927,206366,134666,87090,39184,142819,99745,64200,35684,144642,104212,58052,25484,99075,67565,38333,14358,65498,29599,17728,8009,49730,20104,12875,5532,29799,14251,8636,3603,21480,13504,10866,22826,14111,12356,8798, 
 购买商品、接受劳务支付的现金(万元),57548,206958,156900,80833,32728,165150,126431,97681,51387,127184,87253,54956,21487,76062,47430,30775,14954,87142,65448,37700,10976,35693,21863,14291,6362,39768,12130,6562,3300,31326,9314,5976,2531,17042,8223,4965,3543,15106,9052,6903,14170,10753,10185,5968, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,2297,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),22196,63284,45983,29720,15766,53560,40316,29332,14724,41754,30182,20064,10846,32711,24813,16913,8541,32436,24336,16274,8314,25544,17949,10743,4626,13497,10189,6759,3189,9726,6718,4268,1830,5286,3342,2132,1151,3353,0,1580,2603,1843,1880,1108, 
 支付的各项税费(万元),1327,13730,11261,8688,3622,11715,17012,12946,4799,12822,8902,6505,3007,12898,8129,5853,2774,11684,8925,6725,2850,4554,3517,1697,678,4216,3175,2809,721,3464,3016,2207,1056,1562,1397,1080,304,1524,1156,850,675,607,1322,80, 
 支付的其他与经营活动有关的现金(万元),12835,26843,21507,14180,7322,20202,19034,14624,7343,19883,15108,12829,5192,15447,14075,9679,9206,9467,13308,3080,3106,10593,7604,4477,2170,5465,4396,2491,1490,2384,2059,1889,523,1313,929,660,402,1825,602,602,910,419,611,547, 
 经营活动现金流出小计(万元),93905,310815,235651,133420,59437,250627,202794,154583,78253,201643,141445,94354,40532,137119,94447,63221,35476,140729,112016,63779,25246,76385,50932,31208,13836,62946,29890,18621,8699,46899,21107,14340,5940,25202,13891,8838,5400,21807,13107,9935,18358,13622,13998,7704, 
 经营活动产生的现金流量净额(万元),18010,43449,12220,2200,-2729,8099,-2108,-7469,-4326,4723,-6779,-7264,-1348,5700,5297,979,208,3913,-7805,-5727,238,22690,16633,7126,522,2552,-291,-893,-690,2830,-1003,-1465,-408,4597,361,-201,-1798,-327,397,931,4468,489,-1643,1095, 
 收回投资所收到的现金(万元),--,7464,7464,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11958,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),19111,6743,6743,6743,--,1743,1743,1743,614,118,118,118,98,--,--,--,--,56,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),277,912,22,20,8,788,213,193,184,318,314,314,313,55,4,2,0,1,1,--,--,288,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,5,--,--,--,851,851,851,--,390,390,390,--,--,-131,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,34595,34595,34595,26595,--,--,--,--,--,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,105,--,--,--,0,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),19388,15123,14229,6763,8,3382,2806,2787,798,35421,35417,35416,27006,55,-127,2,0,12015,24,0,0,288,0,0,0,0,0,0,0,0,0,0,0,105,0,--,--,0,0,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),30215,80599,63144,58996,28078,138995,117220,85459,45903,89768,56634,33910,17125,31574,18019,7616,1806,7571,5624,3581,1677,11207,8658,4909,1838,6381,5201,3226,1460,7193,7968,4877,3730,14386,7169,5173,3002,3495,1550,966,2455,576,2031,1512, 
 投资所支付的现金(万元),2000,949,--,--,--,23948,28526,25617,11757,5701,4701,4701,2701,4226,4226,4227,490,11660,--,--,3900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,3961,5623,3023,3005,14385,--,--,--,338,--,--,--,--,--,--,--,10530,10532,10532,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,1,--,1,--,175,175,175,31000,31000,31000,23000,3726,12,-11,--,75,222,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),32215,85509,68768,62019,31084,177328,145921,111251,57835,126807,92335,69611,42826,39527,22257,11832,2296,29836,16379,14110,5577,11207,8658,4909,1838,6381,5201,3226,1460,7193,7968,4877,3730,14386,7169,5173,3002,3495,1550,966,2455,576,2031,1512, 
 投资活动产生的现金流量净额(万元),-12826,-70386,-54539,-55256,-31076,-173946,-143115,-108464,-57037,-91386,-56918,-34195,-15820,-39472,-22384,-11830,-2296,-17822,-16355,-14110,-5577,-10919,-8658,-4909,-1838,-6381,-5201,-3226,-1460,-7193,-7968,-4877,-3730,-14281,-7169,-5173,-3002,-3495,-1550,-966,-2455,-576,-2031,-1512, 
 吸收投资收到的现金(万元),--,5493,7493,5493,5493,14960,2634,2634,2634,3973,6026,3672,3540,59863,939,--,--,300,300,313,--,1792,1447,100,--,244,244,--,--,--,--,--,--,--,--,--,--,37912,0,0,0,0,3115,135, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,5493,5493,5493,5493,--,--,--,--,3841,3540,3540,--,--,--,--,--,300,300,--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 取得借款收到的现金(万元),35306,223415,199215,82252,36902,157289,169868,122125,81065,108217,57063,40280,9058,33237,24907,12745,1200,9427,8567,8927,3278,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,6710,4050,4660,3530,2120,420, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),17999,63998,48999,9100,4100,53150,6243,5243,0,92,100,93,2,3874,3798,--,--,107,107,93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 筹资活动现金流入小计(万元),53305,292906,255707,96845,46495,225399,178745,130002,83698,112282,63189,44045,12600,96974,29645,12745,1200,9834,8974,9334,3278,1792,1447,100,0,244,244,0,0,0,0,0,0,0,0,--,--,37912,6710,4050,4660,3530,5235,555, 
 偿还债务支付的现金(万元),33865,76371,48210,24191,280,70896,36375,19798,15407,14289,11030,10730,4400,26190,7907,3000,57,7493,3486,992,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2720,6830,3270,3920,2860,410,150, 
 分配股利、利润或偿付利息所支付的现金(万元),2761,18200,14473,8167,1453,13270,21736,14214,759,4601,4375,3924,230,2570,2329,1097,--,347,38,38,--,1983,1935,1935,--,1875,1875,1875,--,1879,1553,816,--,1258,885,885,--,171,142,95,211,136,113,10, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,2131,2131,--,221,221,221,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),15954,98698,60277,893,--,3000,--,--,--,1446,1447,1401,1400,545,--,--,--,--,--,--,--,132,--,--,--,--,2,2,--,--,--,--,--,--,--,--,--,519,0,0,0,0,0,0, 
 筹资活动现金流出小计(万元),52580,193268,122960,33251,1733,87166,58110,34012,16166,20336,16852,16054,6030,29305,10236,4097,57,7840,3525,1031,0,2115,1935,1935,0,1875,1877,1877,0,1879,1553,816,0,1258,885,885,--,3410,6972,3365,4131,2996,523,160, 
 筹资活动产生的现金流量净额(万元),725,99637,132747,63593,44762,138233,120635,95990,67532,91946,46338,27991,6570,67669,19409,8647,1143,1993,5449,8303,3278,-324,-487,-1835,0,-1631,-1633,-1877,0,-1879,-1553,-816,0,-1258,-885,-885,--,34502,-262,685,529,534,4712,395, 
 汇率变动对现金及现金等价物的影响(万元),-112,318,354,-17,-168,-79,-402,-264,-140,685,177,111,-31,704,609,345,175,77,69,77,-7,-262,-186,-141,-59,-77,-8,2,-4,-234,--,--,--,--,--,--,--,0,0,0,-40,0,-35,-48, 
 现金及现金等价物净增加额(万元),5795,73018,90782,10521,10789,-27692,-24990,-20207,6029,5968,-17183,-13357,-10630,34602,2931,-1859,-770,-11838,-18641,-11457,-2067,11185,7302,241,-1374,-5536,-7134,-5994,-2154,-6475,-10524,-7158,-4138,-10942,-7693,-6259,-4800,30681,-1415,650,2501,447,1003,-70, 
 加:期初现金及现金等价物余额(万元),96927,23909,24176,23909,23909,51601,51601,51601,51578,45633,45633,45633,45633,11031,11031,11031,11031,22869,28361,22869,22869,11685,11685,11685,11685,17221,17221,17221,17221,23696,23396,23396,23696,34638,34638,34638,34638,3957,0,3957,1456,0,453,523, 
 期末现金及现金等价物余额(万元),102723,96927,114958,34430,34698,23909,26611,31395,57607,51601,28451,32277,35003,45633,13962,9172,10262,11031,9720,11412,20802,22869,18987,11926,10311,11685,10087,11227,15067,17221,12872,16238,19558,23696,26945,28379,29839,34638,0,4607,3957,447,1456,453, 
 净利润(万元),--,58294,--,16320,--,43307,--,26718,--,31526,--,10761,--,16601,--,6700,--,8091,--,5318,--,16046,--,5773,--,9823,--,3776,--,8578,--,3853,--,5662,--,2072,--,3995,0,1703,3102,0,2483,1488, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 资产减值准备(万元),--,8428,--,5765,--,6612,--,2478,--,3659,--,544,--,408,--,--,--,5744,--,--,--,175,--,-3,--,221,--,-0,--,572,--,--,--,408,--,--,--,217,0,-24,1,0,164,177, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,20954,--,9891,--,11665,--,5188,--,6995,--,2590,--,4893,--,2372,--,4004,--,1967,--,2779,--,1302,--,1945,--,824,--,786,--,377,--,487,--,211,--,338,0,160,262,0,165,144, 
 无形资产摊销(万元),--,2859,--,1100,--,1581,--,421,--,1674,--,825,--,1797,--,899,--,1498,--,506,--,733,--,325,--,550,--,275,--,312,--,129,--,256,--,127,--,95,0,47,61,0,11,11, 
 长期待摊费用摊销(万元),--,678,--,241,--,404,--,304,--,669,--,309,--,835,--,380,--,779,--,357,--,944,--,449,--,610,--,331,--,57,--,18,--,19,--,14,--,18,0,9,12,0,4,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,113,--,85,--,756,--,-38,--,107,--,--,--,344,--,--,--,223,--,--,--,326,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 固定资产报废损失(万元),--,36,--,19,--,--,--,410,--,--,--,85,--,4096,--,404,--,--,--,--,--,--,--,--,--,1026,--,--,--,9,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 财务费用(万元),--,8939,--,4112,--,5934,--,2105,--,295,--,294,--,1335,--,-40,--,1817,--,-140,--,244,--,141,--,77,--,--,--,--,--,-27,--,65,--,-154,--,171,0,95,211,0,113,10, 
 投资损失(万元),--,-36457,--,-7934,--,-19343,--,-12658,--,10,--,-203,--,-478,--,--,--,-56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 递延所得税资产减少(万元),--,-5253,--,-652,--,-3376,--,-377,--,-1532,--,-525,--,-74,--,2,--,-30,--,-44,--,-22,--,0,--,-33,--,0,--,-86,--,--,--,-61,--,--,--,-79,0,5,-3,0,-27,-1, 
 递延所得税负债增加(万元),--,7082,--,-50,--,76,--,-139,--,-514,--,--,--,97,--,--,--,556,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 存货的减少(万元),--,-28233,--,-21538,--,-47619,--,-16979,--,-31251,--,-15686,--,-2214,--,1434,--,-4988,--,-8639,--,-7163,--,-10166,--,-1571,--,-3087,--,-3680,--,-2754,--,-1256,--,-290,--,-121,0,-513,40,0,-610,-3304, 
 经营性应收项目的减少(万元),--,-71336,--,-52928,--,-52624,--,-4276,--,-52678,--,-11342,--,-9539,--,-8337,--,-3159,--,-9258,--,-8085,--,-2335,--,-5291,--,-2045,--,-13384,--,-3251,--,-4861,--,-769,--,-5142,0,275,-325,0,-3516,-1011, 
 经营性应付项目的增加(万元),--,81271,--,47768,--,56908,--,-10628,--,46734,--,5084,--,-12401,--,-2973,--,-10564,--,4205,--,17027,--,11640,--,-4807,--,-690,--,9667,--,1298,--,3871,--,-1412,--,181,0,-824,1108,0,-431,3582, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 其他(万元),--,-3925,--,--,--,3817,--,--,--,-970,--,--,--,--,--,138,--,--,--,--,--,-315,--,121,--,-1,--,-277,--,-1,--,--,--,9,--,--,--,0,0,0,0,0,0,0, 
 经营活动产生现金流量净额(万元),--,43449,--,2200,--,8099,--,-7469,--,4723,--,-7264,--,5700,--,979,--,3913,--,-5727,--,22690,--,7126,--,2552,--,-893,--,2830,--,-357,--,4597,--,-201,--,-327,0,931,4468,0,-1643,1095, 
 债务转为资本(万元),--,--,--,--,--,72607,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 融资租入固定资产(万元),--,31516,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 现金的期末余额(万元),102723,96927,114958,34430,34698,23909,26611,31395,57607,47439,28451,32277,35003,45633,13962,9172,10262,11031,9720,11412,20802,22869,18987,11926,10311,11685,10087,11227,15067,17221,12872,16238,19558,23696,26945,28379,29839,34638,0,4607,3957,447,1456,453, 
 现金的期初余额(万元),96927,23909,24176,23909,23909,47439,51601,47439,51578,45633,45633,45633,45633,11031,11031,11031,11031,22869,28361,22869,22869,11685,11685,11685,11685,17221,17221,17221,17221,23696,23396,23396,23696,34638,34638,34638,34638,3957,0,3957,1456,0,453,523, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,4162,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,4162,--,4162,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),5795,73018,90782,10521,10789,-27692,-24990,-20207,6029,5968,-17183,-13357,-10630,34602,2931,-1859,-770,-11838,-18641,-11457,-2067,11185,7302,241,-1374,-5536,-7134,-5994,-2154,-6475,-10524,-7158,-4138,-10942,-7693,-6259,-4800,30681,0,650,2501,447,1003,-70, 

