 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 汇率变动对现金及现金等价物的影响(万元),-456,-286,-131,1412,835,675,-162,519,26,-362,67, 
 现金及现金等价物净增加额(万元),56487,80020,926,2239,1767,-1200,1385,-1004,942,6194,146, 
 加:期初现金及现金等价物余额(万元),15611,15611,15611,13372,13372,13372,13372,14376,13434,7240,7094, 
 期末现金及现金等价物余额(万元),72098,95631,16537,15611,15139,12172,14757,13372,14376,13434,7240, 
 净利润(万元),--,7605,--,15689,--,6170,--,9808,9334,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,494,--,822,--,787,--,296,528,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1476,--,2854,--,1403,--,2435,2052,--,--, 
 无形资产摊销(万元),--,60,--,167,--,81,--,159,153,--,--, 
 长期待摊费用摊销(万元),--,31,--,--,--,35,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,83,--,--,--,92,174,--,--, 
 固定资产报废损失(万元),--,-16,--,682,--,540,--,40,261,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,588,--,-136,--,22,--,397,383,--,--, 
 投资损失(万元),--,--,--,68,--,29,--,58,--,--,--, 
 递延所得税资产减少(万元),--,-203,--,-206,--,-111,--,-79,11,--,--, 
 递延所得税负债增加(万元),--,-0,--,-0,--,-0,--,1,--,--,--, 
 存货的减少(万元),--,-3032,--,-3086,--,-5363,--,-1474,-4776,--,--, 
 经营性应收项目的减少(万元),--,-4697,--,-10296,--,-5650,--,-2948,137,--,--, 
 经营性应付项目的增加(万元),--,2315,--,6523,--,5749,--,4758,2410,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4621,--,13164,--,3692,--,13542,10667,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),72098,95631,16537,15611,15139,12172,14757,13372,14376,13434,7240, 
 现金的期初余额(万元),15611,15611,15611,13372,13372,13372,13372,14376,13434,7240,7094, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),56487,80020,926,2239,1767,-1200,1385,-1004,942,6194,146, 

