 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 支付给职工以及为职工支付的现金(万元),3401,1996,942,2404,1641,919,481,1478,1060,1366,672,1098,799,500, 
 支付的各项税费(万元),1535,1134,323,1754,1543,708,381,1012,883,1065,565,681,630,170, 
 支付的其他与经营活动有关的现金(万元),2574,1286,1382,2255,1234,803,541,1489,1048,1388,693,1252,1217,990, 
 经营活动现金流出小计(万元),59457,38390,20731,39629,25314,13822,5129,14737,10770,12117,5326,8102,5958,3968, 
 经营活动产生的现金流量净额(万元),11070,7187,2303,8264,3285,765,-1258,1361,232,731,-67,2028,138,111, 
 收回投资所收到的现金(万元),3027,3027,--,--,--,--,0,1507,1507,2944,1300,--,23,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,38,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,40,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,350,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3027,3027,0,0,0,0,0,1507,1507,2944,1338,40,374,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7215,5765,702,3236,2149,1525,1069,414,289,167,115,230,92,36, 
 投资所支付的现金(万元),13616,7099,--,--,--,--,--,1300,1300,3100,1300,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,564,564,568,33,--,100,--, 
 支付的其他与投资活动有关的现金(万元),--,--,3000,--,--,--,--,--,--,--,540,--,--,123, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),20831,12864,3702,3236,2149,1525,1069,2278,2153,3835,1988,230,192,159, 
 投资活动产生的现金流量净额(万元),-17803,-9837,-3702,-3236,-2149,-1525,-1069,-771,-646,-890,-650,-190,182,-159, 
 吸收投资收到的现金(万元),--,--,--,10390,--,--,--,--,--,--,--,--,700,1000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),14000,--,--,--,1000,1000,--,1000,1000,800,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,293,1039,--, 
 筹资活动现金流入小计(万元),14000,0,0,10390,1000,1000,0,1000,1000,800,0,293,1739,1000, 
 偿还债务支付的现金(万元),1000,1000,1000,--,1000,--,--,800,800,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1030,1031,16,176,80,48,12,50,39,12,--,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),762,722,--,379,--,--,--,--,--,230,--,--,1193,1001, 
 筹资活动现金流出小计(万元),2792,2752,1016,554,1080,48,12,850,839,242,0,0,1193,1001, 
 筹资活动产生的现金流量净额(万元),11208,-2752,-1016,9836,-80,952,-12,150,161,558,0,293,546,-1, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,-0,0,-0, 
 现金及现金等价物净增加额(万元),4474,-5402,-2415,14864,1055,192,-2339,740,-252,399,-717,2131,865,-49, 
 加:期初现金及现金等价物余额(万元),19268,19268,19268,4404,4404,4404,4404,3664,3664,3265,3265,1134,269,318, 
 期末现金及现金等价物余额(万元),23742,13866,16853,19268,5459,4596,2065,4404,3412,3664,2548,3265,1134,269, 
 净利润(万元),--,5035,--,4831,--,2492,--,2575,--,2033,1455,2274,1736,784, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,162,--,137,--,223,--,1107,--,418,63,21,51,48, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,65,--,26,--,11,--,15,--,12,6,13,35,68, 
 无形资产摊销(万元),--,490,--,292,--,115,--,192,--,188,32,187,62,62, 
 长期待摊费用摊销(万元),--,764,--,872,--,255,--,226,--,161,57,73,29,28, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--,-21,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,29,--,177,--,108,--,50,--,13,--,0,0,0, 
 投资损失(万元),--,-27,--,--,--,--,--,-7,--,-44,-38,--,-1,9, 
 递延所得税资产减少(万元),--,-15,--,187,--,-60,--,-128,--,-88,-10,-24,1,-16, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-2756,--,-3274,--,-3750,--,-2687,--,-1529,-1453,-514,-1650,-1035, 
 经营性应付项目的增加(万元),--,3440,--,5016,--,1370,--,18,--,-433,-178,19,-125,162, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,7187,--,8264,--,765,--,1361,--,731,-67,2028,138,111, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23742,13866,16853,19268,5459,4596,2065,4404,3412,3664,2548,3265,1134,269, 
 现金的期初余额(万元),19268,19268,19268,4404,4404,4404,4404,3664,3664,3265,3265,1134,269,318, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4474,-5402,-2415,14864,1055,192,-2339,740,-252,399,-717,2131,865,-49, 

