 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 净利润(万元),--,236553,--,120027,--,232190,--,107243,--,59585,--,4683,--,8020,--,-8046,--,30383,--,7558,--,33021,35664,8561,9435, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,46,--,15,--,1,--,6,--,1,--,0,--,-0,--,-0,--,-1,--,-1,--,-17,-47,-37,40, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,88016,--,39508,--,46095,--,19235,--,22102,--,8855,--,14808,--,7202,--,15397,--,7159,--,9675,6318,3851,2545, 
 无形资产摊销(万元),--,888,--,407,--,616,--,296,--,572,--,282,--,527,--,254,--,455,--,226,--,212,79,50,4, 
 长期待摊费用摊销(万元),--,43,--,5,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,36,--,232,--,--,--,106,--,--,--,128,--,--,--,8,--,--,--,-847,--,-9,76, 
 固定资产报废损失(万元),--,575,--,--,--,--,--,67,--,--,--,22,--,--,--,4,--,--,--,--,--,--,--,--,22, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,32456,--,14370,--,17854,--,7564,--,12484,--,5626,--,10519,--,5444,--,7575,--,2837,--,5148,4243,1564,1369, 
 投资损失(万元),--,-2152,--,-1102,--,-812,--,-625,--,-133,--,-77,--,-199,--,-121,--,-10,--,-84,--,-109,91,-929,70, 
 递延所得税资产减少(万元),--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-156734,--,-65748,--,-146206,--,-39134,--,-12062,--,-20573,--,-1471,--,-5030,--,-51530,--,-32940,--,-7812,-23449,-5008,-6120, 
 经营性应收项目的减少(万元),--,8638,--,13078,--,-39365,--,-17998,--,-12754,--,-6485,--,-1291,--,220,--,-2471,--,-781,--,4398,-2454,-1030,-666, 
 经营性应付项目的增加(万元),--,-29614,--,-36175,--,17643,--,-1729,--,21640,--,10124,--,14498,--,-5251,--,12279,--,4072,--,-3019,-2636,1816,-695, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,153,94, 
 经营活动产生现金流量净额(万元),--,178714,--,84420,--,128247,--,74926,--,91540,--,2457,--,45538,--,-5326,--,12086,--,-11954,--,40650,17809,8981,6172, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),265149,417550,130398,143494,73006,77736,83016,49636,56605,68949,48316,45831,35131,30594,30157,54113,51428,17023,--,34896,14390,17655,7900,14340,8194, 
 现金的期初余额(万元),417550,77736,77736,77736,77736,68949,68949,68949,68949,30594,30594,30594,30594,17023,17023,17023,17023,17655,--,17655,17655,7900,14340,8194,2654, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-152401,339814,52662,65758,-4730,8787,14068,-19312,-12344,38354,17722,15236,4537,13571,13134,37090,34405,-632,--,17241,-3265,9755,-6439,6146,5540, 

