 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,100,100,100,0,155,0,0,0,62425,74211,74204,--,0,0,0,--,1500,2000,5642,1000, 
 偿还债务支付的现金(万元),--,--,--,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,1000,500,--,2000,500,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2090,2090,--,4185,4185,4183,1,5017,5017,5017,2,7221,7212,7221,--,--,--,--,--,255,245,242,--,936,1072,11,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2,2,--,12,12,12,--,36,36,36,--,31,--,--,--,--,11991,5,--,--,--,--,--,--,355,--,--, 
 筹资活动现金流出小计(万元),2092,2092,0,4296,4296,4195,1,5052,5053,5053,2,7252,7212,7221,0,0,11991,5,--,1755,1245,742,--,2936,1927,11,0, 
 筹资活动产生的现金流量净额(万元),-2092,-2092,0,-4296,-4296,-4195,-1,-4952,-4953,-4953,-2,-7097,-7212,-7221,0,62425,62220,74199,--,-1755,-1245,-742,-197,-1436,73,5631,1000, 
 汇率变动对现金及现金等价物的影响(万元),397,98,-288,-297,-188,-103,-24,242,93,71,-27,54,13,-8,-13,-1,-6,-3,--,-45,-33,-19,--,-9,-24,-2,--, 
 现金及现金等价物净增加额(万元),-18717,-17565,-21020,-22461,-52616,-49344,-29265,28103,49855,50727,-6649,-44061,-7990,-7260,-27807,62795,55421,70197,--,13655,-2149,-3141,-6198,11931,4334,2434,338, 
 加:期初现金及现金等价物余额(万元),57767,57767,57767,80227,80227,80227,80227,52124,52234,52124,57024,96186,96186,96186,96186,33391,33391,33391,--,19735,19735,19735,--,7804,3470,1037,698, 
 期末现金及现金等价物余额(万元),39050,40202,36747,57767,27611,30883,50962,80227,102089,102851,50375,52124,88196,88926,68379,96186,88812,103588,--,33391,17587,16594,13537,19735,7804,3470,1037, 
 净利润(万元),--,3662,--,10415,--,2329,--,11400,--,2678,--,18139,--,5800,--,26419,--,12608,--,20118,--,7622,--,10334,5891,3866,1755, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,731,--,1498,--,254,--,461,--,429,--,-256,--,295,--,121,--,869,--,125,--,588,--,55,95,37,41, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,599,--,1406,--,736,--,667,--,264,--,439,--,217,--,236,--,109,--,185,--,85,--,142,97,44,32, 
 无形资产摊销(万元),--,163,--,5360,--,470,--,678,--,337,--,653,--,323,--,63,--,5,--,3,--,1,--,2,2,4,0, 
 长期待摊费用摊销(万元),--,119,--,280,--,159,--,259,--,111,--,124,--,47,--,18,--,--,--,71,--,39,--,77,66,17,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,--,--,--,--,-2,--,-3,--,0,--,--,--,3,--,--,--,0,--,--,--,2,1,0,0, 
 固定资产报废损失(万元),--,--,--,1,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,3,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,43,--,278,--,97,--,-242,--,--,--,-54,--,--,--,1,--,3,--,112,--,73,--,133,97,11,--, 
 投资损失(万元),--,-1575,--,-2820,--,-1348,--,-943,--,-865,--,-3052,--,-751,--,-13,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-69,--,143,--,-17,--,-131,--,-93,--,-38,--,-73,--,-1,--,-71,--,-19,--,-88,--,-8,-14,-6,-6, 
 递延所得税负债增加(万元),--,-53,--,-858,--,-97,--,-96,--,-48,--,-727,--,-80,--,-13,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-10681,--,-3100,--,-10773,--,-7926,--,-7254,--,-4130,--,-3250,--,-3161,--,-6797,--,-10456,--,-5512,--,4127,-58,-6607,-3680, 
 经营性应收项目的减少(万元),--,-15926,--,-633,--,-5430,--,6210,--,-4033,--,-1547,--,-5668,--,-2433,--,-16095,--,-3475,--,-11975,--,-1051,-1212,-1439,-1021, 
 经营性应付项目的增加(万元),--,-5417,--,-1677,--,-5642,--,-452,--,-4362,--,1000,--,-4672,--,6286,--,5497,--,9289,--,7002,--,-239,-426,1284,1887, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37,375, 
 经营活动产生现金流量净额(万元),--,-28401,--,10294,--,-19262,--,9883,--,-12840,--,10552,--,-7811,--,27525,--,-3872,--,15953,--,-2166,--,13577,4538,-2787,-618, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39050,40202,36747,57767,27611,30883,50962,80227,102089,102851,50375,52124,88196,88926,68379,96186,88812,103588,--,33391,17587,16594,13537,19735,7804,3470,1037, 
 现金的期初余额(万元),57767,57767,57767,80227,80227,80227,80227,52124,52234,52124,57024,96186,96186,96186,96186,33391,33391,33391,--,19735,19735,19735,--,7804,3470,1037,698, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-18717,-17565,-21020,-22461,-52616,-49344,-29265,28103,49855,50727,-6649,-44061,-7990,-7260,-27807,62795,55421,70197,--,13655,-2149,-3141,-6198,11931,4334,2434,338, 

