 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),6373,2451,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,600,--,--,--,--,--,0,--,1700,--,0,1230,1000,0, 
 筹资活动现金流出小计(万元),6555,36342,23929,30823,97,33056,23888,23759,2073,34657,34371,29659,52,40682,35605,35530,59,34871,32757,32710,119,29559,29669,29514,0,31010,23761,23640,0,10712,9999,10026,0,27732,25079,25044,24049,52246,47911,32495,59453,34460,6535, 
 筹资活动产生的现金流量净额(万元),-6555,-26342,-23929,-30823,-97,-18848,-18741,-18613,1927,-29584,-29371,-29659,-52,-35552,-35576,-35505,-59,-29825,-29757,-32710,-119,-27559,-27669,-29514,0,-23380,-16761,-16640,0,-10112,-9999,-10026,0,-26032,-25079,-25044,-24049,52412,53017,-17495,-23253,1740,-6535, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,18,--,0,--,0,--,0,3,20,21, 
 现金及现金等价物净增加额(万元),-1759,48382,20856,9440,10074,1399,-1598,-6534,-2458,-1190,-2167,-17182,1299,8059,-5598,-7261,-3418,-6792,-8266,-11426,22516,-34648,-53368,-29063,-7201,-13101,-15020,-17089,-9120,9404,6287,-8840,7918,-5690,-20541,-17732,-25395,83677,75110,301,-7582,17220,11711, 
 加:期初现金及现金等价物余额(万元),121733,73352,73352,73352,73352,71952,71952,71952,71982,73142,73142,70689,70689,62600,62630,62630,62630,69392,69018,69018,69018,103666,103666,103666,103666,116767,116767,116767,116767,107363,107363,107363,107363,113053,113053,113053,113053,29376,29376,29376,36958,19739,8028, 
 期末现金及现金等价物余额(万元),119974,121733,94207,82792,83426,73352,70354,65418,69524,71952,70975,53507,71988,70659,57032,55369,59212,62600,60752,57592,91534,69018,50298,74603,96465,103666,101747,99678,107648,116767,113651,98523,115282,107363,92512,95321,87658,113053,104486,29677,29376,36958,19739, 
 净利润(万元),--,41335,--,26994,--,46440,--,25247,--,39366,--,22656,--,37667,--,21811,--,44487,--,23452,--,42027,--,21595,--,33115,--,18981,--,29190,--,16732,--,25738,--,15236,--,30783,--,16067,27409,24950,19502, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,27,106, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 资产减值准备(万元),--,214,--,164,--,281,--,103,--,200,--,124,--,-152,--,32,--,615,--,65,--,-71,--,-297,--,317,--,302,--,121,--,352,--,-192,--,185,--,169,--,526,-137,0,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6713,--,3200,--,5980,--,2912,--,5629,--,2654,--,5043,--,1353,--,2624,--,1231,--,2416,--,1147,--,2362,--,1080,--,2231,--,1155,--,2210,--,1107,--,2054,--,1037,2173,2205,1852, 
 无形资产摊销(万元),--,858,--,471,--,885,--,373,--,873,--,528,--,837,--,598,--,858,--,276,--,590,--,267,--,468,--,223,--,443,--,209,--,421,--,167,--,155,--,100,207,167,118, 
 长期待摊费用摊销(万元),--,150,--,77,--,161,--,68,--,143,--,69,--,153,--,82,--,125,--,46,--,108,--,57,--,82,--,38,--,66,--,32,--,46,--,17,--,46,--,75,43,22,22, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-14,--,-0,--,-197,--,5,--,72,--,17,--,11,--,--,--,7,--,--,--,-2360,--,34,--,7,--,--,--,-21,--,--,--,5,--,3,--,-366,--,0,-6,71,0, 
 固定资产报废损失(万元),--,96,--,3,--,83,--,0,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,1,0,0, 
 公允价值变动损失(万元),--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 财务费用(万元),--,407,--,205,--,171,--,6,--,221,--,-830,--,267,--,103,--,193,--,-811,--,53,--,-224,--,295,--,-799,--,-1809,--,-579,--,-983,--,-451,--,255,--,379,685,433,-150, 
 投资损失(万元),--,1183,--,-727,--,-1079,--,-416,--,-507,--,-173,--,-1036,--,-547,--,-1673,--,-580,--,-1227,--,-421,--,-677,--,-42,--,-730,--,0,--,-210,--,-2,--,-25,--,-9,57,-5,-45, 
 递延所得税资产减少(万元),--,124,--,-28,--,-179,--,-29,--,-116,--,-15,--,-123,--,-5,--,41,--,40,--,-103,--,44,--,-263,--,-21,--,-22,--,-15,--,66,--,194,--,146,--,-205,-447,804,556, 
 递延所得税负债增加(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 存货的减少(万元),--,5035,--,-60,--,-4537,--,-2271,--,3889,--,3532,--,-3963,--,-2256,--,135,--,-1515,--,-4388,--,-5368,--,68,--,-803,--,-2470,--,-1303,--,-2804,--,-2701,--,-1216,--,-487,1166,-175,-268, 
 经营性应收项目的减少(万元),--,-3653,--,5595,--,-16671,--,-6791,--,1624,--,7093,--,6914,--,7466,--,-5970,--,15368,--,-9040,--,12066,--,-17461,--,-9990,--,5463,--,13796,--,10438,--,11424,--,-1059,--,7861,-15310,-8784,-2734, 
 经营性应付项目的增加(万元),--,2724,--,-6905,--,7246,--,-330,--,2292,--,-6712,--,-5769,--,-11008,--,-1789,--,-5216,--,3412,--,352,--,11947,--,1163,--,1643,--,-1145,--,-6184,--,-11019,--,5388,--,-7209,3255,-3277,2807, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 其他(万元),--,--,--,--,--,198,--,--,--,--,--,--,--,--,--,3241,--,--,--,21,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 经营活动产生现金流量净额(万元),--,55173,--,28987,--,38782,--,18876,--,53685,--,28944,--,39850,--,20870,--,39653,--,32378,--,31416,--,29279,--,30259,--,10132,--,34105,--,29234,--,28549,--,14160,--,36329,--,18135,19097,16439,21767, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 现金的期末余额(万元),119974,121733,94207,82792,83426,73352,70354,65418,69524,71952,70975,53507,71988,70659,57032,55369,59212,62600,60752,57592,91534,69018,50298,74603,96465,103666,101747,99678,107648,116767,113651,98523,115282,107363,92512,95321,87658,113053,104486,29677,29376,36958,19739, 
 现金的期初余额(万元),121733,73352,73352,73352,73352,71952,71952,71952,71982,73142,73142,70689,70689,62600,62630,62630,62630,69392,69018,69018,69018,103666,103666,103666,103666,116767,116767,116767,116767,107363,107363,107363,107363,113053,113053,113053,113053,29376,29376,29376,36958,19739,8028, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-1759,48382,20856,9440,10074,1399,-1598,-6534,-2458,-1190,-2167,-17182,1299,8059,-5598,-7261,-3418,-6792,-8266,-11426,22516,-34648,-53368,-29063,-7201,-13101,-15020,-17089,-9120,9404,6287,-8840,7918,-5690,-20541,-17732,-25395,83677,75110,301,-7582,17220,11711, 

