 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),60146,41211,15542,52998,34934,35695,15268,191412,107244,104688,72640,199290,136770,88995,4980,44710,24650,--,--,164315,--, 
 投资所支付的现金(万元),221551,174183,60653,212016,126421,69654,29104,179269,107176,77346,13346,373703,314408,156724,97792,83564,2500,--,--,12185,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,47289,56848,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,0,--,--,--,1058,--,850,--,16553,11899,3,--,173,--,--,349500,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),281697,215394,76195,265014,161355,105349,44372,417970,272326,182034,86837,572993,467732,257618,102775,128274,27323,--,--,526000,--, 
 投资活动产生的现金流量净额(万元),-56185,-65635,-10713,-41866,-50684,-36308,-19568,-234176,-161143,-102360,-61684,-198843,-240940,-78782,426,-59363,-23174,--,--,-178710,--, 
 吸收投资收到的现金(万元),168423,155373,164198,15500,7500,7500,--,490,--,--,--,102649,162271,102389,--,5180,375,--,--,50129,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),13140,90,--,15500,--,7500,--,490,--,--,--,2760,2500,2500,--,5180,--,--,--,--,--, 
 取得借款收到的现金(万元),508225,279567,176226,168378,551025,176074,182594,378519,539189,121050,182479,280059,263794,138603,43650,232278,165749,--,--,397118,--, 
 发行债券收到的现金(万元),--,--,--,498785,--,368935,--,449493,--,159710,--,159515,--,--,--,49883,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,0,--,--,67996,187907,67996,39483,--,39008,70,70,--,--,--,--,90059,--, 
 筹资活动现金流入小计(万元),676649,434941,340423,682663,558525,552509,182594,896497,727096,348756,221962,542224,465073,241062,43720,287341,166124,--,--,537306,--, 
 偿还债务支付的现金(万元),641099,412356,207905,628972,485594,505977,134339,632272,617197,283760,143055,415154,274514,190316,42453,254691,149892,--,--,313950,--, 
 分配股利、利润或偿付利息所支付的现金(万元),45497,21351,11850,42192,40652,16550,10655,60003,38119,13502,5693,48569,34289,9120,3035,39691,19140,--,--,16515,--, 
 其中：子公司支付给少数股东的股利、利润(万元),5292,3702,--,5301,147,1926,--,6504,400,--,--,7845,254,--,--,7216,--,--,--,6931,--, 
 支付其他与筹资活动有关的现金(万元),--,--,189,47526,47663,--,47526,43496,3704,2040,1345,--,4417,3,--,--,212,--,--,266475,--, 
 筹资活动现金流出小计(万元),686596,433707,219944,718689,573908,522527,192519,735771,659020,299302,150092,463724,313220,199438,45488,294381,169245,--,--,596940,--, 
 筹资活动产生的现金流量净额(万元),-9948,1233,120479,-36026,-15383,29982,-9926,160727,68076,49455,71870,78500,151853,41624,-1768,-7040,-3121,--,--,-59634,--, 
 汇率变动对现金及现金等价物的影响(万元),-54,-61,-5,-40,-38,7,3,34,26,-1,-1,-0,4,5,-1,-28,-14,--,--,-6,--, 
 现金及现金等价物净增加额(万元),53105,-10427,123843,32050,8898,31626,-22911,-4991,-15433,-393,21492,10588,11937,27978,17171,41319,25804,--,--,-125298,--, 
 加:期初现金及现金等价物余额(万元),113271,113271,113271,81221,81222,81221,81222,86212,89836,86212,91271,75624,76642,76642,77627,34305,34323,--,--,168303,--, 
 期末现金及现金等价物余额(万元),166377,102845,237115,113271,90120,112847,58310,81221,74403,85819,112763,86212,88579,104620,94799,75624,60127,--,--,43005,--, 
 净利润(万元),--,42183,--,79103,--,36915,--,78648,--,--,--,91255,--,--,--,87962,--,--,--,66044,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-22,--,874,--,275,--,124,--,--,--,995,--,--,--,1298,--,--,--,-80,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,47382,--,84026,--,39871,--,75361,--,--,--,67617,--,--,--,66885,--,--,--,51443,--, 
 无形资产摊销(万元),--,3512,--,9065,--,3572,--,6646,--,--,--,5312,--,--,--,5236,--,--,--,4670,--, 
 长期待摊费用摊销(万元),--,176,--,391,--,224,--,486,--,--,--,468,--,--,--,476,--,--,--,377,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-108,--,-206,--,-28,--,144,--,--,--,-43,--,--,--,186,--,--,--,152,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,11999,--,24236,--,11769,--,23878,--,--,--,26754,--,--,--,20467,--,--,--,16538,--, 
 投资损失(万元),--,-4602,--,-5994,--,-3573,--,-2229,--,--,--,-3272,--,--,--,-2603,--,--,--,-3119,--, 
 递延所得税资产减少(万元),--,894,--,637,--,-471,--,1149,--,--,--,-1014,--,--,--,385,--,--,--,216,--, 
 递延所得税负债增加(万元),--,--,--,-296,--,-31,--,-7,--,--,--,-0,--,--,--,-0,--,--,--,-5,--, 
 存货的减少(万元),--,-3862,--,-3984,--,-4810,--,-649,--,--,--,3486,--,--,--,-3927,--,--,--,-0,--, 
 经营性应收项目的减少(万元),--,-30649,--,-58070,--,-40889,--,-14052,--,--,--,-8468,--,--,--,-18269,--,--,--,-81372,--, 
 经营性应付项目的增加(万元),--,-12867,--,-19800,--,-4879,--,-101074,--,--,--,-52157,--,--,--,-50345,--,--,--,58189,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,54036,--,109982,--,37944,--,68424,--,--,--,130931,--,--,--,107750,--,--,--,113052,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),166377,102845,237115,113271,90120,112847,58310,81221,74403,85819,112763,86212,88579,104620,94799,75624,60127,--,--,43005,--, 
 现金的期初余额(万元),113271,113271,113271,81221,81222,81221,81222,86212,89836,86212,91271,75624,76642,76642,77627,34305,34323,--,--,168303,--, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),53105,-10427,123843,32050,8898,31626,-22911,-4991,-15433,-393,21492,10588,11937,27978,17171,41319,25804,--,--,-125298,--, 

