 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 购买商品、接受劳务支付的现金(万元),44741,142529,120140,78949,29774,140094,96029,60944,26802,122898,46203,35286,17143,58302,54443,35945,41735,36519,62304,26307,51853,40104,77715, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2342,8529,6161,4058,1638,7288,5369,3596,1248,6446,4699,3136,1509,5914,4067,2506,4446,3757,4089,1916,3492,2819,1966, 
 支付的各项税费(万元),2928,7725,5455,3655,1575,4791,3939,2339,1108,6588,5309,4860,925,4630,3697,2510,4990,6163,4781,2951,2288,1629,3362, 
 支付的其他与经营活动有关的现金(万元),4403,30241,16348,13216,4175,22844,12700,8804,4332,16261,4832,2846,1597,7614,5308,3429,6165,5755,5717,1892,3040,3480,2719, 
 经营活动现金流出小计(万元),54415,189025,148105,99878,37162,175017,118037,75683,33490,152193,61044,46127,21175,76459,67515,44390,57337,52194,76892,33066,60673,48033,85762, 
 经营活动产生的现金流量净额(万元),669,95050,46985,23704,11222,17094,14857,9365,5652,7676,-2894,-8134,-4669,11342,1399,-307,11615,15138,19404,14296,14201,4917,12643, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),113,17,2,2,2,284,172,128,--,169,--,--,--,--,-19,-19,82,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,89,1237,1237,--,67,31,23,--,244,-546,-524,--,1365,1537,543,8312,18382,6896,--,4991,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,5000,6900,6900,5205,12359,17035,17050,5749,503,470,400,400,490,400,400,890,400,400,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),113,5105,8139,8139,5207,12711,17239,17200,5749,916,-76,-124,400,1855,1918,924,9283,18782,7296,0,4991,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1762,44405,27682,19323,13252,28271,21810,14893,10921,21238,7459,5115,2447,16178,8589,6566,20887,19849,23488,8298,17272,7974,7306, 
 投资所支付的现金(万元),--,--,--,--,--,--,1000,--,--,--,19000,--,--,40,--,--,--,--,--,--,--,70,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),77600,600,600,600,600,1000,--,--,--,17000,--,--,419,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),79362,45005,28282,19923,13852,29271,22810,14893,10921,38238,26459,5115,2866,16217,8589,6566,20887,19849,23488,8298,17272,8044,7306, 
 投资活动产生的现金流量净额(万元),-79249,-39899,-20143,-11785,-8645,-16560,-5572,2308,-5172,-37323,-26535,-5240,-2466,-14363,-6671,-5642,-11604,-1067,-16192,-8298,-12281,-8044,-7306, 
 吸收投资收到的现金(万元),--,139890,--,--,--,--,--,--,--,70097,70071,70071,--,--,--,--,--,--,--,--,23997,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17000,17000,16800,38800,32494, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11000,22325,22000, 
 筹资活动现金流入小计(万元),0,139890,0,0,0,0,0,0,0,70097,70071,70071,0,0,0,0,0,0,17000,17000,51797,61125,54494, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27800,10800,17800,46912,34032, 
 分配股利、利润或偿付利息所支付的现金(万元),--,3301,3301,--,--,2352,2352,2352,--,--,--,--,--,--,--,--,--,--,234,75,1058,965,1449, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11000,18194,17614, 
 筹资活动现金流出小计(万元),0,3301,3301,0,0,2352,2352,2352,0,0,0,0,0,0,0,0,0,0,28034,10875,29858,66071,53094, 
 筹资活动产生的现金流量净额(万元),0,136589,-3301,0,0,-2352,-2352,-2352,0,70097,70071,70071,0,0,0,0,0,0,-11034,6125,21939,-4946,1400, 
 汇率变动对现金及现金等价物的影响(万元),-2342,-1946,-563,-206,-31,58,346,219,-3,151,404,284,147,-5,-27,2,-243,-53,-130,-81,-105,-162,-504, 
 现金及现金等价物净增加额(万元),-80921,189793,22977,11714,2545,-1761,7279,9540,476,40601,41046,56982,-6988,-3026,-5300,-5947,-231,14018,-7951,12042,23753,-8235,6233, 
 加:期初现金及现金等价物余额(万元),257021,67228,67228,67228,67228,68988,68988,68988,68988,28387,28387,28387,28387,31413,31413,31413,31644,17626,25578,25578,1824,10060,3827, 
 期末现金及现金等价物余额(万元),176100,257021,90205,78942,69772,67228,76268,78528,69465,68988,69433,85369,21399,28387,26113,25466,31413,31644,17626,37620,25578,1824,10060, 
 净利润(万元),--,33723,--,15886,--,18113,--,10034,--,13026,--,8721,--,15302,--,8518,15630,15941,--,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1380,--,908,--,1309,--,1788,--,4997,--,1928,--,1395,--,307,2802,412,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,13561,--,6570,--,11353,--,5316,--,8570,--,4420,--,6341,--,2709,4034,2344,--,--,--,--,--, 
 无形资产摊销(万元),--,476,--,235,--,465,--,232,--,463,--,231,--,461,--,231,492,488,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,46,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,222,--,-1,--,1137,--,313,--,1,--,--,--,-27,--,--,1,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,4,--,-9,--,88,--,125,-92,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1447,--,206,--,-1195,--,-412,--,-1347,--,-284,--,5,--,-2,243,53,--,--,--,--,--, 
 投资损失(万元),--,-2,--,-2,--,-284,--,-128,--,-204,--,-16,--,40,--,19,-82,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-467,--,118,--,-450,--,-73,--,-753,--,-346,--,-114,--,-1076,-446,38,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,1,--,-13,--,-14,14,--,--,--,--,--,--, 
 存货的减少(万元),--,3737,--,26132,--,-19138,--,-10895,--,-19585,--,-5225,--,-15185,--,-3280,-2022,2827,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-5861,--,-34593,--,384,--,-8485,--,4398,--,-3134,--,-4534,--,-2104,-18404,-2407,--,--,--,--,--, 
 经营性应付项目的增加(万元),--,46789,--,8235,--,5400,--,11676,--,-1893,--,-14421,--,7582,--,-5739,9446,-4556,--,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,95050,--,23704,--,17094,--,9365,--,7676,--,-8134,--,11342,--,-307,11615,15138,--,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),176100,257021,90205,78942,69772,67228,76268,78528,69465,68988,69433,85369,21399,28387,26113,25466,31413,31644,17626,37620,25578,1824,10060, 
 现金的期初余额(万元),257021,67228,67228,67228,67228,68988,68988,68988,68988,28387,28387,28387,28387,31413,31413,31413,31644,17626,25578,25578,1824,10060,3827, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-80921,189793,22977,11714,2545,-1761,7279,9540,476,40601,41046,56982,-6988,-3026,-5300,-5947,-231,14018,-7951,12042,23753,-8235,6233, 

