 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),10930,7659,5279,2509,11098,7428,4287,1618,6422,4651,2950,1261,3689,2058,643,245,685,606,403,26,739,521,474,66,744,558,588,--,1311,--,2325,--,174, 
 收到的其他与经营活动有关的现金(万元),7793,2460,2015,960,4976,7265,1536,713,6560,4356,3014,4705,8572,5561,3255,2783,5779,3926,2989,2273,9388,3463,1761,1774,5591,3418,2824,153,9675,5439,6894,3588,7347, 
 经营活动现金流入小计(万元),407655,296824,199914,95547,353800,259262,160259,76182,296389,205587,128799,68336,258540,186176,114227,50400,206382,144024,90006,40845,185412,129082,89682,43431,163676,112793,74452,35652,182964,98776,121668,97276,84917, 
 购买商品、接受劳务支付的现金(万元),194001,148090,98165,52722,181560,147357,93103,49625,126484,93146,57459,35710,124623,108702,69134,31843,130674,97165,57999,25359,107044,79688,54156,27323,87780,63673,38846,15665,99817,51199,73475,66300,41888, 
 客户贷款及垫款净增加额(万元),11911,12496,13720,10713,-1930,-3773,6826,-2692,10937,7489,4072,3204,--,23950,15800,3850,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,2,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),59652,43631,32754,14413,48274,38400,25086,11193,40399,35250,23609,12697,34703,25991,17359,7492,25695,16042,11933,6083,19721,15828,10648,4664,16691,10873,8146,3464,12529,7117,12351,7477,6554, 
 支付的各项税费(万元),34331,29042,21769,9214,40247,25863,22155,7857,28082,21539,13082,6821,20473,12992,9219,3075,12340,8880,6118,2509,13007,9900,7608,2913,13233,8716,5373,2376,16100,8382,9518,6670,7106, 
 支付的其他与经营活动有关的现金(万元),17995,9635,3634,3142,18509,4192,4101,337,21503,32773,28588,9213,55962,13436,9746,3544,21119,9300,5663,2729,11242,8844,6670,3015,14794,8089,5978,4869,14445,5541,7965,7597,22196, 
 经营活动现金流出小计(万元),317890,242894,170043,90204,286660,212040,151272,66319,227405,190195,126809,67645,235761,185074,121260,49804,189828,131386,81713,36681,151014,114260,79083,37914,132497,91351,58342,26374,142891,72239,103309,88045,77744, 
 经营活动产生的现金流量净额(万元),89766,53931,29871,5342,67140,47222,8987,9863,68984,15391,1990,691,22778,1102,-7033,596,16554,12638,8293,4164,34399,14822,10599,5517,31179,21442,16110,9278,40073,26537,18360,9231,7172, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,2120,500,500,--,490,9550,9100,9800,55,--,--,--,75,75,--,--,10,10,10,--,63,72,2028,--,--, 
 取得投资收益所收到的现金(万元),1227,1227,1227,--,1284,1250,--,--,2647,5,5,--,2407,99,51,32,3735,190,100,--,150,10,76,75,25,51,36,13,58,22,108,122,195, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),168,34,33,1,102,28,13,13,27,--,--,--,28,10,8,--,55,33,8,7,35,41,41,37,50,--,--,--,82,4004,9,--,440, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,31810,20734,8580,--,--,--,--,--,--,--,--,--,--,330,330,--,0,12,12,--,3707,3300,414,795,-2, 
 收到的其他与投资活动有关的现金(万元),138,--,--,--,9927,164,164,--,19684,5325,5325,--,14580,--,--,--,--,--,--,--,--,2349,--,--,0,531,--,--,--,--,2238,--,420, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,52,--,--,--,--,--, 
 投资活动现金流入小计(万元),1533,1261,1260,1,11314,1443,178,13,56288,26564,14410,0,17506,9660,9159,9832,3845,223,107,7,260,2805,447,112,85,604,59,65,3910,7398,4796,917,1053, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),84681,65929,44129,25660,74339,59448,34367,13904,83911,53121,28141,14422,47590,46044,28526,19603,50096,32873,21705,10016,31786,16797,11522,9496,19056,14512,10464,4844,21291,10800,18300,38293,24995, 
 投资所支付的现金(万元),12330,--,--,--,18930,--,--,--,10585,--,--,--,23096,--,--,--,11600,--,--,1000,1494,--,3800,3800,0,6,4056,--,1004,1004,6521,5137,1780, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,7116,2613,216,10215,17581,5389,2350,27206,33614,22984,14400,36897,35241,26581,19911,36257,35159,7966,--,10774,10422,--,--,6617,--,--,1100,--,--,1330,--,410, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,7108,7108,2000,2000,--,1344,400,--,1484,--,--,--,2878,8356,7461,4000,2156,3182,3182,3163,0,--,--,--,--,--,2765,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),97011,73046,46743,25876,110591,84137,41756,18254,121702,88079,51526,28822,109066,81285,55107,39514,100830,76388,37133,15016,46210,30401,18504,16459,25673,14518,14520,5944,22295,11804,28916,43430,27185, 
 投资活动产生的现金流量净额(万元),-95478,-71784,-45482,-25874,-99278,-82694,-41578,-18241,-65414,-61515,-37115,-28822,-91560,-71625,-45948,-29681,-96985,-76166,-37025,-15009,-45949,-27596,-18057,-16347,-25588,-13914,-14462,-5878,-18385,-4406,-24120,-42513,-26132, 
 吸收投资收到的现金(万元),1305,900,648,--,1116,--,--,--,15976,18,18,--,848,800,800,--,13222,11731,11331,11331,0,--,--,--,106120,102500,102500,--,1200,--,100,--,2330, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,900,648,--,30,--,--,--,90,18,18,--,848,800,800,--,448,400,--,--,0,--,--,--,3620,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),220776,162471,101798,39919,183943,126256,70431,22346,226096,195273,141852,40829,169691,128605,97602,29830,109460,68970,43920,--,41762,32325,22332,3804,19688,15000,13500,7000,40708,26458,45659,57853,24282, 
 发行债券收到的现金(万元),--,--,--,--,92000,92000,92000,92000,--,--,--,--,--,--,--,--,35000,35000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),385,--,--,--,1279,--,--,--,3000,2685,1620,--,9908,9108,6908,--,856,856,656,561,659,786,786,561,82,82,--,--,270,270,--,--,--, 
 筹资活动现金流入小计(万元),222466,163371,102446,39919,278338,218256,162431,114346,245072,197976,143489,40829,180447,138513,105311,29830,158538,116558,55908,11892,42421,33111,23118,4365,125890,117582,116000,7000,42178,26728,45759,57853,26612, 
 偿还债务支付的现金(万元),199971,134175,90533,34318,209826,175335,127566,39683,184141,133723,86193,15346,98283,68278,41972,1474,54190,54308,27959,815,27918,14593,9778,3816,40862,26980,24970,10210,52548,40745,35174,23509,8305, 
 分配股利、利润或偿付利息所支付的现金(万元),36057,26002,8219,4533,27005,22302,5973,1617,24908,17558,10885,3660,24816,15935,8377,3037,12816,11107,8407,1524,8445,7827,2631,822,10462,2517,2015,925,3186,1575,6464,1668,1392, 
 其中：子公司支付给少数股东的股利、利润(万元),4011,2670,2523,--,5004,4155,3273,--,1455,--,1469,--,4472,2777,1972,--,2314,2314,2314,920,633,--,--,539,882,882,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),45,--,--,--,1092,1387,857,857,7276,6908,6908,1286,9378,3099,3074,30,2116,325,24,12,2673,1167,1142,--,3310,2440,1268,--,507,716,591,--,--, 
 筹资活动现金流出小计(万元),236072,160177,98751,38851,237923,199024,134396,42157,216325,158190,103987,20291,132477,87312,53423,4540,69123,65739,36391,2351,39037,23587,13551,4639,54634,31936,28254,11135,56241,43035,42229,25176,9697, 
 筹资活动产生的现金流量净额(万元),-13606,3193,3695,1068,40415,19232,28035,72189,28748,39787,39502,20539,47971,51201,51887,25290,89415,50818,19516,9541,3384,9524,9567,-273,71256,85646,87746,-4135,-14063,-16307,3530,32676,16915, 
 汇率变动对现金及现金等价物的影响(万元),24,-82,216,220,-50,204,-120,249,51,24,-14,-5,-23,26,0,3,-41,10,--,--,-35,71,-26,-49,61,13,9,--,-268,-162,-107,30,-241, 
 现金及现金等价物净增加额(万元),-19294,-14742,-11701,-19243,8227,-16036,-4677,64060,32370,-6313,4363,-7598,-20834,-19296,-1093,-3793,8942,-12699,-9216,-1303,-8201,-3179,2083,-11152,76908,93186,89403,-734,7358,5662,-2337,-575,-2287, 
 加:期初现金及现金等价物余额(万元),122193,122193,122193,122193,113966,113966,113966,113966,81596,81596,81596,81596,102430,102430,102430,102430,93488,93488,93488,93488,101689,101689,101689,101689,24781,24781,24781,--,17424,17424,19761,20337,22623, 
 期末现金及现金等价物余额(万元),102899,107451,110492,102950,122193,97930,109289,178026,113966,75283,85959,73998,81596,83134,101336,98637,102430,80789,84271,92184,93488,98510,103772,90537,101689,117968,114185,--,24781,23085,17424,19761,20337, 
 净利润(万元),47412,--,31327,--,55336,--,25021,--,57714,--,22167,--,38517,--,19838,--,28247,--,15671,--,24364,--,13055,--,29402,--,15442,--,21919,--,16419,11952,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2800,--,235,--,1143,--,426,--,915,--,-672,--,1221,--,48,--,4772,--,279,--,793,--,96,--,-194,--,-261,--,2580,--,-16,2174,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),22790,--,10610,--,19453,--,8772,--,17536,--,11195,--,14326,--,5739,--,9580,--,4033,--,7432,--,3713,--,6378,--,2847,--,5332,--,3807,3627,--, 
 无形资产摊销(万元),8763,--,3558,--,6126,--,2716,--,10774,--,3146,--,6371,--,2854,--,3488,--,1406,--,1768,--,597,--,1058,--,269,--,1277,--,1052,920,--, 
 长期待摊费用摊销(万元),905,--,--,--,349,--,--,--,318,--,--,--,232,--,90,--,222,--,3,--,133,--,67,--,64,--,0,--,18,--,18,18,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-6,--,-17,--,460,--,40,--,1733,--,-20,--,93,--,17,--,203,--,5,--,189,--,20,--,62,--,14,--,13,--,-233,-54,--, 
 固定资产报废损失(万元),373,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-20,--,2,-2,--, 
 公允价值变动损失(万元),-1655,--,--,--,-38,--,--,--,-114,--,11,--,51,--,-20,--,-71,--,16,--,105,--,100,--,-24,--,20,--,48,--,-239,-409,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),13610,--,5307,--,10542,--,5004,--,10206,--,4303,--,8079,--,3740,--,3767,--,1286,--,1793,--,616,--,280,--,1133,--,2620,--,2574,1284,--, 
 投资损失(万元),-1326,--,-971,--,-2369,--,-789,--,-17884,--,-752,--,-2965,--,-1766,--,-3617,--,-2474,--,-3588,--,-1095,--,-1167,--,-300,--,-1053,--,463,-365,--, 
 递延所得税资产减少(万元),-758,--,-455,--,534,--,-179,--,-370,--,213,--,60,--,-31,--,-428,--,-111,--,-115,--,--,--,-30,--,82,--,93,--,-74,85,--, 
 递延所得税负债增加(万元),1097,--,0,--,39,--,46,--,78,--,--,--,23,--,--,--,21,--,--,--,-15,--,-2,--,-72,--,--,--,119,--,35,75,--, 
 存货的减少(万元),1266,--,-982,--,-4534,--,-4720,--,-2862,--,-2159,--,3577,--,-1936,--,-2618,--,-5904,--,-3488,--,-7203,--,-1544,--,-885,--,5733,--,-14336,-10578,--, 
 经营性应收项目的减少(万元),-13901,--,-14146,--,-24142,--,-14214,--,-33829,--,-27612,--,-42165,--,-29177,--,-18083,--,-8690,--,1185,--,1072,--,-9735,--,-8838,--,-6995,--,876,-10420,--, 
 经营性应付项目的增加(万元),2325,--,-4595,--,4241,--,-13137,--,24770,--,-7831,--,-4642,--,-6431,--,-8929,--,2773,--,3843,--,-438,--,6699,--,6588,--,8390,--,8012,10925,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),6072,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),89766,--,29871,--,67140,--,8987,--,68984,--,1990,--,22778,--,-7033,--,16554,--,8293,--,34399,--,10599,--,31179,--,16110,--,40073,--,18360,9231,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,193,--,--,--,105,--,--,--,187,--,--,--,591,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),102899,107451,110492,102950,122193,97930,109289,178026,113966,75283,85959,73998,81596,83134,101336,98637,102430,80789,84271,92184,93488,98510,103772,90537,101689,117968,114185,--,24781,23085,17424,19761,20337, 
 现金的期初余额(万元),122193,122193,122193,122193,113966,113966,113966,113966,81596,81596,81596,81596,102430,102430,102430,102430,93488,93488,93488,93488,101689,101689,101689,101689,24781,24781,24781,--,17424,17424,19761,20337,22623, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19294,-14742,-11701,-19243,8227,-16036,-4677,64060,32370,-6313,4363,-7598,-20834,-19296,-1093,-3793,8942,-12699,-9216,-1303,-8201,-3179,2083,-11152,76908,93186,89403,--,7358,5662,-2337,-575,-2287, 

