 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,87, 
 筹资活动现金流入小计(万元),0,81104,9000,9000,0,2000,2000,2000,0,66437,9000,9000,7000,2000,0,5425,8100,7547, 
 偿还债务支付的现金(万元),--,9000,9000,--,--,7000,7000,5000,5000,6000,4000,4000,--,389,389,8036,12210,5775, 
 分配股利、利润或偿付利息所支付的现金(万元),--,13619,13619,13564,--,24950,24950,24934,163,8332,8199,8174,8122,13894,7520,6142,4159,3570, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,157,30,30,30,15,7,7,--,924,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,22776,22649,13594,30,31965,31958,29942,5163,15256,12199,12174,8122,14283,7909,14178,16369,9345, 
 筹资活动产生的现金流量净额(万元),0,58328,-13649,-4594,-30,-29965,-29958,-27942,-5163,51182,-3199,-3174,-1122,-12283,-7909,-8753,-8269,-1798, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),10551,91857,5512,1549,-16359,-29378,-17460,-22463,-2144,62380,7100,3368,1444,-6162,-3694,3447,4659,-1039, 
 加:期初现金及现金等价物余额(万元),135973,44116,44116,44116,44116,73494,73494,73494,73494,11114,11114,11114,11114,17275,17275,13828,9169,10207, 
 期末现金及现金等价物余额(万元),146524,135973,49628,45666,27757,44116,56033,51031,71350,73494,18214,14482,12558,11114,13581,17275,13828,9169, 
 净利润(万元),--,51328,--,18314,--,43555,--,18926,--,34696,24945,14477,--,27295,19342,25460,21516,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,492,--,113,--,321,--,56,--,249,347,120,--,107,11,22,55,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,10317,--,5001,--,8231,--,4295,--,7401,4820,3152,--,5304,3836,4795,4048,--, 
 无形资产摊销(万元),--,526,--,188,--,374,--,189,--,278,195,130,--,246,186,198,131,--, 
 长期待摊费用摊销(万元),--,2575,--,1372,--,1575,--,710,--,1238,927,584,--,1087,725,754,513,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,91,--,51,--,281,--,14,--,42,28,22,--,19,60,3,-233,--, 
 固定资产报废损失(万元),--,27,--,2,--,--,--,--,--,-2,8,--,--,69,8,4,7,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,115,--,61,--,49,--,33,--,352,283,190,--,38,17,140,408,--, 
 投资损失(万元),--,207,--,395,--,-100,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1630,--,-839,--,-609,--,-17,--,81,127,132,--,-313,111,-26,-44,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1458,--,66,--,-1891,--,187,--,-907,-1242,300,--,-408,2205,-473,584,--, 
 经营性应收项目的减少(万元),--,-4693,--,-6280,--,-6920,--,-1635,--,-4313,-11417,-2372,--,-5547,-8387,-2634,952,--, 
 经营性应付项目的增加(万元),--,7418,--,6087,--,7084,--,2522,--,3629,9559,1317,--,4041,1827,3637,-2947,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,65315,--,24530,--,51949,--,25280,--,42744,28578,18051,--,31938,19941,31880,24990,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),146524,135973,49628,45666,27757,44116,56033,51031,71350,73494,18214,14482,12558,11114,13581,17275,13828,9169, 
 现金的期初余额(万元),135973,44116,44116,44116,44116,73494,73494,73494,73494,11114,11114,11114,11114,17275,17275,13828,9169,10207, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),10551,91857,5512,1549,-16359,-29378,-17460,-22463,-2144,62380,7100,3368,1444,-6162,-3694,3447,4659,-1039, 

