 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15,15,13,13,13,9,1,1040,215,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18121,8158,2697,11068,7687,4751,2743,2790,2580,1087, 
 投资所支付的现金(万元),10000,--,--,--,--,--,--,1000,220,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),28121,8158,2697,11068,7687,4751,2743,3790,2800,1087, 
 投资活动产生的现金流量净额(万元),-28106,-8142,-2684,-11055,-7673,-4742,-2741,-2750,-2584,-1087, 
 吸收投资收到的现金(万元),31325,--,--,--,--,--,--,6500,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),21380,19890,800,18940,10313,2550,--,16763,14503,13840, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),11,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),52716,19890,800,18940,10313,2550,0,23263,14503,13840, 
 偿还债务支付的现金(万元),18020,14570,2500,10878,5191,5191,4191,14744,15574,11570, 
 分配股利、利润或偿付利息所支付的现金(万元),805,480,222,595,418,298,213,4092,545,509, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2745,415,191,967,846,498,242,589,160,113, 
 筹资活动现金流出小计(万元),21570,15465,2913,12440,6455,5987,4645,19425,16279,12192, 
 筹资活动产生的现金流量净额(万元),31146,4425,-2113,6500,3858,-3437,-4645,3839,-1775,1647, 
 汇率变动对现金及现金等价物的影响(万元),-32,-61,-9,176,64,40,-17,268,-13,-40, 
 现金及现金等价物净增加额(万元),2479,-2087,-2447,-987,-926,-3092,-2262,6426,-418,-361, 
 加:期初现金及现金等价物余额(万元),6463,6463,6463,7449,7449,7449,7449,1024,1441,1803, 
 期末现金及现金等价物余额(万元),8942,4376,4016,6463,6524,4358,5187,7449,1024,1441, 
 净利润(万元),--,--,1749,6344,--,--,675,5659,4266,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,-40,433,--,--,-126,27,193,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,382,1170,--,--,268,875,563,--, 
 无形资产摊销(万元),--,--,12,42,--,--,6,8,6,--, 
 长期待摊费用摊销(万元),--,--,8,17,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,169,20,--,--,6,12,-4,--, 
 固定资产报废损失(万元),--,--,--,79,--,--,--,52,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,225,464,--,--,171,421,594,--, 
 投资损失(万元),--,--,--,--,--,--,--,-5,-1,--, 
 递延所得税资产减少(万元),--,--,-68,-34,--,--,19,7,-29,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,-0,0,--, 
 存货的减少(万元),--,--,-1090,-941,--,--,-808,-321,-1497,--, 
 经营性应收项目的减少(万元),--,--,67,-5998,--,--,3736,-940,-2234,--, 
 经营性应付项目的增加(万元),--,--,629,38,--,--,-882,1072,1780,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,316,1758,--,--,2078,-1798,318,--, 
 经营活动产生现金流量净额(万元),--,--,2359,3392,--,--,5141,5069,3955,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,359,574,--,--,215,1621,822,--, 
 现金的期末余额(万元),8942,4376,4016,6463,6524,4358,5187,7449,1024,1441, 
 现金的期初余额(万元),6463,6463,6463,7449,7449,7449,7449,1024,1441,1803, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2479,-2087,-2447,-987,-926,-3092,-2262,6426,-418,-361, 

