 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2011-12-31,2010-12-31,2009-12-31, 
 筹资活动产生的现金流量净额(万元),126547,151086,72990,-88082,16237,-10627,39637,34030,41628,50723,50526,-19764,-44553,15740,26794,166301,122166,95542,50511,51221,47215,11975,45398,-7909, 
 汇率变动对现金及现金等价物的影响(万元),-828,-322,-3,242,-19,-27,102,-2195,-1142,-371,-364,192,-108,-128,-21,-273,-128,59,96,143,47,-222,-138,-12, 
 现金及现金等价物净增加额(万元),28021,43201,2708,7769,17080,6176,4551,8141,16955,11145,5120,-6622,24524,36847,27851,20699,19880,45322,12989,-17472,-7862,-10,5087,8003, 
 加:期初现金及现金等价物余额(万元),37813,37813,37813,30044,30044,30044,30044,21902,21902,21902,21902,28524,36552,36552,36552,15854,15854,15854,15854,33326,33326,33336,28248,20245, 
 期末现金及现金等价物余额(万元),65833,81014,40521,37813,47124,36220,34595,30044,38857,33047,27022,21902,61077,73399,64403,36552,35734,61176,28843,15854,25464,33326,33336,28248, 
 净利润(万元),--,53681,--,74600,--,--,--,32075,--,--,--,31664,--,--,--,4981,--,--,--,20723,--,66544,53035,18514, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,951,--,184,--,--,--,1647,--,--,--,-470,--,--,--,653,--,--,--,178,--,319,-32,32, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,38902,--,72697,--,--,--,58318,--,--,--,44065,--,--,--,33505,--,--,--,23113,--,21502,14119,11434, 
 无形资产摊销(万元),--,355,--,646,--,--,--,506,--,--,--,289,--,--,--,227,--,--,--,138,--,148,126,65, 
 长期待摊费用摊销(万元),--,197,--,237,--,--,--,163,--,--,--,127,--,--,--,54,--,--,--,64,--,23,10,10, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,--,57,--,--,--,-10367,--,--,--,-68,--,--,--,-231,--,--,--,-18,--,-14,4,-243, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44,--,--,--,-21,--,164,--,391, 
 公允价值变动损失(万元),--,-412,--,301,--,--,--,132,--,--,--,260,--,--,--,13,--,--,--,-484,--,194,42,-3, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-157,--,--,--,-85,--,-11,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,8026,--,24740,--,--,--,26965,--,--,--,14766,--,--,--,9649,--,--,--,3983,--,2757,1442,1543, 
 投资损失(万元),--,217,--,-628,--,--,--,-2802,--,--,--,-2225,--,--,--,-1516,--,--,--,891,--,-1317,-426,-448, 
 递延所得税资产减少(万元),--,-284,--,2674,--,--,--,-1632,--,--,--,1759,--,--,--,-2649,--,--,--,-1720,--,-50,-191,-24, 
 递延所得税负债增加(万元),--,1179,--,1405,--,--,--,-232,--,--,--,-48,--,--,--,-55,--,--,--,-36,--,-171,-30,-161, 
 存货的减少(万元),--,-783,--,-1161,--,--,--,-16774,--,--,--,2908,--,--,--,-14700,--,--,--,-5996,--,19348,-30430,-8684, 
 经营性应收项目的减少(万元),--,-49987,--,-12309,--,--,--,-82578,--,--,--,-44489,--,--,--,-17040,--,--,--,-2659,--,-23579,-10640,-1780, 
 经营性应付项目的增加(万元),--,-24860,--,6776,--,--,--,63836,--,--,--,14162,--,--,--,73260,--,--,--,11888,--,-38419,31689,28217, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-4,--,15,--,--,--,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,27171,--,170233,--,--,--,69305,--,--,--,62700,--,--,--,86039,--,--,--,49960,--,47439,58718,48862, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),65833,81014,40521,37813,47124,36220,34595,30044,38857,33047,27022,21902,61077,73399,64403,36552,35734,61176,28843,15854,25464,33326,33336,28248, 
 现金的期初余额(万元),37813,37813,37813,30044,30044,30044,30044,21902,21902,21902,21902,28524,36552,36552,36552,15854,15854,15854,15854,33326,33326,33336,28248,20245, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),28021,43201,2708,7769,17080,6176,4551,8141,16955,11145,5120,-6622,24524,36847,27851,20699,19880,45322,12989,-17472,-7862,-10,5087,8003, 

