 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 投资所支付的现金(万元),301550,242752,205550,98500,25073,24586,27000,22000,39000,11747,11747,2773,50673,43426,24114,0,694,0,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1161,1797,1797,1797,354,354,354,354,4728,--,--,--,--,--,--,-54,-44,0,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),6950,1138,1108,539,40768,31087,14431,6987,21066,--,--,--,6700,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),325264,255403,215248,105190,80399,66222,49147,33012,79405,20538,17609,6596,76777,56485,33304,5176,16513,12448,8307,5596,14539,9661,6336,2836,10375,9758,13956,2686, 
 投资活动产生的现金流量净额(万元),-89427,-52818,-96704,-84101,-28561,-14387,2679,-978,-66891,-15675,-12748,-1793,-75522,-56483,-33250,-5175,-16475,-12441,-8300,-5595,-14533,-9658,-6335,-2835,-10317,-9730,-13009,-2210, 
 吸收投资收到的现金(万元),525,525,349,349,89179,--,--,--,--,--,--,--,--,--,--,--,74905,74905,74905,--,--,--,0,--,--,--,15638,392, 
 其中：子公司吸收少数股东投资收到的现金(万元),525,525,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,490,392, 
 取得借款收到的现金(万元),--,--,--,--,15000,54840,--,--,68,79887,79480,79480,70800,57800,33300,15000,10000,15000,15000,13000,25000,17951,9000,7000,30700,30116,31840,17260, 
 发行债券收到的现金(万元),--,--,--,--,39840,--,--,--,159060,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,3100,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),525,525,349,349,147119,54840,0,0,159128,79887,79480,79480,70800,57800,33300,15000,84905,89905,89905,13000,25000,17951,9000,7000,30700,30116,47477,17652, 
 偿还债务支付的现金(万元),51404,50000,10000,10000,85068,86772,40000,40000,53207,52841,52718,52500,8300,--,237,--,32000,37000,15000,9000,18600,14551,7600,4300,34952,28288,24896,11180, 
 分配股利、利润或偿付利息所支付的现金(万元),21160,20683,18651,1618,16850,13552,13492,3080,13386,13367,13367,352,16644,15830,16277,--,858,858,714,359,1252,1002,620,339,1240,1058,3541,494, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,919,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,5,399,527,272, 
 筹资活动现金流出小计(万元),72564,70683,28651,11618,102838,100324,53492,43080,66593,66208,66085,52852,24944,15830,16514,0,32858,37858,15714,9359,19852,15553,8220,4639,36198,29745,28964,11947, 
 筹资活动产生的现金流量净额(万元),-72039,-70158,-28302,-11269,44281,-45484,-53492,-43080,92535,13679,13395,26628,45856,41970,16786,15000,52047,52047,74191,3641,5148,2398,780,2361,-5498,371,18514,5705, 
 汇率变动对现金及现金等价物的影响(万元),52,20,5,-5,-7,-2,-2,-1,6,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-97836,-97830,-120512,-120732,54829,-57496,-65070,-63263,44913,3023,1238,11434,-11091,-3174,-19166,-1179,53194,45187,75043,1253,13437,10,3649,-2884,-48,796,16195,9029, 
 加:期初现金及现金等价物余额(万元),193898,193898,193898,193898,139068,139068,139068,139068,94156,103392,103392,103444,105236,105665,105236,105628,52043,52043,52043,52043,38605,38605,38605,38605,38653,37857,21662,12634, 
 期末现金及现金等价物余额(万元),96061,96068,73386,73166,193898,81573,73998,75805,139068,106415,104630,114878,94146,102492,86070,104450,105236,97230,127085,53295,52043,38615,42254,35721,38605,38653,37857,21662, 
 净利润(万元),51977,--,29210,--,42275,--,21614,--,35357,--,19624,--,34644,--,17398,--,29504,--,15639,7744,23936,--,11949,7381,18197,13276,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),9369,--,4730,--,7991,--,3744,--,4744,--,201,--,5630,--,3632,--,1227,--,2438,660,1079,--,463,663,623,175,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6598,--,3145,--,6500,--,3040,--,5871,--,2892,--,4696,--,2150,--,3522,--,1604,807,2361,--,1064,657,2114,1846,--,--, 
 无形资产摊销(万元),837,--,405,--,789,--,390,--,786,--,369,--,456,--,159,--,214,--,69,36,113,--,56,36,111,89,--,--, 
 长期待摊费用摊销(万元),10634,--,2607,--,6611,--,1333,--,3452,--,1715,--,6741,--,2747,--,3661,--,1607,943,2805,--,1483,817,1827,1898,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-58,--,-64,--,301,--,121,--,151,--,98,--,-642,--,57,--,133,--,64,44,70,--,24,8,32,31,--,--, 
 固定资产报废损失(万元),194,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-0,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),4760,--,1618,--,5761,--,3080,--,3745,--,352,--,1105,--,451,--,810,--,714,368,1292,--,566,301,1241,1055,--,--, 
 投资损失(万元),-2400,--,-1338,--,-200,--,-217,--,-280,--,0,--,-1,--,22,--,-50,--,-21,9,-48,--,-14,--,-21,-40,--,--, 
 递延所得税资产减少(万元),1607,--,-277,--,474,--,-55,--,-493,--,-668,--,-1253,--,-1030,--,-489,--,-692,-466,-1179,--,-542,-285,-772,-338,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-22976,--,9463,--,-33380,--,-11218,--,-38596,--,-4735,--,-30428,--,-8226,--,-16773,--,-6177,338,-16585,--,-952,137,-4862,-8391,--,--, 
 经营性应收项目的减少(万元),-3124,--,-13320,--,-1629,--,-12629,--,-27284,--,67596,--,-35926,--,-31307,--,-9446,--,-11665,-11244,-14082,--,-13087,-14068,-9368,-4906,--,--, 
 经营性应付项目的增加(万元),19583,--,-21789,--,8917,--,-13077,--,42969,--,-86853,--,33556,--,11244,--,5309,--,5572,3969,23060,--,8193,1944,6645,5459,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-13424,--,-9901,--,-5295,--,-10380,--,-11159,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),63577,--,4489,--,39116,--,-14255,--,19263,--,590,--,18576,--,-2702,--,17622,--,9152,3207,22822,--,9204,-2410,15767,10155,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),96061,96068,73386,73166,193898,81573,73998,75805,139068,106415,104630,114878,94146,102492,86070,104450,105236,97230,127085,53295,52043,38615,42254,35721,38605,38653,37857,21662, 
 现金的期初余额(万元),193898,193898,--,193898,139068,139068,139068,139068,94156,103392,103392,103444,105236,105665,105236,105628,52043,52043,52043,52043,38605,38605,38605,38605,38653,37857,21662,12634, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,193898,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-97836,-97830,-120512,-120732,54829,-57496,-65070,-63263,44913,3023,1238,11434,-11091,-3174,-19166,-1179,53194,45187,75043,1253,13437,10,3649,-2884,-48,796,16195,9029, 

