 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31, 
 无形资产摊销(万元),--,925,--,1664,--,838,--,1651,1331, 
 长期待摊费用摊销(万元),--,623,--,1458,--,768,--,1783,2573, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,47,--,61,--,20,--,25,46, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-7251,--,8905,--,4516,--,-3703,-4428, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,36613,--,55059,--,28498,--,46771,6668, 
 投资损失(万元),--,-672,--,-917,--,-349,--,161,806, 
 递延所得税资产减少(万元),--,-324,--,-2316,--,-11787,--,-11631,-7092, 
 递延所得税负债增加(万元),--,1574,--,-2146,--,-698,--,704,1376, 
 存货的减少(万元),--,-4934,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,30431,--,107646,--,-52810,--,-572032,-870503, 
 经营性应付项目的增加(万元),--,7051,--,-472060,--,-100398,--,864019,1700795, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-230474,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-111239,--,-589125,--,-404292,--,363997,823575, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1629881,2181968,2064605,2437737,2017862,2377492,2423061,2975651,1707507, 
 现金的期初余额(万元),2437737,2437737,2437737,2975651,2975651,2975651,2975651,1707507,815514, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-807856,-255769,-373133,-537914,-957789,-598159,-552590,1268145,891992, 

