 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7999,5009,3027,9939,7640,5723,2459,20167,14904,17969,6577,27610,37095,6941,2912, 
 投资所支付的现金(万元),240000,138000,70000,172360,87400,60500,28500,129200,106600,110200,60200,--,54900,43660,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,0,--,--,--,0,--,--,--,6,--,--,--,300, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),247999,143009,73027,182299,95040,66223,30959,149367,121504,128169,66783,27610,91995,50601,3212, 
 投资活动产生的现金流量净额(万元),3383,5890,7331,-69297,-7174,-5301,-2357,-19633,-14403,-17361,-6296,-27433,-21924,-21379,-3165, 
 吸收投资收到的现金(万元),6702,--,0,67670,67670,--,0,--,--,--,--,--,--,33660,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,0,--,--,--,0,--,--,--,--,7000,18100,--,--, 
 发行债券收到的现金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,0,7757,--,7757,0,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),6702,0,0,75427,67670,7757,0,0,0,0,0,7000,18100,33660,0, 
 偿还债务支付的现金(万元),--,--,0,--,--,--,0,--,--,--,--,25100,--,--,1300, 
 分配股利、利润或偿付利息所支付的现金(万元),8400,8400,0,--,--,--,0,--,--,4500,1682,3730,56,--,42, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,0,8852,189,7757,0,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),8400,8400,0,8852,189,7757,0,0,0,4500,1682,28830,56,0,1342, 
 筹资活动产生的现金流量净额(万元),-1698,-8400,0,66575,67481,0,0,0,0,-4500,-1682,-21830,18044,33660,-1342, 
 汇率变动对现金及现金等价物的影响(万元),-5,-3,-1,6,1,1,-1,0,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),13656,817,16563,29660,74548,4311,5699,-631,-4005,845,8515,-22196,9675,36501,12041, 
 加:期初现金及现金等价物余额(万元),79572,79572,79572,49912,49912,49912,49912,50542,50542,49698,41183,63379,53704,17203,5162, 
 期末现金及现金等价物余额(万元),93228,80389,96135,79572,124459,54223,55611,49912,46537,50542,49698,41183,63379,53704,17203, 
 净利润(万元),--,8661,--,13411,--,6925,--,13159,--,13576,9786,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,132,--,-13,--,12,--,165,--,122,2302,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1811,--,3684,--,1874,--,2962,--,4215,4774,--,--,--,--, 
 无形资产摊销(万元),--,87,--,212,--,108,--,320,--,512,757,--,--,--,--, 
 长期待摊费用摊销(万元),--,2443,--,4593,--,2119,--,3997,--,4726,4449,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-3,--,-14,--,-18,--,-3,--,-12,-28,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-889,--,-370,--,-204,--,-476,--,-441,-231,--,--,--,--, 
 递延所得税资产减少(万元),--,289,--,61,--,323,--,124,--,-503,-787,--,--,--,--, 
 递延所得税负债增加(万元),--,-3,--,2,--,-2,--,4,--,98,--,--,--,--,--, 
 存货的减少(万元),--,13021,--,-2614,--,13323,--,-4279,--,4749,-6673,--,--,--,--, 
 经营性应收项目的减少(万元),--,-1656,--,932,--,1378,--,-2375,--,-9642,-154,--,--,--,--, 
 经营性应付项目的增加(万元),--,-20562,--,12492,--,-16226,--,5404,--,5304,2298,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3331,--,32377,--,9611,--,19002,--,22706,16493,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),93228,80389,96135,79572,124459,54223,55611,49912,46537,50542,49698,41183,63379,53704,17203, 
 现金的期初余额(万元),79572,79572,79572,49912,49912,49912,49912,50542,50542,49698,41183,63379,53704,17203,5162, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13656,817,16563,29660,74548,4311,5699,-631,-4005,845,8515,-22196,9675,36501,12041, 

