 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 投资活动现金流出小计(万元),2274,1253,587,18135,984,1136,813,4908,4228,2903,2024,10542,10329,3413,1034, 
 投资活动产生的现金流量净额(万元),-1809,-916,-251,-17308,-984,-1136,-813,-4895,-4226,-2902,-2023,-10542,-10278,-3413,-462, 
 吸收投资收到的现金(万元),--,--,--,19480,19280,19280,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,200,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),48495,26730,10730,34290,24230,19440,9050,36121,29614,22156,8100,28761,23312,17020,12865, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,8000,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,2606,--,--,1410, 
 筹资活动现金流入小计(万元),48495,26730,10730,53770,43509,38720,9050,36121,29614,22156,8100,39366,23312,17020,14275, 
 偿还债务支付的现金(万元),34940,20040,9090,34896,25750,19044,7180,31507,24260,20181,5701,28622,16690,15022,15303, 
 分配股利、利润或偿付利息所支付的现金(万元),2939,2442,1139,1676,1067,876,451,1845,1369,911,442,1713,827,604,730, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),84,84,--,2765,631,1233,301,1303,977,652,326,64,220,112,1410, 
 筹资活动现金流出小计(万元),37963,22565,10229,39336,27448,21153,7932,34655,26606,21743,6468,30399,17737,15738,17443, 
 筹资活动产生的现金流量净额(万元),10532,4165,501,14434,16061,17567,1118,1466,3008,413,1632,8968,5575,1282,-3168, 
 汇率变动对现金及现金等价物的影响(万元),-131,-22,3,67,30,22,-33,69,69,46,22,14,-69,-12,-12, 
 现金及现金等价物净增加额(万元),10211,1579,-789,2199,17419,18079,-3820,1744,-4012,1479,-3628,-1854,-3370,2119,2261, 
 加:期初现金及现金等价物余额(万元),11447,11447,11447,9247,9247,9247,9247,7503,7503,7503,7503,9358,12728,10609,8348, 
 期末现金及现金等价物余额(万元),21658,13026,10657,11447,26667,27326,5427,9247,3492,8982,3875,7503,9358,12728,10609, 
 净利润(万元),--,1616,--,4345,--,1679,--,3886,--,1854,--,3616,3214,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,144,--,152,--,149,--,-350,--,-100,--,249,93,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1823,--,1851,--,908,--,1687,--,766,--,1076,972,--,--, 
 无形资产摊销(万元),--,73,--,133,--,70,--,133,--,67,--,124,96,--,--, 
 长期待摊费用摊销(万元),--,17,--,23,--,14,--,27,--,10,--,11,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,1,--,1,--,-1,--,-0,--,--,2,--,--, 
 固定资产报废损失(万元),--,-5,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,769,--,1195,--,956,--,1320,--,627,--,1072,720,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,490,--,--, 
 递延所得税资产减少(万元),--,-903,--,-133,--,-151,--,30,--,18,--,-170,-28,--,--, 
 递延所得税负债增加(万元),--,2105,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4148,--,-2795,--,-1247,--,1031,--,542,--,-2769,-570,--,--, 
 经营性应收项目的减少(万元),--,-3674,--,443,--,-257,--,-4051,--,-311,--,-4784,-3259,--,--, 
 经营性应付项目的增加(万元),--,534,--,-209,--,-494,--,1392,--,450,--,1281,-328,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1648,--,5006,--,1626,--,5104,--,3922,--,-294,1401,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21658,13026,10657,11447,26667,27326,5427,9247,3492,8982,3875,7503,9358,12728,10609, 
 现金的期初余额(万元),11447,11447,11447,9247,9247,9247,9247,7503,7503,7503,7503,9358,12728,10609,8348, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),10211,1579,-789,2199,17419,18079,-3820,1744,-4012,1479,-3628,-1854,-3370,2119,2261, 

