 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 加:期初现金及现金等价物余额(万元),3645,3175,3175,3175,3185,13156,13156,13156,13156,9647,9647,9647,9647,9087,9087,9087,9087,7024,7023,6986,3382, 
 期末现金及现金等价物余额(万元),5120,3645,1203,1753,3302,3175,6466,10639,14323,13156,22649,22965,22311,9647,7846,8713,7739,9087,7350,7024,6986, 
 净利润(万元),--,3724,--,1818,--,3512,--,1633,--,3228,--,1389,--,3006,1860,1258,--,2879,1622,2490,2403, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,94,--,-3,--,12,--,-1,--,96,--,25,--,97,63,29,--,40,22,37,76, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,191,--,97,--,191,--,93,--,170,--,83,--,149,111,74,--,147,109,141,106, 
 无形资产摊销(万元),--,84,--,45,--,109,--,59,--,126,--,64,--,105,77,48,--,83,60,53,23, 
 长期待摊费用摊销(万元),--,3,--,2,--,14,--,10,--,19,--,10,--,19,14,10,--,17,12,16,30, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,-106,--,-114,--,--,--,1,--,0,0,--,--,3,1,0,0, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,1,--,1,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,-34,--,--,--,-186,--,-280,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-662,--,-469,--,-46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-10,--,5,--,4,--,8,--,66,--,24,--,-21,-68,-33,--,-17,14,-29,-14, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,-0,--,-0,--,-0,-0,-0,--,-0,-0,0,--, 
 存货的减少(万元),--,-787,--,-1331,--,65,--,584,--,-989,--,-717,--,-427,-362,-562,--,-1244,-1114,347,923, 
 经营性应收项目的减少(万元),--,1477,--,640,--,-649,--,-891,--,-593,--,-810,--,-1224,-973,-607,--,-361,-411,-395,67, 
 经营性应付项目的增加(万元),--,192,--,68,--,383,--,-566,--,23,--,-291,--,417,-435,-457,--,735,205,-1232,-1247, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1,-0,-0,--,-0,-1,1,--, 
 经营活动产生现金流量净额(万元),--,4307,--,837,--,3489,--,630,--,1868,--,-222,--,2120,287,-242,--,2282,519,1429,2367, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5120,3645,1203,1753,3302,3175,6466,10639,14323,13156,22649,22965,22311,9647,7846,8713,7739,9087,7350,7024,6986, 
 现金的期初余额(万元),3645,3175,3175,3175,3185,13156,13156,13156,13156,9647,9647,9647,9647,9087,9087,9087,9087,7024,7023,6986,3382, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1475,470,-1972,-1422,117,-9981,-6690,-2516,1167,3508,13002,13317,12663,560,-1241,-374,-1348,2063,328,39,3604, 

