 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 现金及现金等价物净增加额(万元),29112,17766,-42651,-33692,-16876,22718,47554,28632,-3164,8235, 
 加:期初现金及现金等价物余额(万元),18833,18833,61484,61484,61484,38766,38766,10134,13298,5063, 
 期末现金及现金等价物余额(万元),47945,36599,18833,27792,44608,61484,86320,38766,10134,13298, 
 净利润(万元),--,9015,13697,--,4396,5202,5655,5046,4288,1177, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-3,3,--,-0,-15,-12,6,6,4, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,14772,25536,--,11500,15955,10932,14070,7829,3105, 
 无形资产摊销(万元),--,134,206,--,72,63,29,29,16,4, 
 长期待摊费用摊销(万元),--,66,10,--,5,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-5,-21,--,--,-24,-24,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,12256,22478,--,9538,15464,10728,16439,9393,3955, 
 投资损失(万元),--,--,--,--,--,-0,-0,--,--,--, 
 递延所得税资产减少(万元),--,--,0,--,0,2,2,-1,-1,-1, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-0,7,--,4,4,-591,-26,--,--, 
 经营性应收项目的减少(万元),--,-26074,-28996,--,-14887,-1638,-4647,24307,-16908,-104943, 
 经营性应付项目的增加(万元),--,2889,4996,--,2543,4568,2292,-24453,14254,98591, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,13050,37916,--,13172,39580,24363,35418,18876,1893, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,23445,--,--,--,--, 
 现金的期末余额(万元),47945,36599,18833,27792,44608,61484,86320,38766,10134,13298, 
 现金的期初余额(万元),18833,18833,61484,61484,61484,38766,38766,10134,13298,5063, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),29112,17766,-42651,-33692,-16876,22718,47554,28632,-3164,8235, 

