 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),120,30,25,117,110,17,--,15,15,199,114,14,15,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,3,3,3,--,3000,3000,335,168,1502,1655,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),86515,46332,14452,22669,13546,9867,2971,12948,8991,33584,23218,77996,44485,38144, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7475,4741,3042,12972,10434,8937,4464,10823,10718,10473,4218,7377,3731,5511, 
 投资所支付的现金(万元),119309,79890,48400,21382,13074,8690,2322,11073,6470,29752,19647,80273,42552,38375, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,3000,3000,80,80,1807,1000,280, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),126784,84631,51442,34354,23508,17627,6786,24896,20188,40305,23945,89457,47283,44166, 
 投资活动产生的现金流量净额(万元),-40269,-38299,-36990,-11685,-9961,-7760,-3814,-11949,-11197,-6721,-727,-11461,-2798,-6022, 
 吸收投资收到的现金(万元),44850,44850,44850,--,--,--,--,--,--,--,--,6800,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2000,2000,2000,20023,17160,11572,7948,15830,13137,4952,--,1524,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,688,688,4240,1359,950, 
 筹资活动现金流入小计(万元),46850,46850,46850,20023,17160,11572,7948,15830,13137,5640,688,12564,1359,950, 
 偿还债务支付的现金(万元),10044,10044,8603,17339,11511,7496,4800,15676,12440,--,--,1524,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2731,2702,31,2200,439,143,66,1827,444,1090,747,8046,--,2391, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,669,--,--, 
 支付其他与筹资活动有关的现金(万元),643,643,265,--,--,--,--,--,--,4001,100,2355,1570,3959, 
 筹资活动现金流出小计(万元),13418,13389,8899,19539,11950,7639,4866,17503,12885,5091,847,11924,1570,6351, 
 筹资活动产生的现金流量净额(万元),33432,33461,37951,484,5210,3933,3082,-1673,253,548,-159,640,-211,-5401, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),458,315,4194,-127,638,-567,614,-892,-152,1178,1182,-3688,2440,-4816, 
 加:期初现金及现金等价物余额(万元),1849,1849,1849,1976,1976,1976,1976,2868,2868,1690,1690,5378,2939,7755, 
 期末现金及现金等价物余额(万元),2307,2164,6044,1849,2613,1408,2590,1976,2715,2868,2871,1690,5378,2939, 
 净利润(万元),--,5856,--,11696,8287,5042,--,9409,6185,7586,--,6518,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,65,--,664,586,372,--,307,76,189,--,453,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3006,--,5336,3876,2524,--,4474,3254,3859,--,3655,--,--, 
 无形资产摊销(万元),--,88,--,171,128,85,--,169,127,168,--,113,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,3,-2,-8,--,41,42,38,--,4,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,7,7,7,--,-7,-7,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,16,--,625,344,230,--,300,224,105,--,4,--,--, 
 投资损失(万元),--,-590,--,-19,-11,-9,--,-7,-6,-44,--,-22,--,--, 
 递延所得税资产减少(万元),--,-6,--,-84,-66,-34,--,-46,-14,-99,--,-77,--,--, 
 递延所得税负债增加(万元),--,--,--,-1,-1,-1,--,1,1,--,--,--,--,--, 
 存货的减少(万元),--,-1738,--,-4911,-3598,-4140,--,-1603,-2019,-2564,--,-1866,--,--, 
 经营性应收项目的减少(万元),--,-2027,--,-9268,-6603,-3727,--,-1951,262,-6156,--,-8282,--,--, 
 经营性应付项目的增加(万元),--,482,--,6855,2441,2919,--,1641,2668,3772,--,6634,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,496,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5153,--,11074,5389,3259,--,12730,10792,7351,--,7133,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2307,2164,6044,1849,2613,1408,2590,1976,2715,2868,2871,1690,5378,2939, 
 现金的期初余额(万元),1849,1849,1849,1976,1976,1976,1976,2868,2868,1690,1690,5378,2939,7755, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),458,315,4194,-127,638,-567,614,-892,-152,1178,1182,-3688,2440,-4816, 

