 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付给职工以及为职工支付的现金(万元),4857,17287,14292,9649,5248,14010,10361,6499,3230,9540,6910,4463,2280,4792,3290,2127,1103,3339,2538,1713,950,2812,2369,1410,692, 
 支付的各项税费(万元),2512,7338,5392,4775,3328,5410,3191,2694,1859,3246,1852,1371,1089,2447,1824,1407,1148,2569,2221,1685,1051,2912,2389,2180,1049, 
 支付的其他与经营活动有关的现金(万元),4235,10023,8268,5196,3330,10627,11778,5323,3075,8077,6502,5013,3012,3310,2004,1343,933,2443,1727,1186,663,2374,2672,13273,5355, 
 经营活动现金流出小计(万元),24535,75987,51603,34409,20614,57374,46766,29693,16864,42384,30563,21423,13218,26121,17839,11862,6717,18944,13593,8960,5419,16258,15432,22729,9407, 
 经营活动产生的现金流量净额(万元),-14662,-8996,-21022,-14216,-12404,4324,-15491,-10770,-9767,10730,-7563,-7907,-8151,3741,-6689,-4828,-3471,4380,-1091,-1559,-2820,6433,4480,3962,4212, 
 收回投资所收到的现金(万元),5180,--,300,--,500,--,600,600,--,--,--,--,--,6000,6000,6000,--,--,--,--,--,--,--,--,3371, 
 取得投资收益所收到的现金(万元),27,18,8,5,3,69,51,51,--,--,--,--,--,52,52,52,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,97,2,1,--,24,17,17,17,7,5,4,4,17,11,0,0,3,3,3,3,2,0,31,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,300,--,--,--,1315,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,4065,663,500,--,13930,9930,9930,--,505,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5207,4480,973,506,503,15338,10598,10598,17,513,5,4,4,6069,6063,6052,0,3,3,3,3,2,0,31,3379, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),358,6120,3872,3091,1497,4487,1425,710,157,2254,1732,1092,767,7712,7320,6480,2662,9100,7245,4460,1342,3489,5983,972,488, 
 投资所支付的现金(万元),6080,800,--,--,900,11830,10540,10140,75,1055,753,376,--,6825,7150,6000,--,--,--,0,--,0,151,0,26, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),13322,379,379,379,--,--,--,--,--,198,--,--,--,5884,--,--,--,--,--,--,--,--,--,--,1086, 
 支付的其他与投资活动有关的现金(万元),--,4200,1000,800,--,13930,14048,10048,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),19760,11499,5251,4270,2397,30246,26013,20898,232,3507,2484,1468,767,20421,14470,12480,2662,9100,7245,4460,1342,3489,6134,972,1601, 
 投资活动产生的现金流量净额(万元),-14552,-7019,-4278,-3764,-1893,-14908,-15415,-10300,-215,-2994,-2479,-1464,-763,-14352,-8407,-6428,-2662,-9097,-7243,-4457,-1339,-3488,-6134,-942,1778, 
 吸收投资收到的现金(万元),--,7290,7290,7290,809,4984,4144,4144,2344,14780,200,200,200,20476,19986,19266,19266,--,--,0,--,0,0,2542,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1349,1349,1349,809,4984,4144,4144,2344,1580,200,200,200,1210,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),4900,10900,6300,3700,1000,16108,16000,5000,5000,12650,5000,--,--,7600,--,--,--,--,--,--,--,--,--,--,2000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),14003,390,35,23,0,5994,2493,760,91,4888,3491,3077,2560,6947,6947,6947,6947,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),18903,18580,13625,11013,1809,27086,22637,9904,7435,32318,8691,3277,2760,35023,26933,26213,26213,0,0,0,0,0,0,2542,2000, 
 偿还债务支付的现金(万元),593,12418,11418,6538,5090,7740,7600,--,--,12650,50,50,--,500,--,--,--,--,--,0,--,0,0,2000,1400, 
 分配股利、利润或偿付利息所支付的现金(万元),951,2605,2442,2272,180,2752,2537,2376,85,1666,1379,1217,112,2512,2476,2476,--,--,--,0,--,0,0,6,84, 
 其中：子公司支付给少数股东的股利、利润(万元),720,812,812,812,--,1060,1060,1060,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1503,1414,1377,115,87,4654,753,747,113,7525,1368,862,579,10175,7062,6777,6591,--,346,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3047,16437,15237,8925,5356,15146,10890,3123,198,21841,2797,2129,691,13186,9538,9253,6591,0,346,0,0,0,0,2006,1484, 
 筹资活动产生的现金流量净额(万元),15856,2143,-1612,2089,-3547,11940,11747,6781,7236,10478,5894,1148,2069,21837,17396,16960,19622,0,-346,0,0,0,0,536,516, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-13358,-13872,-26912,-15891,-17844,1356,-19159,-14288,-2746,18213,-4148,-8223,-6844,11226,2299,5704,13489,-4717,-8679,-6016,-4159,2945,-1654,3556,6506, 
 加:期初现金及现金等价物余额(万元),24933,38804,38804,38804,38804,37448,37448,37448,37448,19235,19235,19235,19235,8009,8009,8009,8009,12726,12726,12726,12726,9782,11436,7880,1373, 
 期末现金及现金等价物余额(万元),11574,24933,11892,22913,20960,38804,18289,23160,34702,37448,15087,11011,12391,19235,10309,13714,21499,8009,4047,6711,8567,12726,9782,11436,7880, 
 净利润(万元),--,-21370,--,-3279,--,7536,--,-2592,--,7694,--,-191,--,5373,--,548,--,5499,--,1860,--,5491,4543,3357,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,28291,--,-18,--,2699,--,-84,--,1310,--,193,--,649,--,244,--,310,--,247,--,81,15,128,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2751,--,1302,--,2210,--,1079,--,2070,--,1024,--,1285,--,512,--,369,--,180,--,348,330,309,--, 
 无形资产摊销(万元),--,1245,--,587,--,1217,--,653,--,773,--,329,--,298,--,88,--,156,--,76,--,147,92,66,--, 
 长期待摊费用摊销(万元),--,1014,--,211,--,81,--,13,--,5,--,2,--,1,--,--,--,--,--,--,--,8,5,5,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-16,--,-0,--,-5,--,-2,--,-16,--,1,--,-1,--,-0,--,1,--,1,--,3,1,5,--, 
 固定资产报废损失(万元),--,2,--,0,--,--,--,0,--,0,--,--,--,1,--,1,--,1,--,--,--,0,--,--,--, 
 公允价值变动损失(万元),--,-11099,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,729,--,363,--,626,--,236,--,680,--,278,--,42,--,--,--,--,--,--,--,--,--,3,--, 
 投资损失(万元),--,947,--,165,--,-71,--,-269,--,12,--,16,--,-29,--,-52,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-770,--,100,--,-807,--,141,--,-438,--,-24,--,-215,--,-76,--,-99,--,-56,--,-69,-20,-65,--, 
 递延所得税负债增加(万元),--,1536,--,-66,--,-132,--,-67,--,-55,--,-20,--,12,--,-7,--,-15,--,-7,--,-15,-15,-20,--, 
 存货的减少(万元),--,-9664,--,-4606,--,-1104,--,-5860,--,945,--,-2917,--,-1703,--,-1680,--,-965,--,-508,--,592,-1468,49,--, 
 经营性应收项目的减少(万元),--,-8623,--,1362,--,-17323,--,175,--,-1910,--,-2947,--,-4695,--,-1786,--,-1801,--,-2557,--,-1083,1945,230,--, 
 经营性应付项目的增加(万元),--,6533,--,-10458,--,9398,--,-4194,--,-340,--,-3651,--,2724,--,-2619,--,923,--,-794,--,930,-947,-106,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-500,--,122,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-8996,--,-14216,--,4324,--,-10770,--,10730,--,-7907,--,3741,--,-4828,--,4380,--,-1559,--,6433,4480,3962,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11574,24933,11892,22913,20960,38804,18289,23160,34702,37448,15087,11011,12391,19235,10309,13714,21499,8009,4047,6711,8567,12726,9782,11436,7880, 
 现金的期初余额(万元),24933,38804,38804,38804,38804,37448,37448,37448,37448,19235,19235,19235,19235,8009,8009,8009,8009,12726,12726,12726,12726,9782,11436,7880,1373, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13358,-13872,-26912,-15891,-17844,1356,-19159,-14288,-2746,18213,-4148,-8223,-6844,11226,2299,5704,13489,-4717,-8679,-6016,-4159,2945,-1654,3556,6506, 

