 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),251302,201592,73747,199613,107415,50278,21850,134863,66450,50582,361061,160247,126921,38506, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18578,12358,7125,34166,20505,13594,6662,19831,14322,10601,19659,44938,23898,32830, 
 投资所支付的现金(万元),155052,124164,28725,264920,148682,114712,23346,116148,88853,59594,365507,131900,85302,30520, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),715,--,--,--,2024,--,--,--,--,150,13497,8814,28833,--, 
 支付的其他与投资活动有关的现金(万元),4053,9695,--,31383,10336,7440,4330,7000,8020,7000,303,10872,18732,19128, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),178398,146216,35850,330469,181548,135746,34338,144000,111195,78365,402366,197544,156765,82479, 
 投资活动产生的现金流量净额(万元),72903,55376,37896,-130855,-74133,-85468,-12488,-9137,-44745,-27783,-41305,-37297,-29844,-43973, 
 吸收投资收到的现金(万元),--,--,--,66232,65706,750,--,450,225,225,--,1715,3572,2628, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,750,750,750,--,450,225,225,--,1715,3572,2628, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,5000,8500,41533,26475, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),105,12,--,1896,2501,1201,--,--,11596,--,--,--,2316,--, 
 筹资活动现金流入小计(万元),105,12,0,68128,68207,1951,0,450,11821,225,5000,10215,47421,29103, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,5000,3000,1500,22900,20800,38578,9568, 
 分配股利、利润或偿付利息所支付的现金(万元),50273,37015,11855,23770,13,13,--,34275,15060,3041,34618,35802,35059,35246, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,13,13,13,--,10,10,10,13,103,32,36, 
 支付其他与筹资活动有关的现金(万元),6927,4849,--,864,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),57200,41864,11855,24634,13,13,0,45113,18060,4541,58386,56602,73637,44814, 
 筹资活动产生的现金流量净额(万元),-57095,-41852,-11855,43494,68194,1938,0,-44663,-6240,-4316,-53386,-46387,-26216,-15711, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),25489,9823,11269,-19019,7007,-73557,-32301,47865,-3247,-1618,-7093,-56791,31928,-11316, 
 加:期初现金及现金等价物余额(万元),163417,163417,163417,182436,182436,182436,182436,134571,134571,132117,141663,198454,166053,177370, 
 期末现金及现金等价物余额(万元),188906,173240,174686,163417,189443,108879,150135,182436,131324,130499,134571,141663,197981,166053, 
 净利润(万元),--,48534,--,63004,--,33763,16411,61492,--,32201,61150,59400,57069,50762, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3979,--,8066,--,4284,1563,8121,--,4739,3613,7285,7036,3262, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4553,--,9586,--,4865,2368,10848,--,5846,9592,11950,8590,7985, 
 无形资产摊销(万元),--,1067,--,2278,--,1132,560,2162,--,1045,1901,1814,1693,1169, 
 长期待摊费用摊销(万元),--,295,--,967,--,609,487,1238,--,667,1168,1167,1077,521, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-4,--,88,--,76,-3,-1845,--,-1357,27,-371,-204,47, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-3,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-184,--,-172,--,-430,-61,39,--,70,551,1698,971,1131, 
 投资损失(万元),--,-20238,--,-6487,--,-4093,-252,-7590,--,-6425,-4828,-7641,-23484,-4458, 
 递延所得税资产减少(万元),--,-21,--,-48,--,66,181,189,--,89,-183,-120,-50,-41, 
 递延所得税负债增加(万元),--,-42,--,-85,--,-40,-21,-3041,--,-58,-85,-361,-95,-152, 
 存货的减少(万元),--,7301,--,-10928,--,18596,6667,-21920,--,6755,5221,-46142,7300,-30136, 
 经营性应收项目的减少(万元),--,-9729,--,-32405,--,-36925,-64946,7263,--,-7600,15498,-12433,-15366,-11917, 
 经营性应付项目的增加(万元),--,-39207,--,34878,--,-11929,17371,46112,--,-4739,-4170,11589,43908,30121, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-399,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-3700,--,68343,--,9973,-19813,101665,--,30482,87598,26894,87987,48368, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),188906,173240,174686,163417,189443,108879,150135,182436,131324,130499,134571,141663,197981,166053, 
 现金的期初余额(万元),163417,163417,163417,182436,182436,182436,182436,134571,134571,132117,141663,198454,166053,177370, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),25489,9823,11269,-19019,7007,-73557,-32301,47865,-3247,-1618,-7093,-56791,31928,-11316, 

