 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9412,4259,10142,136,40136,30106,15048,0,0,0,0,46,0,0,0,506,35,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3621,1233,197,3393,2313,1399,903,3505,2803,1435,1924,791,2157,2193,654,126,154,189, 
 投资所支付的现金(万元),3448,--,--,20000,40000,30000,15000,--,--,--,--,--,--,--,--,--,24,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1225,--,--, 
 支付的其他与投资活动有关的现金(万元),92,92,92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7160,1325,289,23393,42313,31399,15903,3505,2803,1435,1924,791,2157,2193,857,1351,178,189, 
 投资活动产生的现金流量净额(万元),2251,2934,9853,-23257,-2177,-1293,-856,-3505,-2803,-1435,-1924,-745,-2157,-2193,-857,-845,-143,-189, 
 吸收投资收到的现金(万元),4980,4980,--,31916,31916,--,--,--,--,--,--,--,3073,--,--,4043,200,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,5000,--,--,3796,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,500,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),4980,4980,0,31916,31916,0,0,5000,0,0,4296,0,3073,0,0,4043,200,0, 
 偿还债务支付的现金(万元),400,400,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),5227,5207,65,261,196,131,65,3179,2746,2746,2520,1260,1200,--,--,1500,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),11,--,--,842,324,--,--,--,--,--,--,--,500,203,--,--,--,--, 
 筹资活动现金流出小计(万元),5638,5607,65,1103,520,131,65,3179,2746,2746,2520,1260,1700,203,0,1500,0,0, 
 筹资活动产生的现金流量净额(万元),-658,-627,-65,30812,31396,-131,-65,1821,-2746,-2746,1776,-1260,1373,-203,0,2543,200,0, 
 汇率变动对现金及现金等价物的影响(万元),-15,-6,1,38,22,15,-0,-166,-127,-207,-71,7,72,-110,95,-25,-11,-32, 
 现金及现金等价物净增加额(万元),-4135,1414,5287,7438,26005,-4001,-2328,-897,-6870,-4379,-5179,4625,6717,1562,-5541,4009,2107,1923, 
 加:期初现金及现金等价物余额(万元),24856,24856,24856,17418,17418,17418,17418,18315,18315,18315,23494,18869,12153,10590,10596,6587,4480,2557, 
 期末现金及现金等价物余额(万元),20721,26270,30143,24856,43423,13416,15090,17418,11445,13936,18315,23494,18869,12153,5055,10596,6587,4480, 
 净利润(万元),--,2171,--,5464,--,--,547,6230,--,--,7383,5874,--,--,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-171,--,729,--,--,-112,787,--,--,662,231,--,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,145,--,330,--,--,78,314,--,--,299,262,--,--,--,--,--,--, 
 无形资产摊销(万元),--,106,--,222,--,--,62,249,--,--,242,192,--,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,4,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,--,--,--,0,0,--,--,6,-29,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,6,--,-38,--,--,5,281,--,--,87,-7,--,--,--,--,--,--, 
 投资损失(万元),--,-259,--,-124,--,--,-48,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-45,--,-171,--,--,21,-319,--,--,-151,-96,--,--,--,--,--,--, 
 递延所得税负债增加(万元),--,-2,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-398,--,3602,--,--,884,1585,--,--,15164,-15138,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,-2545,--,-9406,--,--,1180,1240,--,--,-21232,-7411,--,--,--,--,--,--, 
 经营性应付项目的增加(万元),--,-685,--,-912,--,--,-3862,-9388,--,--,-8658,20941,--,--,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,786,--,136,--,--,-135,-29,--,--,1239,1803,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-888,--,-155,--,--,-1407,952,--,--,-4960,6623,--,--,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20721,26270,30143,24856,43423,13416,15090,17418,11445,13936,18315,23494,18869,12153,5055,10596,6587,4480, 
 现金的期初余额(万元),24856,24856,24856,17418,17418,17418,17418,18315,18315,18315,23494,18869,12153,10590,10596,6587,4480,2557, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4135,1414,5287,7438,26005,-4001,-2328,-897,-6870,-4379,-5179,4625,6717,1562,-5541,4009,2107,1923, 

