 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1291,--,17,--,-0,--,1,--,-0,--,--,--,--,0,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-5,--,--,--,0,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1761,--,608,--,342,--,10,--,26,--,25,--,316,232,153,--,170,138,80,78, 
 投资损失(万元),--,-18,--,-18,--,-529,--,-259,--,-1157,--,-218,--,-686,-339,-258,--,-416,-63,-191,-687, 
 递延所得税资产减少(万元),--,-218,--,7,--,-225,--,7,--,-134,--,6,--,-205,-589,-484,--,-335,-52,-67,19, 
 递延所得税负债增加(万元),--,-114,--,-28,--,-26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2063,--,-9254,--,-3696,--,-2202,--,-4363,--,-62,--,-2068,-4521,-1078,--,-4315,-5340,4327,678, 
 经营性应收项目的减少(万元),--,-16691,--,-7852,--,-14773,--,-114,--,-9461,--,-5953,--,-6654,-2525,-2494,--,-11777,388,-5171,-292, 
 经营性应付项目的增加(万元),--,131,--,-3289,--,-3123,--,-4342,--,1376,--,-2602,--,4530,4218,-3087,--,12869,-2376,-2722,-2367, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,903,--,--,--,-5763,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-6209,--,-19124,--,-12528,--,-4048,--,-4252,--,-4395,--,4387,909,-3193,--,4114,-3930,3556,4008, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),19445,33031,22939,26159,30006,28048,16189,10753,28264,16418,18049,21146,32239,37970,9389,6784,8971,12126,4278,9795,10177, 
 现金的期初余额(万元),33031,28048,28048,28048,28048,16418,28918,16418,28918,37970,37970,37970,37970,12126,12126,12126,12126,9795,9795,10177,7034, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,12000,--,12500,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,12500,--,12500,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13586,4983,-5109,-1889,1958,-869,-12729,-6164,-654,-9053,-19921,-16824,-5731,25844,-2737,-5342,-3155,2331,-5517,-382,3143, 

