 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,500,--,--,--,2393,1863,1863,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,500,0,0,0,111530,111000,111000,18000,45000,45000,45000,36950,52100,33625, 
 偿还债务支付的现金(万元),--,--,--,--,--,10000,10000,8000,6000,46000,46000,18000,18000,44600,37600,24600,40950,41100,24725, 
 分配股利、利润或偿付利息所支付的现金(万元),--,27000,27000,9635,--,21153,21152,21143,113,12471,12330,11860,514,13273,12634,11964,10292,7431,20380, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,16,6,--,1094,1094,249,--,--,--,--,--,--,530, 
 筹资活动现金流出小计(万元),0,27000,27000,9635,0,31153,31169,29149,6113,59564,59423,30109,18514,57873,50234,36564,51242,48531,45635, 
 筹资活动产生的现金流量净额(万元),0,-27000,-27000,-9635,0,-30653,-31169,-29149,-6113,51966,51577,80891,-514,-12873,-5234,8436,-14292,3569,-12010, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-22789,70059,24492,14950,18075,-25893,-46385,-45687,-24428,26310,36857,81475,-17525,-5551,-17927,-7415,-1825,31028,-2306, 
 加:期初现金及现金等价物余额(万元),122039,51980,51980,51980,51980,77873,77873,77873,77873,51564,51564,51564,51564,57115,57115,57115,58940,27912,30218, 
 期末现金及现金等价物余额(万元),99249,122039,76472,66930,70055,51980,31488,32186,53445,77873,88420,133039,34039,51564,39188,49700,57115,58940,27912, 
 净利润(万元),--,111366,--,52586,--,78346,--,40492,--,60540,--,27161,--,42214,--,17244,39817,45597,39669, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,288,--,146,--,645,--,356,--,1825,--,351,--,1599,--,1211,1528,687,88, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,9558,--,4701,--,8375,--,4016,--,7231,--,3424,--,5863,--,2891,5400,4873,3294, 
 无形资产摊销(万元),--,974,--,343,--,829,--,302,--,640,--,300,--,614,--,317,651,402,289, 
 长期待摊费用摊销(万元),--,41,--,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-6,--,68,--,-14,--,-37,--,34,--,34,--,-16,--,6,275,92,5, 
 固定资产报废损失(万元),--,252,--,--,--,--,--,--,--,14,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-1063,--,-288,--,-570,--,-190,--,583,--,700,--,1695,--,729,1261,1243,1101, 
 投资损失(万元),--,-4794,--,-2025,--,-2245,--,-849,--,-30,--,--,--,-535,--,-262,--,--,--, 
 递延所得税资产减少(万元),--,1487,--,-282,--,-1431,--,-236,--,-322,--,-218,--,-359,--,-293,-556,-208,71, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-13200,--,-1089,--,-17977,--,-5513,--,-23420,--,-8345,--,-16718,--,-9149,-23365,-21956,-18768, 
 经营性应收项目的减少(万元),--,-38302,--,-14697,--,-9999,--,-29960,--,-6788,--,-10379,--,2820,--,20852,-15477,-4985,-15410, 
 经营性应付项目的增加(万元),--,96195,--,-9409,--,4747,--,-12854,--,16241,--,-6401,--,-27399,--,-43082,18526,10599,16706, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-5913,--,-1428,--,3261,--,1709,--,-2927,--,-3197,--,713,--,189,-292,5945,-5231, 
 经营活动产生现金流量净额(万元),--,156883,--,28642,--,63967,--,-2766,--,53620,--,3431,--,10491,--,-9348,27767,42290,21814, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),99249,122039,76472,66930,70055,51980,31488,32186,53445,77873,88420,133039,34039,51564,39188,49700,57115,58940,27912, 
 现金的期初余额(万元),122039,51980,51980,51980,51980,77873,77873,77873,77873,51564,51564,51564,51564,57115,57115,57115,58940,27912,30218, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-22789,70059,24492,14950,18075,-25893,-46385,-45687,-24428,26310,36857,81475,-17525,-5551,-17927,-7415,-1825,31028,-2306, 

