 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31, 
 偿还债务支付的现金(万元),7026,43244,33394,26697,10755,20898,13326,13315,7300,16946,13559,13532,4168,2000,297,232,160,255,--,--,--,--,--,--,--,--,--,--,--,22700,19368,10700,6700,26339,18589,9159,5895,25158,9277,8793,11530,3357,1376,6500,6684, 
 分配股利、利润或偿付利息所支付的现金(万元),500,1724,2140,1335,695,2296,1545,441,198,1218,1043,808,470,2274,2042,1804,75,1567,1561,1561,0,1565,1563,1563,1,17,16,13,--,788,763,677,91,1279,1245,635,228,1179,795,401,598,324,164,397,400, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),1413,3323,6661,4444,610,20361,15927,10692,676,19047,1986,739,360,2659,1634,642,459,3117,1071,52,--,--,0,--,331,1452,4323,3313,1654,78,73,61,6,3094,229,56,25,1036,--,0,0,0,--,0,0, 
 筹资活动现金流出小计(万元),8940,48291,42195,32476,12059,43554,30798,24448,8174,37210,16588,15078,4997,6933,3972,2678,695,4939,2632,1613,0,1565,1563,1563,332,1469,4339,3327,1654,23566,20205,11438,6798,30712,20062,9851,6149,27373,10072,9194,12128,3681,1539,6897,7084, 
 筹资活动产生的现金流量净额(万元),-5507,14367,18119,11717,10843,9104,6382,4775,-2163,19325,206,958,2481,7350,7572,8697,4190,516,-2141,-1122,139,-906,-1179,-1421,-332,-1408,-856,-980,-1622,-6631,-4714,-1336,-798,-5435,276,-1954,-549,18320,27445,2557,5069,6609,15,1775,-2083, 
 汇率变动对现金及现金等价物的影响(万元),-125,-506,-445,-87,-41,1509,328,176,325,822,1011,710,266,-94,324,191,92,-84,-463,-339,-133,-15,-33,11,0,-196,-613,-218,-121,-243,-378,-139,-43,58,-168,-100,-95,-319,-117,-117,-138,-106,-92,-86,-84, 
 现金及现金等价物净增加额(万元),-3007,-7941,-6010,-6821,416,-4256,-5659,-4235,-3683,6252,-641,-3373,-1065,-1841,-569,-1360,3875,3147,-1307,83,711,-2870,-6490,-5467,1841,-4405,-3710,-5486,-2221,-1478,-5696,-2710,-2492,-2612,-1878,-9003,-3237,9131,9163,-9485,6232,-2432,-2889,-50,3949, 
 加:期初现金及现金等价物余额(万元),7254,15195,15195,15195,15195,19451,19451,19451,19451,13199,13199,13149,13270,14990,14990,14990,15041,11843,11843,11843,11843,14713,14713,14713,14713,19117,19117,19117,19117,20595,20595,20595,20595,23208,23208,23208,23208,14076,14076,14076,7845,7845,7845,7895,3946, 
 期末现金及现金等价物余额(万元),4248,7254,9186,8374,15612,15195,13792,15216,15768,19451,12557,9775,12205,13149,14421,13630,18917,14990,10536,11926,12554,11843,8223,9246,16553,14713,15407,13631,16896,19117,14899,17885,18104,20595,21329,14205,19970,23208,23239,4592,14076,5412,4955,7845,7895, 
 净利润(万元),--,-51559,--,-3984,--,525,--,-1023,--,-2154,--,-1932,--,3474,--,-1523,--,2007,--,392,--,1378,--,-578,--,1673,--,769,--,1207,--,-680,--,-3841,--,-1985,0,2169,0,805,4114,0,823,3021,1633, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 资产减值准备(万元),--,45746,--,108,--,427,--,162,--,233,--,17,--,376,--,168,--,299,--,263,--,947,--,56,--,522,--,46,--,304,--,62,--,594,--,44,--,40,--,-19,101,0,1,163,65, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1936,--,862,--,1958,--,1015,--,2095,--,1038,--,2278,--,1121,--,2240,--,1128,--,2195,--,1053,--,2124,--,1032,--,2068,--,1115,--,2540,--,1246,0,2126,0,1141,2110,0,1086,1751,1228, 
 无形资产摊销(万元),--,548,--,200,--,236,--,59,--,80,--,35,--,70,--,32,--,64,--,32,--,402,--,321,--,676,--,338,--,675,--,338,--,677,--,350,--,673,--,336,324,0,41,39,39, 
 长期待摊费用摊销(万元),--,326,--,7,--,272,--,91,--,16,--,37,--,87,--,2,--,1,--,--,--,226,--,194,--,388,--,194,--,388,--,194,--,387,--,194,--,387,--,178,0,0,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,22,--,2,--,43,--,4,--,23,--,14,--,68,--,2,--,15,--,11,--,48,--,11,--,109,--,19,--,-44,--,-13,--,82,--,5,--,--,--,12,34,0,0,42,78, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,10,--,0,0,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,445,--,445,--,-284,--,264,--,-161,--,-298,--,-69,--,-22,--,-45,--,--,--,114,--,0,0,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 财务费用(万元),--,5047,--,1772,--,1593,--,822,--,558,--,477,--,488,--,239,--,-38,--,-40,--,18,--,-8,--,151,--,231,--,404,--,337,--,801,--,435,--,1856,--,284,1261,0,256,671,470, 
 投资损失(万元),--,2459,--,25,--,-1449,--,--,--,-9,--,14,--,142,--,253,--,-809,--,-809,--,-507,--,-31,--,-1050,--,--,--,-307,--,18,--,119,--,--,--,-2,--,0,0,0,--,0,0, 
 递延所得税资产减少(万元),--,-1003,--,-314,--,-106,--,-185,--,-625,--,-444,--,-489,--,-477,--,-51,--,16,--,-52,--,-130,--,201,--,176,--,346,--,--,--,-538,--,27,--,10,--,12,-121,0,-30,-34,-8, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-67,--,-67,--,18,--,--,--,24,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,--,0,0, 
 存货的减少(万元),--,-2219,--,-2834,--,-2319,--,-5911,--,-3975,--,-5309,--,2006,--,-1110,--,-1543,--,-2501,--,-881,--,-2669,--,2434,--,-2971,--,-582,--,-3418,--,2235,--,322,--,-2280,--,-5494,119,0,-2145,-3016,1616, 
 经营性应收项目的减少(万元),--,-3269,--,-3848,--,-2276,--,2230,--,8522,--,3622,--,-8895,--,345,--,-2274,--,-2141,--,1025,--,1893,--,3716,--,2174,--,-3479,--,352,--,2341,--,3469,0,-3846,0,2259,-2350,0,1297,-2439,178, 
 经营性应付项目的增加(万元),--,-5362,--,-111,--,5433,--,2177,--,-5835,--,1788,--,2979,--,-554,--,2629,--,4617,--,-8451,--,-3630,--,-7894,--,-3149,--,6798,--,1737,--,-110,--,-10402,0,-5622,0,-7163,2347,0,-1670,390,3597, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 经营活动产生现金流量净额(万元),--,-7327,--,-8117,--,4335,--,-559,--,-1071,--,-642,--,2583,--,-1503,--,2963,--,1346,--,-3918,--,-3254,--,2915,--,-1439,--,7711,--,21,--,4441,--,-6294,--,-4364,--,-7649,7939,0,-343,588,8897, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 现金的期末余额(万元),4248,7254,9186,8374,15612,15195,13792,15216,15768,19451,12557,9775,12205,13149,14421,13630,18917,14990,10536,11926,12554,11843,8223,9246,16553,14713,15407,13631,16896,19117,14899,17885,18104,20595,21329,14205,19970,23208,23239,4592,14076,5412,4955,7845,7895, 
 现金的期初余额(万元),7254,15195,15195,15195,15195,19451,19451,19451,19451,13199,13199,13149,13270,14990,14990,14990,15041,11843,11843,11843,11843,14713,14713,14713,14713,19117,19117,19117,19117,20595,20595,20595,20595,23208,23208,23208,23208,14076,14076,14076,7845,7845,7845,7895,3946, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,--,0,0, 
 现金及现金等价物的净增加额(万元),-3007,-7941,-6010,-6821,416,-4256,-5659,-4235,-3683,6252,-641,-3373,-1065,-1841,-569,-1360,3875,3147,-1307,83,711,-2870,-6490,-5467,1841,-4405,-3710,-4486,-2221,-1478,-5696,-2710,-2492,-2612,-1878,-9003,-3237,9131,9163,-9485,6232,-2432,-2889,-50,3949, 

