 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 经营性应付项目的增加(万元),--,1755,--,-9853,--,17098,--,4730,--,-7507,--,-7422,--,-9775,-8843,-4235,--,-19552,27590,4416, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-177,--,359,--,398,--,0,--,0,--,0,--,--,--,0,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-8045,--,-20954,--,5293,--,-7849,--,3068,--,-10937,--,3954,-16792,-13600,--,-3586,7183,6437, 
 债务转为资本(万元),--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18147,21188,14491,15565,22493,25141,15851,28383,33329,40496,30542,39288,8719,21696,4735,9289,7428,18244,23429,16029, 
 现金的期初余额(万元),28188,25141,30841,25141,30841,40496,40781,40496,40496,21696,25696,21696,25696,18244,18244,18244,18244,23429,16029,10042, 
 现金等价物的期末余额(万元),--,7000,--,--,--,5700,--,0,--,--,--,0,--,4000,--,600,--,--,--,--, 
 现金等价物的期初余额(万元),--,5700,--,5700,--,--,--,0,--,4000,--,4000,--,--,--,0,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-10042,-2653,-16350,-15276,-8348,-9655,-24930,-12112,-7166,14800,4846,13592,-16977,7452,-13509,-8354,-10815,-5186,7400,5987, 

