 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 偿还债务支付的现金(万元),23726,16188,20058,13014,13694,442,9142,10478,2142, 
 分配股利、利润或偿付利息所支付的现金(万元),1660,1496,1617,1484,1206,457,1553,742,716, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),25386,17684,21675,14498,14899,899,10694,11221,2857, 
 筹资活动产生的现金流量净额(万元),-3300,417,-6877,-3514,9304,8660,1097,-448,3597, 
 汇率变动对现金及现金等价物的影响(万元),-68,-25,-64,91,-434,-26,-28,-2,-5, 
 现金及现金等价物净增加额(万元),2941,5917,862,-300,-2171,4098,352,-3489,-358, 
 加:期初现金及现金等价物余额(万元),2314,2314,1452,1452,3623,3623,3271,6760,7118, 
 期末现金及现金等价物余额(万元),5255,8231,2314,1152,1452,7721,3623,3271,6760, 
 净利润(万元),--,5577,6061,--,2342,--,5705,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,280,302,--,903,--,370,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3139,6215,--,5306,--,3721,--,--, 
 无形资产摊销(万元),--,73,137,--,111,--,81,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-64,--,--,--,-52,--,--, 
 固定资产报废损失(万元),--,3,--,--,6,--,--,--,--, 
 公允价值变动损失(万元),--,23,-11,--,-12,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,312,889,--,1400,--,685,--,--, 
 投资损失(万元),--,-17,-37,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-40,-24,--,-211,--,97,--,--, 
 递延所得税负债增加(万元),--,-3,2,--,2,--,--,--,--, 
 存货的减少(万元),--,1145,1054,--,-2513,--,-3583,--,--, 
 经营性应收项目的减少(万元),--,-6704,-13071,--,-8493,--,-3442,--,--, 
 经营性应付项目的增加(万元),--,5019,11103,--,1973,--,3840,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,954,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8805,12557,--,1766,--,7421,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5255,8231,2314,1152,1452,7721,3623,3271,6760, 
 现金的期初余额(万元),2314,2314,1452,1452,3623,3623,3271,6760,7118, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2941,5917,862,-300,-2171,4098,352,-3489,-358, 

