 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 经营活动现金流出小计(万元),63491,40773,22258,95668,93965,54588,27124,87604,73840,39333,34203,35338,21533,12235,6065,16431,11877,7391,3540,13364,--,6564,3540,11440,9820,7765,5118, 
 经营活动产生的现金流量净额(万元),-1362,-1196,-4858,5399,-24890,-18481,-10663,-4197,-24984,-17850,-18287,11008,-949,-137,-758,2616,2139,1848,642,4456,2511,1473,204,4051,4658,1973,902, 
 收回投资所收到的现金(万元),18265,9078,3343,48582,34902,28659,629,17382,16859,14152,9497,7180,7000,--,3000,66121,60121,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),75,60,2,144,86,--,1,113,155,59,13,38,23,8,--,192,122,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,21,2,999,74,30,8,37,26,98,--,1,2,1,3,0,18,18,7,1,--,0,0,0,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,446,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),140,--,--,336,--,--,1643,538,54,--,54,8322,--,3000,--,--,--,82,27,--,--,--,--,--,--,--,525, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18488,9159,3347,50508,35062,28689,2282,18070,17094,14309,9564,15541,7025,3009,3003,66313,60261,100,34,1,--,0,0,0,1,0,525, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2824,1014,206,5059,1063,821,209,3773,2398,1101,2,4829,2225,4815,408,762,420,112,29,464,--,240,29,217,6386,940,159, 
 投资所支付的现金(万元),19237,11425,4188,58834,8575,41024,9277,38508,41522,35290,21591,18429,25620,2858,3800,71621,66121,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4392,--,7294,3043,1790,--,11313,414,--,--,44741,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,33512,--,--,8391,--,--,--,--,948,3000,202,--,300,6000,--,--,--,--,--,--,25,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),22060,16830,4394,71187,46193,43635,9486,61984,44334,36391,21593,67999,28792,10673,4410,72383,66841,6112,29,464,--,240,29,217,6411,940,159, 
 投资活动产生的现金流量净额(万元),-3572,-7671,-1048,-20679,-11131,-14946,-7204,-43915,-27240,-22082,-12029,-52458,-21767,-7664,-1407,-6070,-6580,-6012,5,-463,--,-240,-29,-216,-6410,-940,367, 
 吸收投资收到的现金(万元),320,370,--,1572,1572,1471,--,274,533,--,--,89976,--,--,--,12914,12914,11964,11964,--,--,--,--,--,5000,500,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),320,370,--,1572,1572,1471,--,274,533,--,--,96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),18300,17384,9000,32900,24200,24200,19000,20200,7500,--,--,21000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,9800,5000,--,--,--,20000,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),18620,17754,9000,34472,25772,25671,19000,30274,13033,0,0,110976,20000,0,0,12914,12914,11964,11964,0,--,0,0,0,5000,500,0, 
 偿还债务支付的现金(万元),18391,14494,14897,13896,4999,3060,2660,7500,--,--,--,20200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),5546,2825,1258,4542,3697,691,388,2971,2853,1187,239,721,655,651,--,810,810,810,--,1200,--,1200,1200,565,223,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),3040,1858,860,1609,1156,180,180,1388,1388,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3800,3800,3800,6000,--,--,--,0,--,--,--,482,--,--,--,785,775,--,--,--,--,--,--,--,30,--,--, 
 筹资活动现金流出小计(万元),27737,21119,19955,24438,8696,3751,3048,10471,2853,1187,239,21404,655,651,0,1595,1585,810,0,1200,--,1200,1200,565,253,0,0, 
 筹资活动产生的现金流量净额(万元),-9116,-3365,-10955,10034,17076,21920,15952,19803,10180,-1187,-239,89573,19345,-651,0,11319,11328,11154,11964,-1200,--,-1200,-1200,-565,4747,500,0, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-14051,-12232,-16861,-5246,-18945,-11507,-1915,-28308,-42045,-41119,-30555,48123,-3371,-8453,-2164,7865,6887,6990,12612,2793,--,34,-1024,3270,2995,1533,1269, 
 加:期初现金及现金等价物余额(万元),34978,34978,34978,40139,40139,40139,40139,68447,68447,68447,68447,20325,20325,20325,20325,12459,12459,12459,12459,9666,--,9666,9666,6396,3401,1868,599, 
 期末现金及现金等价物余额(万元),20928,22746,18118,34893,21194,28632,38224,40139,26403,27329,37892,68447,16954,11872,18160,20325,19347,19450,25071,12459,--,9700,8642,9666,6396,3401,1868, 
 净利润(万元),--,479,--,10156,--,-1387,--,14301,--,4423,--,11587,--,3511,--,4488,--,3033,--,4199,--,2563,--,4371,3718,2749,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,314,--,4920,--,486,--,540,--,298,--,48,--,36,--,65,--,13,--,18,--,2,--,17,2,-3,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,856,--,1770,--,1806,--,1392,--,729,--,550,--,184,--,208,--,123,--,248,--,118,--,205,156,59,--, 
 无形资产摊销(万元),--,830,--,1797,--,904,--,1513,--,698,--,277,--,66,--,115,--,52,--,97,--,47,--,88,42,--,--, 
 长期待摊费用摊销(万元),--,282,--,612,--,270,--,506,--,310,--,211,--,49,--,60,--,35,--,122,--,58,--,211,166,6,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,--,18,--,14,--,-5,--,-6,--,7,--,2,--,-0,--,-0,--,-0,--,-0,--,-82,-0,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,814,--,1710,--,501,--,241,--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,150,--,-2915,--,121,--,-1717,--,-383,--,-110,--,11,--,-192,--,-82,--,--,--,--,--,--,-1,--,--, 
 递延所得税资产减少(万元),--,-829,--,-1993,--,-1464,--,-613,--,-144,--,-296,--,-187,--,-100,--,-80,--,-3,--,-0,--,-3,-0,0,--, 
 递延所得税负债增加(万元),--,-11,--,-37,--,108,--,-15,--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,298,--,-592,--,-453,--,374,--,1402,--,-1935,--,-94,--,6,--,-23,--,-116,--,-87,--,172,-25,-221,--, 
 经营性应收项目的减少(万元),--,5383,--,-12050,--,-14276,--,-27687,--,-26314,--,-1242,--,-2648,--,-2046,--,-1008,--,-515,--,-1125,--,-905,-550,-657,--, 
 经营性应付项目的增加(万元),--,-9760,--,2005,--,-5110,--,6974,--,1136,--,1906,--,-1068,--,11,--,-214,--,408,--,-102,--,-22,1149,39,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1196,--,5399,--,-18481,--,-4197,--,-17850,--,11008,--,-137,--,2616,--,1848,--,4456,--,1473,--,4051,4658,1973,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20928,22746,18118,34893,21194,28632,38224,40139,26403,27329,37892,68447,16954,11872,18160,20325,19347,19450,25071,--,--,9700,8642,9666,6396,3401,1868, 
 现金的期初余额(万元),34978,34978,34978,40139,40139,40139,40139,68447,68447,68447,68447,20325,20325,20325,20325,12459,12459,12459,12459,--,--,9666,9666,6396,3401,1868,599, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12459,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9666,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-14051,-12232,-16861,-5246,-18945,-11507,-1915,-28308,-42045,-41119,-30555,48123,-3371,-8453,-2164,7865,6887,6990,12612,2793,--,34,-1024,3270,2995,1533,1269, 

