 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,22,--,7,-524,--,9,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-0,-1,--,-2,1,--,-0,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1319,2865,--,1820,3983,--,3321,--,--, 
 投资损失(万元),--,57,251,--,60,110,--,4,--,--, 
 递延所得税资产减少(万元),--,-595,-1844,--,-747,-1279,--,-873,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4568,2634,--,3147,-2222,--,-2867,--,--, 
 经营性应收项目的减少(万元),--,-26053,4479,--,-262,-30812,--,-13535,--,--, 
 经营性应付项目的增加(万元),--,-8409,-6939,--,-5079,13673,--,18268,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-17214,30876,--,10601,4637,--,28221,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),40298,34117,41623,42288,41917,30623,24412,29350,17353,18711, 
 现金的期初余额(万元),41623,41623,30623,30623,30623,29350,29350,17353,18711,27383, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1324,-7506,11000,11666,11294,1273,-4938,11997,-1359,-8672, 

