 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),79024,53459,34243,18687,76038,54160,33765,18187,72222,54272,33944,18745,77466,53907,32195,16033,72358,43746,26189,13252,70742,48227,55684,24342,53317,48719,37719, 
 支付的各项税费(万元),27296,22381,15814,4894,37294,28806,22414,6849,33013,24259,16673,10952,30468,22581,16092,4360,25058,18404,11340,4883,24445,17420,21377,11069,23591,26124,15328, 
 支付的其他与经营活动有关的现金(万元),45393,26605,16938,3949,48320,20513,17464,8065,40598,20000,14615,8330,41735,24074,15141,10733,44831,24897,17406,8805,65722,44926,71499,36316,82887,87787,29703, 
 经营活动现金流出小计(万元),660195,461721,299117,159028,626581,445366,301490,167523,565117,431860,275810,176866,636695,501787,330472,174457,615683,442723,295594,157779,667519,484961,642421,311985,521481,451044,324448, 
 经营活动产生的现金流量净额(万元),51203,69109,60077,21964,34802,43415,32763,10004,77943,84254,56307,17974,77249,56415,43079,7251,85190,59492,38498,7116,83327,64372,75139,38194,53232,49558,54015, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,14255,133,--, 
 取得投资收益所收到的现金(万元),3273,2542,15,--,2270,210,114,99,406,183,92,--,296,34,92,--,293,270,140,--,352,275,134,99,532,234,242, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3008,2958,2958,--,1479,128,128,--,1026,90,90,--,770,3,3,--,130,57,57,27,89,33,285,64,168,4237,460, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,402,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,927,1797,--, 
 收到的其他与投资活动有关的现金(万元),1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,769,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7281,5500,2972,0,4152,338,242,99,1432,273,183,0,1066,37,96,0,425,327,196,27,441,308,419,163,15882,7170,702, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),43640,34054,28014,13402,37533,27141,22371,12075,64952,40133,24847,13690,71258,26538,23624,10679,79221,55698,41761,23634,69750,40770,56759,22048,33698,44266,23490, 
 投资所支付的现金(万元),8377,4913,4913,--,5015,2136,1292,1920,16133,8666,8666,1291,2900,--,--,--,18890,17390,--,--,1100,1100,680,600,--,19453,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5264, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,3100,--,--,--,92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,769, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),52016,38967,32927,13402,45648,29278,23663,13995,81177,48799,33513,14981,74158,26538,23624,10679,98111,73088,41761,23634,70850,41870,57439,22648,33698,63720,29522, 
 投资活动产生的现金流量净额(万元),-44735,-33468,-29955,-13402,-41496,-28939,-23421,-13896,-79745,-48526,-33331,-14981,-73092,-26500,-23528,-10679,-97686,-72761,-41564,-23607,-70410,-41562,-57020,-22485,-17816,-56550,-28821, 
 吸收投资收到的现金(万元),390,200,--,--,209,54,52,--,12248,11191,--,--,--,--,--,--,48251,48251,33,--,--,--,--,--,3055,321,132534, 
 其中：子公司吸收少数股东投资收到的现金(万元),390,200,--,--,209,54,52,--,12248,11191,--,--,--,--,--,--,33,33,33,--,--,--,--,--,3055,321,12250, 
 取得借款收到的现金(万元),13500,6850,3436,300,10350,2000,2000,2000,8000,--,--,--,24000,8000,8000,--,4050,4050,4050,49,4000,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3334,--,--,--,1911,1911,1911,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45,--,1796,3510,3442, 
 筹资活动现金流入小计(万元),17224,7050,3436,300,12470,3965,3963,2000,20248,11191,0,0,24000,8000,8000,0,52301,52301,4083,49,4000,0,45,0,4851,3831,135976, 
 偿还债务支付的现金(万元),14242,6754,2616,2050,8841,--,--,--,23260,5312,4910,500,10353,4709,4709,--,850,450,450,--,890,--,1105,542,1145,1089,--, 
 分配股利、利润或偿付利息所支付的现金(万元),21377,20637,20472,124,21253,20228,20228,--,25010,23380,23380,--,22027,20265,20265,--,29600,29830,29255,--,8999,8151,19467,19316,14798,38324,11104, 
 其中：子公司支付给少数股东的股利、利润(万元),535,--,--,--,605,--,--,--,612,40,40,--,460,37,37,--,602,542,542,--,1095,922,--,--,453,--,116, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),35619,27391,23088,2174,30094,20228,20228,0,48270,28692,28290,500,32381,24975,24975,0,30450,30280,29705,0,9888,8151,20572,19858,15942,39413,11104, 
 筹资活动产生的现金流量净额(万元),-18396,-20341,-19652,-1874,-17624,-16263,-16265,2000,-28022,-17501,-28290,-500,-8381,-16975,-16975,0,21851,22021,-25622,49,-5888,-8151,-20527,-19858,-11091,-35582,124872, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-11928,15300,10470,6688,-24317,-1787,-6923,-1892,-29824,18228,-5314,2493,-4223,12940,2576,-3428,9355,8752,-28689,-16441,7029,14659,-2408,-4149,24325,-42573,150066, 
 加:期初现金及现金等价物余额(万元),160499,160499,160499,160499,184816,184816,184816,184816,214640,214640,214640,214640,218864,218864,218864,218864,209509,209509,209509,209509,202480,202480,204888,204888,180563,223136,73069, 
 期末现金及现金等价物余额(万元),148571,175799,170969,167187,160499,183029,177894,182924,184816,232868,209327,217133,214640,231804,221440,215436,218864,218261,180820,193068,209509,217139,202480,200738,204888,180563,223136, 
 净利润(万元),36819,--,19664,--,36436,--,18694,--,36663,--,20443,--,38827,--,21589,--,35568,--,18475,--,30770,--,27176,--,28221,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-45,--,78,--,558,--,46,--,2804,--,195,--,368,--,42,--,1328,--,103,--,325,--,193,--,-59,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),19638,--,10657,--,22346,--,11635,--,21536,--,10669,--,20644,--,9786,--,20637,--,10488,--,19775,--,18005,--,15921,--,--, 
 无形资产摊销(万元),929,--,431,--,900,--,435,--,831,--,402,--,810,--,374,--,687,--,324,--,621,--,568,--,502,--,--, 
 长期待摊费用摊销(万元),9,--,3,--,1,--,0,--,0,--,0,--,5,--,1,--,22,--,21,--,5,--,5,--,22,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3342,--,-2625,--,-1273,--,39,--,-600,--,-22,--,49,--,-5,--,-1782,--,-1125,--,134,--,-276,--,-53,--,--, 
 固定资产报废损失(万元),84,--,--,--,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),1774,--,1670,--,97,--,570,--,2885,--,4021,--,2263,--,-58,--,-1652,--,1335,--,-5177,--,-2513,--,-25,--,--, 
 投资损失(万元),-4435,--,-1745,--,-4546,--,-1646,--,-2626,--,-2115,--,-576,--,-55,--,-484,--,-140,--,-352,--,-134,--,-2336,--,--, 
 递延所得税资产减少(万元),891,--,41,--,-9357,--,-7988,--,-1849,--,-665,--,813,--,-485,--,-2778,--,-2803,--,983,--,-640,--,-516,--,--, 
 递延所得税负债增加(万元),-6,--,21,--,-6,--,--,--,-6,--,--,--,14,--,--,--,-2,--,-3,--,-60,--,-6,--,--,--,--, 
 存货的减少(万元),1310,--,-1243,--,1051,--,409,--,2534,--,2264,--,-715,--,745,--,2733,--,1758,--,1200,--,-5953,--,-1553,--,--, 
 经营性应收项目的减少(万元),2665,--,7058,--,-8540,--,-2061,--,8953,--,576,--,-17348,--,-15214,--,-4981,--,-8577,--,7839,--,-20670,--,7857,--,--, 
 经营性应付项目的增加(万元),-5089,--,26065,--,-2911,--,12630,--,8195,--,20540,--,32096,--,26359,--,35893,--,18642,--,27265,--,59384,--,5251,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,-1377,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),51203,--,60077,--,34802,--,32763,--,77943,--,56307,--,77249,--,43079,--,85190,--,38498,--,83327,--,75139,--,53232,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),148571,175799,170969,167187,160499,183029,177894,182924,184816,232868,209327,217133,214640,231804,221440,215436,218864,218261,180820,193068,209509,217139,202480,200738,204888,180563,223136, 
 现金的期初余额(万元),160499,160499,160499,160499,184816,184816,184816,184816,214640,214640,214640,214640,218864,218864,218864,218864,209509,209509,209509,209509,202480,202480,204888,204888,180563,223136,73069, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11928,15300,10470,6688,-24317,-1787,-6923,-1892,-29824,18228,-5314,2493,-4223,12940,2576,-3428,9355,8752,-28689,-16441,7029,14659,-2408,-4149,24325,-42573,150066, 

