 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 经营性应收项目的减少(万元),--,-25297,--,-5771,--,2051,--,2770,-1799,--,-1394,--,--, 
 经营性应付项目的增加(万元),--,-2009,--,-2427,--,-5029,--,-2431,-462,--,-366,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-3867,--,6436,--,4378,--,14565,7515,--,8001,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3513,2264,7256,3405,1365,846,1684,1214,3416,1630,1281,1254,2234, 
 现金的期初余额(万元),3405,3405,3405,1214,1214,1214,1214,3416,1281,1281,1254,2234,1522, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),108,-1141,3851,2191,151,-368,470,-2202,2136,350,27,-980,712, 

