 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31, 
 经营活动现金流出小计(万元),102930,63856,30554,111343,49065,87297,41509,68127,59405, 
 经营活动产生的现金流量净额(万元),12004,5547,-3545,21164,10239,14528,3238,9457,10375, 
 收回投资所收到的现金(万元),6534,24,--,11158,7121,45824,18353,38829,5551, 
 取得投资收益所收到的现金(万元),143,--,--,--,--,--,133,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9,9,2,904,862,153,1,15,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),94,51,51,21,21,392,173,69,728, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6781,85,52,12083,8004,46369,18661,38913,6282, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3238,2823,1529,9796,5764,8666,4501,7114,2401, 
 投资所支付的现金(万元),15035,6534,6534,11100,7100,45303,21453,38661,5562, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),102,95,49,524,64,4,--,43,383, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18375,9452,8112,21420,12928,53972,25954,45818,8347, 
 投资活动产生的现金流量净额(万元),-11594,-9367,-8060,-9337,-4924,-7603,-7294,-6905,-2065, 
 吸收投资收到的现金(万元),74466,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,1836,1836,1952,2100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,3843,1974,90,332, 
 筹资活动现金流入小计(万元),74466,0,0,0,0,5679,3810,2042,2432, 
 偿还债务支付的现金(万元),--,--,--,--,--,3841,1946,--,4100, 
 分配股利、利润或偿付利息所支付的现金(万元),2511,2511,--,452,452,9634,22,477,2564, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,1870,1867,2090,335, 
 筹资活动现金流出小计(万元),2511,2511,0,452,452,15345,3836,2567,6999, 
 筹资活动产生的现金流量净额(万元),71955,-2511,0,-452,-452,-9665,-26,-526,-4567, 
 汇率变动对现金及现金等价物的影响(万元),-269,-694,-776,460,226,702,426,-77,-59, 
 现金及现金等价物净增加额(万元),72097,-7024,-12381,11835,5088,-2038,-3656,1949,3683, 
 加:期初现金及现金等价物余额(万元),22027,22027,22027,10192,10192,12231,12231,10282,6599, 
 期末现金及现金等价物余额(万元),94124,15003,9646,22027,15280,10192,8575,12231,10282, 
 净利润(万元),--,--,3944,24198,12309,16797,5243,12093,8540, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,409,293,217,314,54,397,388, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,556,1623,711,1227,549,1021,853, 
 无形资产摊销(万元),--,--,41,142,40,80,40,80,80, 
 长期待摊费用摊销(万元),--,--,17,70,35,75,40,99,99, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,2,-18,-54,-10,-2,33,-1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,40,-13,-11,30,--,8,-8, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,150,-1330,-191,-414,-99,21,119, 
 投资损失(万元),--,--,--,-58,-21,-521,-133,-167,12, 
 递延所得税资产减少(万元),--,--,-35,-799,-137,-1074,-422,-222,-203, 
 递延所得税负债增加(万元),--,--,-96,184,-11,105,--,-1,1, 
 存货的减少(万元),--,--,-3512,-6564,-1844,-4918,-3641,-2452,-2201, 
 经营性应收项目的减少(万元),--,--,-1803,-668,-2647,-5579,-3500,-2488,37, 
 经营性应付项目的增加(万元),--,--,-3259,4106,1842,8417,5096,1035,2659, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,--,-3545,21164,10239,14528,3238,9457,10375, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),94124,15003,9646,22027,15280,10192,8575,12231,10282, 
 现金的期初余额(万元),22027,22027,22027,10192,10192,12231,12231,10282,6599, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),72097,-7024,-12381,11835,5088,-2038,-3656,1949,3683, 

