 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 投资活动产生的现金流量净额(万元),6608,-66853,-38012,-25318,-5018,-74844,-34997,-30282,-20702,-50391,-39647,-33523,-3924,-27146,-11371,-5883,1937,-22110,-8557,-10223,-3538,-53194,-9959,-2289,-4717,-3510,11119, 
 吸收投资收到的现金(万元),512,14237,14262,14262,12262,92122,93000,--,--,--,50,50,--,--,--,--,--,100,--,--,--,60381,61625,--,--,3750,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,4190,--,4150,2150,--,--,--,--,--,--,--,--,--,--,--,--,100,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),40500,174887,131263,86513,50213,125253,162106,118020,102689,77402,85930,46127,3388,64100,58775,27084,16915,39898,24050,9000,--,2000,2000,2000,37000,20000,54490, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,15990,--,--,--,77390,--,--,--,31011,--,--,--,19830,--,--,--,--,--,--,--,--,--,--,--,--,9475, 
 筹资活动现金流入小计(万元),41012,205114,145525,100775,62475,294764,255106,118020,102689,108413,85980,46177,3388,83930,58775,27084,16915,39998,24050,9000,0,62381,63625,2000,37000,23750,63965, 
 偿还债务支付的现金(万元),41502,126450,105855,71579,35901,114216,120597,95049,58636,39370,47913,16656,4385,50718,31646,12514,9450,29550,18550,3750,2000,13000,11000,1000,44000,14600,82550, 
 分配股利、利润或偿付利息所支付的现金(万元),1636,6080,4765,3009,787,9080,7402,6575,943,4411,2975,820,239,5279,5186,377,129,3892,4123,3875,24,3058,2990,2799,4231,3528,2150, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5000,15681,--,--,--,101960,--,--,--,39669,--,--,--,1145,--,--,--,--,1097,--,--,--,--,--,268,--,--, 
 筹资活动现金流出小计(万元),48138,148211,110620,74588,36687,225256,127999,101624,59578,83450,50888,17476,4624,57143,36832,12891,9579,33442,23771,7625,2024,16058,13990,3799,48499,18128,84700, 
 筹资活动产生的现金流量净额(万元),-7126,56903,34904,26187,25787,69508,127107,16396,43111,24962,35093,28701,-1236,26787,21944,14193,7336,6556,279,1375,-2024,46323,49635,-1799,-11499,5622,-20735, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-19381,12295,-12349,-11685,7549,22578,100768,-8530,23964,3230,-2869,-1007,220,3678,7788,4898,2461,-5649,-2553,-9328,-11413,6653,43422,-7464,-6899,9068,1676, 
 加:期初现金及现金等价物余额(万元),53257,40962,40962,40962,40962,18383,18383,18383,23671,15154,15154,15154,15154,11475,11475,11475,11475,17124,17124,17124,17124,10471,10471,10471,17370,8302,6626, 
 期末现金及现金等价物余额(万元),33876,53257,28612,29277,48510,40962,119151,9854,47635,18383,12284,14147,15374,15154,19263,16373,13936,11475,14571,7796,5711,17124,53893,3008,10471,17370,8302, 
 净利润(万元),--,28237,--,9483,--,20348,--,6249,--,19014,--,5588,--,9318,--,4990,--,12009,--,4182,--,10173,--,--,8787,8057,7039, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,5945,--,685,--,2962,--,-349,--,1449,--,-188,--,184,--,-252,--,703,--,293,--,1386,--,--,384,114,920, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6948,--,3358,--,6143,--,2804,--,5377,--,3603,--,3728,--,1348,--,2179,--,998,--,1844,--,--,1744,1460,1665, 
 无形资产摊销(万元),--,681,--,326,--,445,--,196,--,320,--,142,--,264,--,63,--,139,--,46,--,100,--,--,94,64,77, 
 长期待摊费用摊销(万元),--,3735,--,1400,--,2847,--,1536,--,3048,--,1894,--,1757,--,922,--,877,--,243,--,641,--,--,610,206,83, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,25,--,70,--,6,--,71,--,54,--,53,--,58,--,-60,--,--,--,4,--,--,144,40,-0, 
 固定资产报废损失(万元),--,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,1454,--,--,--,-1664,--,31,--,48,--,-268,--,255,--,205,--,-256,--,-390,--,200,--,--,-82,-68,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,3956,--,1490,--,5636,--,3398,--,4179,--,-593,--,527,--,-111,--,-688,--,-478,--,98,--,--,1047,874,2043, 
 投资损失(万元),--,-1542,--,156,--,270,--,--,--,-434,--,--,--,369,--,--,--,-330,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1559,--,-729,--,-607,--,118,--,-519,--,-187,--,-872,--,-144,--,-38,--,-66,--,-203,--,--,666,-652,-412, 
 递延所得税负债增加(万元),--,-218,--,-235,--,235,--,--,--,--,--,34,--,-31,--,-31,--,31,--,51,--,-22,--,--,5,17,--, 
 存货的减少(万元),--,-27991,--,-3183,--,-19635,--,-1197,--,1775,--,-2232,--,-6805,--,-3494,--,-2415,--,-67,--,2174,--,--,-4051,-3648,2905, 
 经营性应收项目的减少(万元),--,-51849,--,-26591,--,-30892,--,1079,--,-21581,--,-1558,--,-9809,--,-7023,--,-9924,--,-4435,--,-5927,--,--,-4484,-553,-5230, 
 经营性应付项目的增加(万元),--,52605,--,1261,--,41755,--,-8515,--,15910,--,-2475,--,5099,--,58,--,7676,--,-857,--,3054,--,--,4452,1047,2203, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1801,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,22245,--,-12553,--,27914,--,5356,--,28658,--,3815,--,4037,--,-3412,--,9905,--,-480,--,13523,--,--,9317,6956,11292, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),33876,53257,28612,29277,48510,40962,119151,9854,47635,18383,12284,14147,15374,15154,19263,16373,13936,11475,14571,7796,5711,17124,53893,3008,10471,17370,8302, 
 现金的期初余额(万元),53257,40962,40962,40962,40962,18383,18383,18383,23671,15154,15154,15154,15154,11475,11475,11475,11475,17124,17124,17124,17124,10471,10471,10471,17370,8302,6626, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19381,12295,-12349,-11685,7549,22578,100768,-8530,23964,3230,-2869,-1007,220,3678,7788,4898,2461,-5649,-2553,-9328,-11413,6653,43422,-7464,-6899,9068,1676, 

