 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2959,21027,14653,11212,4461,18738,11724,6855,3140,32108,14728,9494,4099,30461,19979,13167,2055,18448,15216,6757,4699,7784,4221,2535,16736,14070,9943, 
 投资所支付的现金(万元),139254,269048,380623,173336,124184,134149,116246,95246,91390,145613,181944,100324,92598,81841,89230,40400,85308,131500,42000,5000,--,--,--,--,59000,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,58350,38195,38195,--,99,297,--,--,--,--,--,--,--,--,--,--,21410,--,--,--,--,--,--,--,5000,981, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15000,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),142213,348425,433470,222743,128645,152986,128267,102102,94530,177722,196672,109818,96697,112302,109209,53567,87363,171358,57216,11757,4699,22784,4221,2535,75736,19070,10923, 
 投资活动产生的现金流量净额(万元),42096,-61032,-66303,-19274,-8052,36862,23371,5595,33233,-136873,-84752,-7565,43513,-62078,13544,25359,29153,-155119,-57020,-11678,-4695,-22745,-4201,-2533,-15003,-15204,-9710, 
 吸收投资收到的现金(万元),--,1198,965,900,900,79,250,180,--,4,3,3,--,--,--,--,--,--,--,--,--,215000,215000,215000,--,38500,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1198,965,900,900,--,250,180,--,--,3,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),15000,164865,128250,104400,--,47000,47000,22000,22000,23000,23000,10000,10000,--,--,--,--,--,--,--,--,--,--,--,--,10500,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,47709,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),15000,213773,129215,105300,900,47079,47250,22180,22000,23004,23003,10003,10000,0,0,0,0,0,0,0,0,215000,215000,215000,0,49000,0, 
 偿还债务支付的现金(万元),19500,197031,64314,44626,--,22051,22000,--,--,23000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10500,--, 
 分配股利、利润或偿付利息所支付的现金(万元),622,18748,17088,6528,272,16914,16507,16295,75,10922,10283,10250,--,21200,20867,20867,--,28400,27955,27955,--,13641,13648,5,5945,10194,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),6200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12242,11517,9975,--,42,--, 
 筹资活动现金流出小计(万元),26322,215779,81402,51154,272,38965,38507,16295,75,33922,20283,10250,0,21200,20867,20867,0,28400,27955,27955,0,25883,25165,9980,5945,20736,0, 
 筹资活动产生的现金流量净额(万元),-11322,-2006,47813,54146,628,8114,8743,5885,21925,-10918,2720,-247,10000,-21200,-20867,-20867,0,-28400,-27955,-27955,0,189117,189835,205020,-5945,28264,0, 
 汇率变动对现金及现金等价物的影响(万元),-32,-254,-195,-96,-26,427,108,76,-2,162,21,-3,-0,-9,2,3,2,-136,-26,-26,-9,-26,2,1,-112,-92,17, 
 现金及现金等价物净增加额(万元),17785,-53344,-45090,7561,-38382,65366,23950,18421,31262,-97709,-86622,1820,28555,-71214,-27403,4888,3291,-152793,-117923,-34298,-35173,226047,196920,229410,17312,44471,38909, 
 加:期初现金及现金等价物余额(万元),24310,77654,77654,77654,77654,12289,12289,12289,12289,109997,109997,109997,111357,181211,181211,181211,181211,334004,334004,334004,334004,107957,107957,107957,90645,46173,7264, 
 期末现金及现金等价物余额(万元),42095,24310,32564,85215,39272,77654,36239,30709,43550,12289,23376,111817,139912,109997,153808,186099,184502,181211,216081,299706,298831,334004,304876,337366,107957,90645,46173, 
 净利润(万元),--,5819,--,8115,--,24404,--,13513,--,26897,--,6452,--,21458,--,17381,--,30789,--,16335,--,42672,--,19735,36983,12617,17256, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2726,--,337,--,573,--,501,--,-257,--,973,--,19449,--,217,--,656,--,311,--,820,--,1076,428,-348,520, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,9923,--,4349,--,6594,--,3316,--,5283,--,2592,--,4798,--,2349,--,4303,--,2028,--,3641,--,1897,3040,2039,868, 
 无形资产摊销(万元),--,1239,--,425,--,843,--,469,--,1020,--,513,--,895,--,361,--,685,--,312,--,503,--,230,432,279,232, 
 长期待摊费用摊销(万元),--,258,--,90,--,448,--,54,--,131,--,72,--,155,--,80,--,159,--,69,--,214,--,107,206,132,8, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,--,124,--,633,--,334,--,-156,--,-277,--,367,--,-3,--,23,--,26,--,81,--,8,-94,216,196, 
 固定资产报废损失(万元),--,303,--,--,--,1,--,--,--,32,--,--,--,--,--,--,--,165,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4350,--,1139,--,370,--,220,--,89,--,156,--,-1,--,--,--,133,--,--,--,-358,--,5,112,212,-17, 
 投资损失(万元),--,-9860,--,-6413,--,-12223,--,-7425,--,-9802,--,-5011,--,-8907,--,-4194,--,-2222,--,-62,--,-8,--,--,-102,-8,-29, 
 递延所得税资产减少(万元),--,64,--,-132,--,-108,--,72,--,-1836,--,-194,--,-3073,--,-19,--,63,--,-82,--,-461,--,0,-48,-101,-138, 
 递延所得税负债增加(万元),--,-60,--,--,--,-14,--,-7,--,11,--,-10,--,36,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-7107,--,-6749,--,-743,--,-2495,--,-1932,--,-5871,--,1264,--,1800,--,-3879,--,-4025,--,-4301,--,852,-1732,-6192,-1508, 
 经营性应收项目的减少(万元),--,26830,--,-9834,--,-9055,--,-5052,--,113308,--,-1038,--,-33490,--,-11990,--,-114734,--,-13455,--,6077,--,-28484,9440,-3563,-21818, 
 经营性应付项目的增加(万元),--,-24540,--,-18667,--,8242,--,3365,--,-82867,--,11278,--,9122,--,-5590,--,114720,--,3903,--,10822,--,31495,-10293,13429,53033, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12792,--, 
 经营活动产生现金流量净额(万元),--,9948,--,-27215,--,19962,--,6865,--,49921,--,9635,--,12073,--,392,--,30861,--,5361,--,59702,--,26921,38372,31503,48601, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),42095,24310,32564,85215,39272,77654,36239,30709,43550,12289,23376,111817,139912,109997,153808,186099,184502,181211,216081,299706,298831,334004,304876,337366,107957,90645,46173, 
 现金的期初余额(万元),24310,77654,77654,77654,77654,12289,12289,12289,12289,109997,109997,109997,111357,181211,181211,181211,181211,334004,334004,334004,334004,107957,107957,107957,90645,46173,7264, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),17785,-53344,-45090,7561,-38382,65366,23950,18421,31262,-97709,-86622,1820,28555,-71214,-27403,4888,3291,-152793,-117923,-34298,-35173,226047,196920,229410,17312,44471,38909, 

