 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 吸收投资收到的现金(万元),158,--,--,37764,19760,--,--,--,--,--,--,200,--,4291,700, 
 其中：子公司吸收少数股东投资收到的现金(万元),158,--,--,200,200,--,--,--,--,--,--,200,--,25,--, 
 取得借款收到的现金(万元),16900,--,--,8470,5100,4100,2100,5350,4950,1450,1050,5300,2000,2300,5161, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,830,2385,830,830,2404,2404,2404,2404,--,--,--,--, 
 筹资活动现金流入小计(万元),17058,0,0,47064,27245,4930,2930,7754,7354,3854,3454,5500,2000,6591,5861, 
 偿还债务支付的现金(万元),--,--,--,12370,3900,2900,1500,6000,5000,4500,3000,2300,1300,5265,3096, 
 分配股利、利润或偿付利息所支付的现金(万元),1214,11,5,232,183,118,55,181,111,77,51,1218,2148,2504,1086, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),18032,--,--,2820,656,80,--,1240,75,75,75,2534,94,77,--, 
 筹资活动现金流出小计(万元),19246,11,5,15422,4739,3098,1555,7421,5186,4652,3126,6052,3542,7846,4182, 
 筹资活动产生的现金流量净额(万元),-2188,-11,-5,31642,22506,1832,1375,334,2169,-798,329,-552,-1542,-1255,1679, 
 汇率变动对现金及现金等价物的影响(万元),77,46,134,248,613,459,169,177,149,-32,16,-531,-335,-55,8, 
 现金及现金等价物净增加额(万元),-25195,-13087,-7977,41686,5693,-7564,-8937,2328,-8755,-4638,-6114,-293,-47,3068,5180, 
 加:期初现金及现金等价物余额(万元),55292,55292,55292,13606,13606,13606,13606,11279,11279,11279,11279,11571,11618,9302,4122, 
 期末现金及现金等价物余额(万元),30097,42205,47315,55292,19299,6042,4670,13606,2524,6641,5165,11279,11571,12370,9302, 
 净利润(万元),--,527,--,5421,--,--,-209,4288,--,--,-215,3339,4296,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,804,--,963,--,--,292,403,--,--,122,194,214,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,262,--,474,--,--,114,426,--,--,102,351,217,--,--, 
 无形资产摊销(万元),--,43,--,86,--,--,21,70,--,--,15,60,59,--,--, 
 长期待摊费用摊销(万元),--,4,--,8,--,--,2,9,--,--,1,6,6,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,8,--,--,--,34,15,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-303,--,-146,--,--,-129,-25,--,--,24,648,299,--,--, 
 投资损失(万元),--,-107,--,-105,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-888,--,-296,--,--,-137,-213,--,--,-249,-80,49,--,--, 
 递延所得税负债增加(万元),--,2,--,10,--,--,-0,2,--,--,2,19,--,--,--, 
 存货的减少(万元),--,195,--,-351,--,--,-2287,555,--,--,-653,-3426,-496,--,--, 
 经营性应收项目的减少(万元),--,-14019,--,-1291,--,--,-5077,-6091,--,--,-2640,-3615,-1404,--,--, 
 经营性应付项目的增加(万元),--,1811,--,6003,--,--,-2941,4081,--,--,-2677,4606,550,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1016,--,694,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-10653,--,11471,--,--,-10349,3511,--,--,-6168,2136,3804,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),30097,42205,47315,52292,19299,6042,4670,13606,2524,6641,5165,11279,11571,12370,9302, 
 现金的期初余额(万元),55292,52292,55292,13606,13606,13606,13606,11279,11279,11279,11279,11571,11618,9302,4122, 
 现金等价物的期末余额(万元),--,0,--,3000,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,3000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-25195,-13087,-7977,41686,5693,-7564,-8937,2328,-8755,-4638,-6114,-293,-47,3068,5180, 

