 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-115,--,1769,--,392,--,1682,--,692,--,1654,--,428,--,572,--,291,--,373,--,276,--,455,--,--,287,236,152, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1522,--,2848,--,982,--,1855,--,1031,--,1570,--,746,--,1213,--,589,--,987,--,452,--,642,--,--,422,364,357, 
 无形资产摊销(万元),--,1091,--,1609,--,566,--,315,--,166,--,278,--,127,--,164,--,74,--,148,--,77,--,146,--,--,110,70,38, 
 长期待摊费用摊销(万元),--,950,--,1309,--,311,--,21,--,18,--,20,--,7,--,26,--,18,--,40,--,16,--,33,--,--,26,4,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,196,--,43,--,21,--,9,--,2,--,0,--,--,--,-43,--,-1,--,-9,--,4,--,-12,--,--,4,-2,--, 
 固定资产报废损失(万元),--,--,--,42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2128,--,2086,--,836,--,68,--,-43,--,-232,--,-212,--,-546,--,2,--,-746,--,3,--,107,--,--,269,29,40, 
 投资损失(万元),--,--,--,-368,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,--,--,--,29,--, 
 递延所得税资产减少(万元),--,-106,--,507,--,-330,--,-777,--,-158,--,-725,--,-164,--,41,--,-104,--,-83,--,-17,--,-10,--,--,-116,-57,-115, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3223,--,1949,--,-2882,--,2581,--,1146,--,-4169,--,-2364,--,-1438,--,-347,--,-149,--,85,--,532,--,--,-3254,-1258,-1285, 
 经营性应收项目的减少(万元),--,-944,--,-12767,--,-4508,--,-2497,--,-1414,--,-5658,--,-1452,--,-2649,--,-3363,--,-2197,--,-1860,--,-4226,--,--,-4036,-3389,-1175, 
 经营性应付项目的增加(万元),--,-3622,--,18210,--,5322,--,-778,--,-5709,--,5167,--,-1606,--,1282,--,-1800,--,-556,--,-2419,--,-4253,--,--,4618,3081,1547, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,2125,--,197,--,-526,--,473,--,64,--,-196,--,-310,--,203,--,95,--,201,--,-46,--,195,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,6653,--,34175,--,5939,--,3342,--,-3764,--,-2106,--,-4563,--,3613,--,-1962,--,2708,--,-954,--,-612,--,--,3881,3074,1867, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),21341,25334,31449,36637,29805,21756,21019,16829,13225,11523,10898,14966,5590,5850,22552,10021,3860,4765,28879,10209,30159,31401,35718,8833,34386,3829,7731,9506,4706, 
 现金的期初余额(万元),37887,37031,37839,16829,17714,17714,22283,14966,15939,15939,15939,10021,10021,10021,26398,10209,10209,10209,31752,8833,9533,9533,37783,7731,7731,7731,9506,4706,3077, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-16546,-11696,-6390,19808,12091,4042,-1264,1862,-2715,-4417,-5042,4945,-4431,-4171,-3846,-188,-6349,-5444,-2873,1376,20625,21868,-2065,1102,26655,-3902,-1775,4800,1629, 

