 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 偿还债务支付的现金(万元),3462,2040,759,37113,22469,16104,4908,23946,17282,10232,16905,15200,7070,6100, 
 分配股利、利润或偿付利息所支付的现金(万元),2679,2561,32,1015,888,655,298,1523,1189,826,1857,1585,1173,6447, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,446,27,--,--,--,--,--,--,--,--,422, 
 筹资活动现金流出小计(万元),6141,4601,790,38574,23384,16759,5205,25469,18471,11058,18762,16785,8243,12969, 
 筹资活动产生的现金流量净额(万元),-3672,-2111,632,10224,24079,-3903,-1431,-941,984,3165,-962,-680,10327,1731, 
 汇率变动对现金及现金等价物的影响(万元),-28,-15,-4,101,-46,-45,-5,46,40,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),727,-1115,-2009,-207,29257,3789,-674,-368,136,2358,3709,-2201,2300,-3491, 
 加:期初现金及现金等价物余额(万元),4537,4537,4537,4744,4744,4744,4744,5112,5112,5112,1403,3604,1304,4795, 
 期末现金及现金等价物余额(万元),5264,3422,2528,4537,34002,8533,4071,4744,5249,7471,5112,1403,3604,1304, 
 净利润(万元),--,5080,--,7966,--,4601,--,6249,--,--,9238,7276,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,682,--,4,--,13,--,46,--,--,148,55,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3284,--,6184,--,3043,--,5808,--,--,5258,4017,--,--, 
 无形资产摊销(万元),--,57,--,114,--,57,--,113,--,--,114,115,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-15,--,2,--,2,--,84,--,--,60,-27,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,164,--,1015,--,655,--,1523,--,--,1857,1585,--,--, 
 投资损失(万元),--,-96,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-84,--,34,--,15,--,250,--,--,-185,73,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-7000,--,-813,--,2101,--,804,--,--,-2563,-3244,--,--, 
 经营性应收项目的减少(万元),--,-8254,--,-2779,--,1027,--,-7452,--,--,-944,-778,--,--, 
 经营性应付项目的增加(万元),--,767,--,-933,--,537,--,-1105,--,--,-522,712,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-5416,--,10794,--,12051,--,6321,--,--,12461,9785,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5264,3422,2528,4537,34002,8533,4071,4744,5249,7471,5112,1403,3604,1304, 
 现金的期初余额(万元),4537,4537,4537,4744,4744,4744,4744,5112,5112,5112,1403,3604,1304,4795, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),727,-1115,-2009,-207,29257,3789,-674,-368,136,2358,3709,-2201,2300,-3491, 

