 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,535,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,3085,3085,3085,3085,--,--,--,--,--,--,--,--,176,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),304164,183759,97009,332635,266128,150019,58858,3620,3085,3085,3085,0,0,0,0,2,0,0,0,212,0,0,0,--,-1,-1,-1,0,0,0,12,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8211,8185,8168,8869,363,339,41,3299,1810,1775,107,6721,4413,4256,26,99,58,10,1,313,209,192,18,12,35,30,2,93,20,201,76,5, 
 投资所支付的现金(万元),341561,101561,96000,373900,277690,194600,60000,40367,--,--,--,--,--,--,--,--,--,--,--,2000,2000,2000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,77836,--,--,--,--,-176,-176,-176,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,1251,37,37,--,937,--,--,--,3421,0,0,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),349772,109747,104168,384020,278090,194975,60041,44603,1810,1775,107,10143,4413,4257,26,77935,58,10,1,2313,2033,2016,-158,13,35,30,2,93,20,201,76,5, 
 投资活动产生的现金流量净额(万元),-45608,74012,-7160,-51385,-11962,-44956,-1183,-40983,1275,1310,2978,-10143,-4413,-4257,-26,-77933,-58,-10,-1,-2101,-2033,-2016,158,-13,-36,-31,-3,-93,-20,-201,-64,-5, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,217211,217211,--,--,490,490,490,490,80435,490,490,--,490,490,490,--,63900,63900,63900,63900,--,--,245,--,2500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,490,490,490,490,735,490,490,--,490,--,490,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6000,2000,2000,16300,6300,4300,3000,62849,56118,35100,22000,49800,41300,20000,5200,2821,--,--,--,--,--,--,--,--,--,--,--,6950,950,1500,7000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,4880,4976,1227,41,1212,6117,--,--,14398,10000,10000,--,--,--,--,--,--,--,--,--,20,20,20,20,--,--,--,--,--, 
 筹资活动现金流入小计(万元),6000,2000,2000,21180,11276,5527,3041,281272,279446,35100,22000,64688,51790,30490,5690,83256,490,490,0,490,490,490,0,63920,63920,63920,63920,6950,950,1745,7000,2500, 
 偿还债务支付的现金(万元),6300,4300,3000,16330,15330,5900,3800,96344,51000,24000,10200,17000,17000,9000,5500,1000,--,--,--,--,--,--,--,9975,9975,9975,9975,7025,2500,2450,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2240,9,18,8686,8597,332,91,8143,7808,7102,650,5248,4747,4204,--,2589,2244,2244,--,3600,3600,3600,--,1369,1369,1369,169,603,302,564,306,1217, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1020,1016,1010,930,5660,65,15,--,10903,--,--,307,423,--,--,--,--,--,--,--,639,639,639,639,--,--,--,--,--, 
 筹资活动现金流出小计(万元),8540,4309,3018,26036,24943,7242,4821,110147,58873,31117,10850,33151,21747,13204,5807,4011,2244,2244,0,3600,3600,3600,0,11983,11983,11983,10783,7628,2802,3014,306,1217, 
 筹资活动产生的现金流量净额(万元),-2540,-2309,-1018,-4856,-13667,-1715,-1780,171125,220573,3983,11150,31537,30043,17286,-117,79245,-1754,-1754,0,-3110,-3110,-3110,0,51937,51937,51937,53137,-678,-1852,-1269,6694,1283, 
 汇率变动对现金及现金等价物的影响(万元),1,0,--,0,-1,-1,-0,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-10736,117079,-3721,-49145,-29527,-59695,4253,83939,188655,3262,-9851,7014,-19074,-14789,-11751,-4450,-15898,-13007,-1213,-12477,-14101,-10090,-971,41942,32887,35181,47416,1133,-2600,2994,4076,326, 
 加:期初现金及现金等价物余额(万元),76298,76298,76298,125443,125443,125443,125443,41503,41503,41503,41503,34490,34490,34490,34490,38939,38939,38939,38939,51416,51416,51416,51416,9475,9475,9475,9475,8342,8342,5347,1271,945, 
 期末现金及现金等价物余额(万元),65562,193377,72577,76298,95915,65748,129695,125443,230158,44765,31652,41503,15415,19700,22739,34490,23041,25932,37726,38939,37315,41327,50446,51416,42361,44655,56890,9475,5742,8342,5347,1271, 
 净利润(万元),--,-26816,--,11202,--,6888,--,38480,--,9487,--,26858,--,6839,--,15013,--,4525,--,12467,--,4890,--,11700,--,4278,--,8330,2963,3484,2188,1585, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,7611,--,21234,--,2342,--,13454,--,4833,--,6738,--,3351,--,1697,--,1220,--,335,--,-271,--,952,--,68,--,305,178,240,78,114, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,347,--,421,--,186,--,439,--,190,--,356,--,175,--,164,--,57,--,114,--,51,--,84,--,40,--,65,32,39,17,19, 
 无形资产摊销(万元),--,797,--,1827,--,586,--,1878,--,342,--,583,--,56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,2801,--,4861,--,2404,--,4784,--,2357,--,777,--,366,--,422,--,169,--,11,--,3,--,48,--,--,--,--,--,22,67,39, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4977,--,-28,--,0,--,-6,--,-4,--,21,--,-0,--,-1,--,1,--,-5,--,--,--,3,--,2,--,-5,--,--,17,--, 
 固定资产报废损失(万元),--,3,--,2,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,365,--,693,--,321,--,2531,--,1456,--,2652,--,1060,--,416,--,--,--,--,--,--,--,169,--,169,--,603,302,564,306,317, 
 投资损失(万元),--,-1364,--,-1949,--,-731,--,-34,--,-9,--,-3,--,-4,--,-59,--,-2,--,-1,--,1,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-437,--,-1841,--,286,--,-2512,--,-863,--,-1156,--,-599,--,-431,--,-305,--,-84,--,68,--,-238,--,-17,--,-72,-39,-100,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,1187,--,8943,--,-3747,--,-7414,--,764,--,8936,--,8554,--,-146,--,-3371,--,-6555,--,-7425,--,-7398,--,-7419,--,-5757,-3825,2981,-5851,-2768, 
 经营性应收项目的减少(万元),--,120310,--,-44070,--,-24449,--,-127344,--,-49632,--,-64174,--,-51663,--,-15193,--,-12117,--,-9457,--,-2842,--,-18110,--,-8870,--,-6104,-2302,-946,-2219,-917, 
 经营性应付项目的增加(万元),--,-64405,--,5802,--,2891,--,29540,--,29049,--,4032,--,4048,--,-7644,--,-1421,--,-4091,--,561,--,2809,--,-4976,--,4539,1964,-1822,2844,659, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,45376,--,7096,--,-13023,--,-46202,--,-2031,--,-14380,--,-27818,--,-5762,--,-11244,--,-7266,--,-4964,--,-9981,--,-16725,--,1903,-728,4464,-2554,-953, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),65562,193377,72577,76298,95915,65748,129695,125443,230158,44765,31652,41503,15415,19700,22739,34490,23041,25932,37726,38939,37315,41327,50446,51416,42361,44655,56890,9475,5742,8342,5347,1271, 
 现金的期初余额(万元),76298,76298,76298,125443,125443,125443,125443,41503,41503,41503,41503,34490,34490,34490,34490,38939,38939,38939,38939,51416,51416,51416,51416,9475,9475,9475,9475,8342,8342,5347,1271,945, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-10736,117079,-3721,-49145,-29527,-59695,4253,83939,188655,3262,-9851,7014,-19074,-14789,-11751,-4450,-15898,-13007,-1213,-12477,-14101,-10090,-971,41942,32887,35181,47416,1133,-2600,2994,4076,326, 

