 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,21,21,4,--,13,13,6,1,4,4,4,--,7,7,3,7,481, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,1627,--,--,--,1670,1670,--,--,902, 
 收到的其他与投资活动有关的现金(万元),--,343,293,301,--,2538,2538,2338,--,11820,8040,7880,--,--,--,312,1771,4452, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,10438,10388,10378,10077,32775,17660,2344,1792,13450,8043,7884,0,1678,1678,320,1777,5953, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21,135,113,90,16,395,241,51,4,250,225,24,7,749,715,142,701,624, 
 投资所支付的现金(万元),--,60,--,--,--,40100,30100,15000,--,40,--,--,--,--,--,--,--,88, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),5000,--,--,--,--,300,--,--,--,15860,11960,6880,9880,1000,--,--,2082,3057, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5021,195,913,90,16,40795,30341,15051,4,16150,12185,6904,9887,1749,715,142,2783,3770, 
 投资活动产生的现金流量净额(万元),-5021,10242,9475,10289,10060,-8020,-12680,-12707,1788,-2700,-4141,979,-9887,-71,962,178,-1006,2183, 
 吸收投资收到的现金(万元),--,49,--,--,--,--,--,--,--,34360,--,--,--,--,--,--,--,10000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,10275,10275,5686,1045,--,--,--,--,11000,3000,3000,3000,10000,3000,5500,9462,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,10324,10275,5686,1045,0,0,0,0,45360,3000,3000,3000,10000,3000,5500,9462,10000, 
 偿还债务支付的现金(万元),1045,30,30,--,--,17000,3000,3000,3000,5500,4500,3000,--,10000,7000,3000,462,1627, 
 分配股利、利润或偿付利息所支付的现金(万元),77,1777,1355,1283,1,1531,1164,1155,237,777,613,427,197,727,586,634,202,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,76,57,--,278,355,301,103,242,65,65,60,122,42,132,--,--, 
 筹资活动现金流出小计(万元),1122,1807,1461,1340,1,18809,4518,4456,3340,6519,5178,3491,257,10850,7627,3766,664,1627, 
 筹资活动产生的现金流量净额(万元),-1122,8517,8814,4346,1044,-18809,-4518,-4456,-3340,38841,-2178,-491,2743,-850,-4627,1734,8798,8373, 
 汇率变动对现金及现金等价物的影响(万元),-6,-5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-15786,11138,6269,5563,-657,-26822,-15196,-20992,597,37941,-11905,1414,-4928,-6032,-22520,15901,5355,4245, 
 加:期初现金及现金等价物余额(万元),42723,31585,31585,31585,31585,58407,58407,58407,58407,20466,20466,20466,20466,26499,26499,10598,5243,998, 
 期末现金及现金等价物余额(万元),26937,42723,37855,37148,30929,31585,43211,37415,59004,58407,8561,21880,15538,20466,3979,26499,10598,5243, 
 净利润(万元),--,8741,--,2140,--,8005,--,2537,--,9333,3426,2804,--,8129,--,7559,6212,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-878,--,7,--,1640,--,-88,--,1131,483,370,--,812,--,450,59,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,235,--,111,--,217,--,106,--,253,188,120,--,230,--,185,169,--, 
 无形资产摊销(万元),--,16,--,4,--,9,--,4,--,8,6,4,--,3,--,2,1,--, 
 长期待摊费用摊销(万元),--,33,--,8,--,4,--,1,--,2,2,1,--,162,--,122,69,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,--,-1,--,-5,--,-1,--,1,1,1,--,3,--,2,3,--, 
 固定资产报废损失(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,0,--,-50,--,--,--,0,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,228,--,70,--,737,--,453,--,850,259,491,--,724,--,765,221,--, 
 投资损失(万元),--,-67,--,-67,--,-212,--,--,--,--,--,0,--,-318,--,--,--,--, 
 递延所得税资产减少(万元),--,187,--,-1,--,-232,--,10,--,-180,-75,-59,--,42,--,-189,-16,--, 
 递延所得税负债增加(万元),--,--,--,--,--,0,--,7,--,--,--,0,--,--,--,--,--,--, 
 存货的减少(万元),--,1087,--,-6469,--,-39599,--,-14013,--,-11793,-8482,-3194,--,-4251,--,-439,-12899,--, 
 经营性应收项目的减少(万元),--,-24708,--,3683,--,9654,--,7452,--,-2231,-172,7947,--,-18509,--,-7920,-5,--, 
 经营性应付项目的增加(万元),--,7515,--,-8558,--,19790,--,-248,--,4426,-1223,-7559,--,7862,--,13453,3750,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-7616,--,-9072,--,7,--,-3829,--,1799,-5586,926,--,-5112,--,13989,-2438,--, 
 债务转为资本(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金的期末余额(万元),26937,42723,37855,37148,30929,31585,43211,37415,59004,58407,8561,21880,15538,20466,3979,26499,10598,5243, 
 现金的期初余额(万元),42723,31585,31585,31585,31585,58407,58407,58407,58407,20466,20466,20466,20466,26499,26499,10598,5243,998, 
 现金等价物的期末余额(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15786,11138,6269,5563,-657,-26822,-15196,-20992,597,37941,-11905,1414,-4928,-6032,-22520,15901,5355,4245, 

