 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 递延所得税资产减少(万元),--,37,55,48,--,6,248,-124,62, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,10910, 
 存货的减少(万元),--,6278,1409,-3275,--,3010,-5746,-4651,4363, 
 经营性应收项目的减少(万元),--,-3157,-167,-1274,--,-1946,1622,-2565,-3193, 
 经营性应付项目的增加(万元),--,-8650,-7878,4011,--,-2939,1242,5374,3464, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,1234,--,1234,--,--,--, 
 经营活动产生现金流量净额(万元),--,6841,-1636,18766,--,9566,15309,9815,3170, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),44011,22039,18977,26855,21893,22286,13593,16170,23915, 
 现金的期初余额(万元),26855,26855,26855,13593,13593,13593,16170,23915,3891, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),17157,-4815,-7877,13261,8300,8693,-2577,-7745,20024, 

