 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31, 
 偿还债务支付的现金(万元),4343,76698,53064,45966,12712,107609,65108,46427,20966,116473,76289,47288,18508,52809,21500,14500,1000,35950,9450,9450,4035,30699,--,10241,9619,27720,30130,37444, 
 分配股利、利润或偿付利息所支付的现金(万元),85,11573,9584,2703,1597,13723,12440,2039,690,4502,3721,3078,259,5146,1737,1161,575,6642,5725,938,499,2254,--,1149,572,2303,2052,1621, 
 其中：子公司支付给少数股东的股利、利润(万元),--,7360,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),0,3536,3685,3285,2749,1109,1334,783,305,607,328,114,540,30000,--,--,1,--,0,18,--,79,--,55,12,215,263,53, 
 筹资活动现金流出小计(万元),4429,91807,66333,51954,17057,122441,78882,49249,21960,121582,80338,50480,19307,87955,23237,15661,1576,42593,15175,10406,4535,33033,--,11445,10203,30238,32445,39119, 
 筹资活动产生的现金流量净额(万元),-4329,-36967,-17079,-11533,-2157,2025,19786,10169,3706,4981,9263,2089,4706,-39067,-3522,-946,-46,48414,49722,53447,53807,-3033,--,-445,797,877,-3345,4881, 
 汇率变动对现金及现金等价物的影响(万元),--,--,0,-0,-0,-0,-0,-0,-0,0,0,0,-0,0,0,-0,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1678,-12536,-9759,-10415,-8215,-3367,4964,-7165,-6059,-3766,-387,-5200,-5977,-3714,35413,29882,37491,-16116,20238,44399,45107,6872,--,-819,-8395,18051,-1156,16135, 
 加:期初现金及现金等价物余额(万元),3070,15606,15606,15606,15606,18973,18973,18973,18973,22739,22739,22739,22739,26453,26453,26453,26276,42392,42392,42392,42492,35520,--,35520,35620,17469,18625,2490, 
 期末现金及现金等价物余额(万元),1392,3070,5847,5191,7391,15606,23938,11808,12914,18973,22352,17539,16762,22739,61866,56335,63767,26276,62629,86790,87598,42392,--,34701,27225,35520,17469,18625, 
 净利润(万元),--,-416640,--,19695,--,23780,--,24848,--,26144,--,12895,--,16980,--,6929,--,12639,--,6303,--,11708,--,5729,--,11945,9732,7405, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,208191,--,969,--,840,--,278,--,333,--,269,--,-21,--,81,--,182,--,3,--,51,--,41,--,10,-12,-3, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2278,--,1092,--,2572,--,1323,--,2615,--,1288,--,2060,--,1019,--,1801,--,850,--,1692,--,847,--,1677,1636,1704, 
 无形资产摊销(万元),--,663,--,435,--,1009,--,505,--,1013,--,505,--,822,--,392,--,829,--,419,--,823,--,412,--,823,622,422, 
 长期待摊费用摊销(万元),--,740,--,341,--,677,--,337,--,664,--,332,--,605,--,281,--,138,--,49,--,99,--,49,--,133,165,103, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-5337,--,0,--,12,--,2,--,4,--,-0,--,-100,--,--,--,--,--,--,--,--,--,--,--,34,--,6, 
 固定资产报废损失(万元),--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,-1,--,-138,--,1,--,--,--,-10,--,--,--,10,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4872,--,2362,--,4447,--,2210,--,3021,--,1460,--,2422,--,-786,--,2386,--,938,--,2266,--,1161,--,2474,2230,1621, 
 投资损失(万元),--,-15510,--,-15523,--,1325,--,-15061,--,-835,--,-268,--,196,--,196,--,-1261,--,-151,--,-76,--,-76,--,-60,-75,-104, 
 递延所得税资产减少(万元),--,1776,--,-231,--,-1251,--,42,--,70,--,-15,--,102,--,100,--,-125,--,305,--,32,--,34,--,-234,-190,-24, 
 递延所得税负债增加(万元),--,-75,--,-37,--,-75,--,-38,--,-76,--,-38,--,2090,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,25367,--,-7840,--,-12318,--,-21627,--,-3540,--,-10548,--,-1835,--,-4390,--,1062,--,-540,--,-263,--,-3497,--,-147,1966,8972, 
 经营性应收项目的减少(万元),--,90321,--,-84049,--,-63221,--,-9230,--,-64788,--,-8328,--,2934,--,9508,--,-27139,--,-12204,--,-2502,--,-2940,--,-339,2397,-1685, 
 经营性应付项目的增加(万元),--,100493,--,72688,--,26174,--,3917,--,23261,--,-3955,--,601,--,15890,--,23257,--,239,--,-2890,--,-1690,--,2926,1219,-6291, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,7348,--,4500,--,7309,--,--,--,-2435,--,--,--,3559,--,-24,--,-10911,--,--,--,-46,--,-23,--,-816,-159,--, 
 经营活动产生现金流量净额(万元),--,4498,--,-5598,--,-8723,--,-12629,--,-14547,--,-6402,--,30405,--,29196,--,2865,--,-3788,--,10893,--,48,--,18426,19531,12129, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),1392,3070,5847,5191,7391,15606,23938,11808,12914,18973,22352,17539,16762,22739,61866,56335,63767,26276,62629,86790,87598,42392,--,34701,27225,35520,17469,18625, 
 现金的期初余额(万元),3070,15606,15606,15606,15606,18973,18973,18973,18973,22739,22739,22739,22739,26453,26453,26453,26276,42392,42392,42392,42492,35520,--,35520,35620,17469,18625,2490, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1678,-12536,-9759,-10415,-8215,-3367,4964,-7165,-6059,-3766,-387,-5200,-5977,-3714,35413,29882,37491,-16116,20238,44399,45107,6872,--,-819,-8395,18051,-1156,16135, 

