 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),209,174,56,481,373,181,58,1260,1930,5077,1117, 
 投资所支付的现金(万元),25000,15000,--,3000,--,3000,--,14500,462810,92350,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,729,1339,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),25209,15174,56,3481,373,3181,58,15760,465469,98766,1117, 
 投资活动产生的现金流量净额(万元),-25209,-15174,-56,2579,-367,-180,2944,-1204,-1176,-9202,-988, 
 吸收投资收到的现金(万元),33591,33591,490,--,--,--,--,--,--,6600,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,4400,1700,1700,--,3460,2800,3650,4500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),31,--,--,--,--,--,--,--,50,--,25, 
 筹资活动现金流入小计(万元),33623,33591,490,4400,1700,1700,0,3460,2850,10250,4525, 
 偿还债务支付的现金(万元),3400,2200,--,4460,3460,1500,--,3540,2890,4520,4480, 
 分配股利、利润或偿付利息所支付的现金(万元),94,81,40,176,136,93,54,212,247,291,322, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1131,1131,--,55,20,20,--,150,18,10,79, 
 筹资活动现金流出小计(万元),4625,3412,40,4691,3616,1613,54,3902,3155,4821,4881, 
 筹资活动产生的现金流量净额(万元),28998,30179,450,-291,-1916,87,-54,-442,-305,5429,-356, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,0,0,-0,0, 
 现金及现金等价物净增加额(万元),2000,14628,-3533,9461,-4997,790,-915,1204,792,163,269, 
 加:期初现金及现金等价物余额(万元),16156,16156,16156,6695,9695,6695,6695,5491,4700,4537,4268, 
 期末现金及现金等价物余额(万元),18156,30784,12623,16156,4698,7486,5780,6695,5491,4700,4537, 
 净利润(万元),--,2053,--,6523,--,2120,--,6221,6274,5582,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-36,--,16,--,-28,--,503,360,392,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,337,--,671,--,334,--,677,666,476,--, 
 无形资产摊销(万元),--,131,--,262,--,131,--,231,199,199,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,22,0,1,--, 
 固定资产报废损失(万元),--,56,--,0,--,0,--,6,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,81,--,176,--,93,--,212,265,301,--, 
 投资损失(万元),--,--,--,-11,--,-2,--,-46,-52,-142,--, 
 递延所得税资产减少(万元),--,7,--,-0,--,6,--,-71,-48,-59,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-448,--,-26,--,-2054,--,190,-114,2124,--, 
 经营性应收项目的减少(万元),--,-598,--,-1595,--,1044,--,-6120,-6343,-6297,--, 
 经营性应付项目的增加(万元),--,-1960,--,1155,--,-761,--,1026,1066,1319,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,38,--, 
 经营活动产生现金流量净额(万元),--,-378,--,7172,--,883,--,2850,2272,3935,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18156,30784,12623,16156,4698,7486,5780,6695,5491,4700,4537, 
 现金的期初余额(万元),16156,16156,16156,6695,9695,6695,6695,5491,4700,4537,4268, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2000,14628,-3533,9461,-4997,790,-915,1204,792,163,269, 

