 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 分配股利、利润或偿付利息所支付的现金(万元),24,1861,1805,0,--,2564,2521,35,15,4431,4411,--,--,4992,4992,4992,4992,5442,5442,--,8000, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,13,6699,303,303,303,261,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3619,1861,2005,200,0,11764,7521,5035,5035,11130,4714,303,303,5253,4992,4992,4992,5442,5442,0,8000, 
 筹资活动产生的现金流量净额(万元),-3619,2244,1005,510,510,-7564,-7521,-5035,-5035,62482,57898,59369,57409,-5253,-4992,-4992,-4992,-5442,-5442,0,1464, 
 汇率变动对现金及现金等价物的影响(万元),--,-18,1,1,--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-16699,20275,-468,6112,23625,-49879,1,-5969,-1569,18554,52568,61344,52163,-2445,-1389,-7060,-10117,15814,12699,19315,2837, 
 加:期初现金及现金等价物余额(万元),88600,68325,68325,68325,68325,118205,118205,118205,118205,99651,99651,99651,99651,102095,102095,102095,102095,86282,86282,66966,64130, 
 期末现金及现金等价物余额(万元),71901,88600,67858,74438,91950,68325,118206,112236,116635,118205,152219,160995,151813,99651,100706,95036,91979,102095,98981,86282,66966, 
 净利润(万元),--,6378,--,1376,--,6385,--,2707,--,9274,--,4359,--,15411,11036,8073,--,18488,12058,14133,10806, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,126,--,59,--,29,--,--,--,154,--,--,--,112,112,112,--,-9,-5,387,29, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1673,--,850,--,1870,--,1057,--,1349,--,553,--,1194,911,608,--,1122,830,1284,1327, 
 无形资产摊销(万元),--,511,--,260,--,637,--,322,--,752,--,367,--,486,345,230,--,305,192,235,196, 
 长期待摊费用摊销(万元),--,891,--,549,--,924,--,592,--,544,--,211,--,247,180,105,--,269,202,468,384, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,23,--,5,--,113,--,13,--,21,--,-0,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,1,--,1,1,--,18, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-1583,--,-702,--,60,--,35,--,23,--,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,-214,--,-89,--,-2936,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,268,--,100,--,--,--,--,--,-590,--,--,--,-99,-20,13,--,115,180,-122,114, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2711,--,-425,--,12976,--,9162,--,-17659,--,-4260,--,419,2171,2359,--,-35,1457,-1034,-65, 
 经营性应收项目的减少(万元),--,-2604,--,2069,--,-21337,--,-41182,--,-14250,--,-6059,--,-4204,7927,5538,--,-2644,8736,-3573,-10080, 
 经营性应付项目的增加(万元),--,-14187,--,-9860,--,-3832,--,34755,--,18376,--,9160,--,-2886,-13744,-16023,--,6902,-4330,8970,3276, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-6007,--,-5806,--,-5110,--,7462,--,-2006,--,4331,--,10681,8918,1015,--,24514,19321,20747,6004, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),71901,88600,67858,74438,91950,68325,118206,112236,116635,118205,152219,160995,151813,99651,100706,95036,91979,102095,98981,86282,66966, 
 现金的期初余额(万元),88600,68325,68325,68325,68325,118205,118205,118205,118205,99651,99651,99651,99651,102095,102095,102095,102095,86282,86282,66966,64130, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-16699,20275,-468,6112,23625,-49879,1,-5969,-1569,18554,52568,61344,52163,-2445,-1389,-7060,-10117,15814,12699,19315,2837, 

