 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23393,17282,11990,5186,18793,13854,9611,4464,17831,12930,8850,4367,17526,12134,3049,1163,4914,3645,2515,1031,4265,2738,1988,844,3695,2113,1368,3055,2306,1867, 
 支付的各项税费(万元),7901,4882,2972,1137,5068,4171,2626,1279,5724,3967,2786,1550,4199,2985,311,164,1213,860,486,214,1288,723,448,252,1516,1113,908,1799,917,1756, 
 支付的其他与经营活动有关的现金(万元),13548,9234,5826,2068,7660,6586,4310,2185,7134,6924,5174,2000,8982,7086,1270,563,2293,2107,1599,975,2575,2851,1161,557,1839,1950,1470,2125,1710,1436, 
 经营活动现金流出小计(万元),85054,61813,40677,17398,65266,49076,31891,17548,65589,47121,31787,13996,64085,47990,13418,6260,26133,18686,13064,8396,26916,19829,11898,6319,25236,18693,11783,28020,23467,21167, 
 经营活动产生的现金流量净额(万元),15497,8646,4521,158,16147,8558,4636,1160,11299,5946,1428,872,12299,5631,1537,1328,3749,2600,2011,1159,3673,2059,2230,1233,3840,2473,2182,5820,3152,5309, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,7168,5792,5792,2526,985,4809,5501,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,148,148,148,84,--,41,60,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,2,2,2,22,16,14,6,12,66,65,6,161,6,0,0,1,--,0,0,--,0,--,--,--,0,--,63,1,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1079,4464,4159,2402,380,--,--,--,300,0,--,1,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1093,4466,4161,2403,401,16,14,6,7628,6006,6005,2616,1146,4856,5561,0,1,0,0,0,0,0,0,0,0,0,0,63,1,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6936,3913,1966,361,3835,1539,1268,415,2290,1626,1338,736,3759,2576,1270,716,1447,1159,1024,763,2506,1668,1062,452,1549,186,120,1729,1657,6039, 
 投资所支付的现金(万元),30801,7,--,285,671,--,--,--,14344,1983,1300,1300,5868,9466,7801,4001,4018,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),264,30827,9374,38,1536,--,--,--,--,--,--,--,2440,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),265,300,300,300,40,--,--,--,15,--,--,--,--,135,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),38266,35047,11640,984,6081,1539,1268,415,16649,3609,2638,2036,12067,12177,9071,4717,5465,1159,1024,763,2506,1668,1062,452,1549,186,120,1729,1657,6039, 
 投资活动产生的现金流量净额(万元),-37173,-30581,-7479,1419,-5680,-1523,-1254,-409,-9021,2397,3367,580,-10921,-7320,-3510,-4717,-5464,-1159,-1024,-763,-2506,-1668,-1062,-452,-1549,-186,-120,-1665,-1657,-6035, 
 吸收投资收到的现金(万元),728,803,558,107,980,980,--,--,166,166,166,166,1331,1331,1331,1331,--,--,0,0,--,0,--,--,27675,26728,--,--,704,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),728,803,558,--,980,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 取得借款收到的现金(万元),22569,22050,4000,1450,--,0,--,4,4,4,--,--,1500,1500,--,--,--,--,0,0,--,0,--,--,800,800,--,7991,10424,4500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),30,--,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,779,--, 
 筹资活动现金流入小计(万元),23327,22853,4558,1566,980,980,0,4,171,171,166,166,2831,2831,1331,1331,0,0,0,0,0,0,0,0,28475,27528,0,7991,11908,4500, 
 偿还债务支付的现金(万元),7040,3000,--,--,--,--,--,--,4,26,26,--,1500,1500,--,--,--,--,0,0,--,0,--,--,7300,7313,3040,9591,6824,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3198,2996,2865,0,2556,2556,2556,--,2551,2532,1846,--,6986,6980,907,--,920,920,920,0,920,920,920,--,234,221,199,431,4393,3423, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,0,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),20,19,19,--,52,2,2,--,59,33,33,1,575,17,10,--,--,10,10,0,--,0,--,--,855,103,--,22,849,--, 
 筹资活动现金流出小计(万元),10257,6015,2884,0,2608,2558,2558,0,2614,2591,1905,1,9061,8496,917,0,920,930,930,0,920,920,920,0,8389,7637,3239,10044,12066,3423, 
 筹资活动产生的现金流量净额(万元),13069,16838,1674,1565,-1628,-1578,-2558,4,-2443,-2420,-1738,166,-6229,-5665,414,1331,-920,-930,-930,0,-920,-920,-920,0,20086,19891,-3239,-2053,-159,1077, 
 汇率变动对现金及现金等价物的影响(万元),128,891,-235,-386,-1095,-828,-280,-3,1553,754,440,197,-465,-91,-140,-64,-229,-117,25,7,23,7,-69,-85,34,26,3,-77,-58,-24, 
 现金及现金等价物净增加额(万元),-8480,-4206,-1519,2757,7744,4628,544,752,1388,6677,3496,1814,-5316,-7445,-1699,-2121,-2864,394,82,403,271,-522,180,696,22410,22204,-1174,2026,1279,327, 
 加:期初现金及现金等价物余额(万元),52921,52836,52836,36955,29322,29322,29322,20788,27934,27934,27934,27954,33250,33251,24919,28973,27783,27783,27783,27788,27513,27513,27513,27513,5102,5102,5102,3077,1798,1471, 
 期末现金及现金等价物余额(万元),44441,48630,51318,39711,37067,33951,29866,21540,29322,34611,31430,29768,27934,25806,23220,26852,24919,28177,27866,28191,27783,26991,27692,28208,27513,27306,3928,5102,3077,1798, 
 净利润(万元),14943,--,4743,--,13129,--,5430,--,11423,--,3919,--,9479,--,1703,--,3761,--,2055,--,4459,--,1993,--,3519,--,--,4907,4337,3836, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),667,--,-32,--,454,--,104,--,84,--,21,--,156,--,-1,--,55,--,-49,--,175,--,46,--,50,--,--,81,83,-5, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2659,--,2062,--,2201,--,1163,--,2260,--,1054,--,2067,--,515,--,1141,--,530,--,970,--,396,--,996,--,--,992,920,800, 
 无形资产摊销(万元),352,--,163,--,275,--,108,--,217,--,80,--,153,--,29,--,65,--,32,--,49,--,23,--,42,--,--,56,56,41, 
 长期待摊费用摊销(万元),368,--,121,--,180,--,43,--,99,--,31,--,84,--,23,--,77,--,37,--,46,--,27,--,52,--,--,53,49,165, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,--,--,--,3,--,0,--,-24,--,3,--,14,--,3,--,28,--,--,--,29,--,--,--,3,--,--,-33,-0,161, 
 固定资产报废损失(万元),26,--,5,--,--,--,-0,--,0,--,--,--,--,--,--,--,--,--,12,--,--,--,1,--,--,--,--,1,--,-3, 
 公允价值变动损失(万元),-350,--,-99,--,367,--,317,--,-83,--,-17,--,-47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),230,--,-13,--,265,--,-41,--,-787,--,-385,--,296,--,-203,--,197,--,-7,--,-23,--,-258,--,187,--,--,504,433,101, 
 投资损失(万元),690,--,--,--,-244,--,-28,--,-237,--,-148,--,-83,--,-59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),78,--,-65,--,-89,--,-99,--,67,--,-24,--,-57,--,-7,--,-24,--,1,--,-30,--,-16,--,-1,--,--,-24,-21,-4, 
 递延所得税负债增加(万元),80,--,1,--,-50,--,-4,--,19,--,2,--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-3286,--,-3466,--,-1078,--,-861,--,-1053,--,-1915,--,811,--,-606,--,-248,--,264,--,-731,--,-1056,--,664,--,--,92,-1281,120, 
 经营性应收项目的减少(万元),-2539,--,-1887,--,-452,--,-3062,--,-737,--,-1396,--,-1640,--,-515,--,-1630,--,-327,--,-712,--,-695,--,-659,--,--,174,-3470,645, 
 经营性应付项目的增加(万元),1575,--,2988,--,1108,--,1566,--,-132,--,201,--,908,--,655,--,328,--,-538,--,-558,--,1769,--,-1013,--,--,-983,1885,-549, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),7,--,--,--,77,--,--,--,183,--,--,--,135,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,161,--, 
 经营活动产生现金流量净额(万元),15497,--,4521,--,16147,--,4636,--,11299,--,1428,--,12299,--,1537,--,3749,--,2011,--,3673,--,2230,--,3840,--,--,5820,3152,5309, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),44441,48630,51318,39711,37067,33951,29866,21540,29322,34611,31430,29768,27934,25806,23220,26852,24919,28177,27866,28191,27783,26991,27692,28208,27513,27306,3928,5102,3077,1798, 
 现金的期初余额(万元),52921,52836,52836,36955,29322,29322,29322,20788,27934,27934,27934,27954,33250,33251,24919,28973,27783,27783,27783,27788,27513,27513,27513,27513,5102,5102,5102,3077,1798,1471, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8480,-4206,-1519,2757,7744,4628,544,752,1388,6677,3496,1814,-5316,-7445,-1699,-2121,-2864,394,82,403,271,-522,180,696,22410,22204,-1174,2026,1279,327, 

