 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 经营性应付项目的增加(万元),--,8273,--,2347,--,3038,--,881,139,2242,-566,1329,310, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-696,--,-121,--,--,--,-81,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,533,--,908,--,1425,--,-430,2504,1389,560,204,94, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),16564,19959,17967,1919,1479,3107,1750,2521,3482,3303,3904,1484,1024, 
 现金的期初余额(万元),1987,1919,1919,2521,2521,2521,2521,3482,3904,3904,1484,1024,370, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14577,18039,16048,-602,-1042,586,-771,-961,-422,-601,2420,460,654, 

