 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 收到的其他与投资活动有关的现金(万元),47600,304280,185280,142600,42500,215300,95800,8632,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,919,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),47971,308526,188073,144393,42832,219705,96656,8633,0,4,2,1,0,7,6,4,3,8,2,2,1,11,--,6,2,8013,1439,43,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2558,11620,8540,4971,2826,12168,7079,1760,1029,9873,6983,3746,1716,5894,4100,2597,1076,4859,3803,2511,1242,1931,--,523,104,1535,3471,473,150, 
 投资所支付的现金(万元),600,2000,2000,--,--,2397,1738,1736,450,3037,1765,1759,648,9165,9165,3146,1257,970,--,--,--,--,--,--,--,8000,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,14363,14337,14337,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),71900,345880,269792,177800,142800,215300,191800,97200,0,--,0,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),75058,359500,280332,182771,145626,229865,200617,100696,1479,12910,8748,5505,2364,29422,27603,20080,2332,5829,3803,2511,1242,1931,--,523,104,9535,3471,473,150, 
 投资活动产生的现金流量净额(万元),-27087,-50973,-92259,-38378,-102793,-10160,-103961,-92064,-1478,-12906,-8746,-5504,-2364,-29415,-27597,-20076,-2330,-5821,-3801,-2509,-1241,-1921,--,-516,-102,-1522,-2031,-430,-150, 
 吸收投资收到的现金(万元),--,2126,576,2077,--,81824,78128,77677,77636,19925,4866,2781,2638,26258,18595,15600,15600,36344,36295,36295,36295,--,--,--,--,--,--,3957,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),13597,13397,13413,13151,--,13471,13587,7114,7186,15410,13020,5037,2915,7681,3744,2350,--,--,--,--,--,--,--,--,--,--,--,2000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),58,79,1696,154,34,4318,2461,--,--,148,147,0,--,1735,427,423,337,492,399,330,44,--,--,--,--,--,2500,399,--, 
 筹资活动现金流入小计(万元),13655,15602,15686,15382,34,99614,94175,84791,84821,35483,18034,7819,5553,35674,22766,18373,15937,36836,36694,36625,36339,0,--,0,0,0,2500,6356,0, 
 偿还债务支付的现金(万元),21075,13397,13413,13151,--,6891,6900,4795,2003,5220,1920,1150,700,5300,2100,1600,--,--,--,--,--,--,--,--,--,--,2000,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),263,5732,5408,498,284,5171,5104,4166,66,4365,4253,162,78,3255,3215,2650,69,2284,2284,2284,--,--,--,--,--,--,637,1577,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),830,5172,4739,3825,38,21887,19389,19073,18451,10906,10688,7778,2217,269,161,149,37,670,634,627,527,--,--,--,--,109,--,2945,--, 
 筹资活动现金流出小计(万元),22168,24301,23560,17474,322,33948,31393,28034,20521,20491,16861,9090,2996,8824,5476,4399,106,2954,2918,2911,527,0,--,0,0,109,2637,4523,0, 
 筹资活动产生的现金流量净额(万元),-8513,-8699,-7875,-2092,-288,65665,62782,56757,64301,14992,1173,-1271,2557,26850,17290,13974,15831,33882,33776,33714,35812,0,--,0,0,-109,-137,1834,0, 
 汇率变动对现金及现金等价物的影响(万元),-74,302,211,53,-143,-196,728,162,-37,38,33,-22,3,38,3,-25,-8,-25,-84,1,57,-10,--,-45,-36,-55,-12,-7,-0, 
 现金及现金等价物净增加额(万元),-47615,-50823,-109597,-51592,-112726,62898,-49513,-45766,54735,11486,-17101,-18512,-5482,11006,-14592,-11475,7071,37941,25818,26937,39704,-754,--,-11253,-6751,946,2430,12833,3863, 
 加:期初现金及现金等价物余额(万元),94832,145775,145775,145775,145834,82877,82877,82877,83475,71391,71391,71391,72989,60385,60642,60737,62328,22444,22505,22444,22444,23197,--,23197,23197,22252,19822,6989,3125, 
 期末现金及现金等价物余额(万元),47217,94953,36179,94183,33108,145775,33364,37111,138210,82877,54291,52879,67507,71391,46050,49262,69399,60385,48323,49380,62148,22444,--,11944,16446,23197,22252,19822,6989, 
 净利润(万元),--,16747,--,-6107,--,15265,--,-4674,--,21997,--,243,--,19348,--,-1304,--,14446,--,-659,--,11053,--,998,--,9477,9302,6574,3801, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2750,--,895,--,2321,--,832,--,1882,--,648,--,1108,--,-1573,--,1450,--,-163,--,1400,--,302,--,714,231,-64,811, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3564,--,1761,--,3249,--,1325,--,2661,--,1281,--,2235,--,988,--,1590,--,741,--,1228,--,636,--,1013,836,486,320, 
 无形资产摊销(万元),--,4860,--,2277,--,3243,--,1459,--,1873,--,862,--,1268,--,537,--,322,--,91,--,47,--,18,--,21,18,30,--, 
 长期待摊费用摊销(万元),--,414,--,307,--,422,--,381,--,637,--,374,--,661,--,307,--,602,--,296,--,491,--,248,--,335,261,154,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-12,--,--,--,--,--,--,--,76,--,39,--,87,--,34,--,28,--,6,--,11,--,8,--,26,27,15,--, 
 固定资产报废损失(万元),--,78,--,13,--,46,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,516,--,334,--,-43,--,135,--,421,--,162,--,-8,--,-200,--,477,--,--,--,--,--,--,--,32,19,10,--, 
 投资损失(万元),--,-4132,--,-1792,--,-3861,--,-32,--,-1804,--,-1060,--,83,--,--,--,-3,--,--,--,--,--,--,--,-11,-585,--,--, 
 递延所得税资产减少(万元),--,-134,--,-618,--,-683,--,-99,--,-147,--,39,--,95,--,-153,--,-82,--,27,--,-157,--,255,--,-67,-554,66,--, 
 递延所得税负债增加(万元),--,-57,--,--,--,--,--,0,--,420,--,234,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,413,--,449,--,-1017,--,-976,--,-1027,--,-2882,--,2169,--,-2117,--,-402,--,-610,--,-664,--,-974,--,307,-146,-468,-1338, 
 经营性应收项目的减少(万元),--,-10600,--,5512,--,-23416,--,-6500,--,-54711,--,-6289,--,-13220,--,1680,--,-4292,--,-6669,--,-20116,--,-6349,--,-12807,-5165,619,-4085, 
 经营性应付项目的增加(万元),--,-5860,--,-14207,--,12063,--,-2497,--,37085,--,-5971,--,-1471,--,-4388,--,-4231,--,2671,--,7878,--,-5835,--,3592,364,4016,4467, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,606,--,1178,--,841,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8548,--,-11176,--,7589,--,-10621,--,9362,--,-11715,--,13533,--,-5348,--,9905,--,-4269,--,1177,--,-10691,--,2632,4609,11437,4014, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),47217,94953,36179,94183,33108,145775,33364,37111,138210,82877,54291,52879,67507,71391,46050,49262,69399,60385,48323,49380,62148,22444,--,11944,16446,23197,22252,19822,6989, 
 现金的期初余额(万元),94832,145775,145775,145775,145834,82877,82877,82877,83475,71391,71391,71391,72989,60385,60642,60737,62328,22444,22505,22444,22444,23197,--,23197,23197,22252,19822,6989,3125, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-47615,-50823,-109597,-51592,-112726,62898,-49513,-45766,54735,11486,-17101,-18512,-5482,11006,-14592,-11475,7071,37941,25818,26937,39704,-754,--,-11253,-6751,946,2430,12833,3863, 

