 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 投资活动现金流入小计(万元),61109,35259,1790,1180,950,0,0,1795,1067,150,150,171,1322,205, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),97041,76812,25776,24372,12615,4217,2409,31516,28700,14636,6358,3153,3209,2807, 
 投资所支付的现金(万元),58200,41200,--,--,--,--,--,--,--,--,--,300,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,2809,2809,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),155241,118012,25776,24372,12615,4217,2409,31516,28700,17445,9167,3453,3209,2807, 
 投资活动产生的现金流量净额(万元),-94132,-82753,-23986,-23192,-11665,-4217,-2409,-29721,-27633,-17295,-9017,-3282,-1887,-2602, 
 吸收投资收到的现金(万元),93755,93755,93320,--,--,--,--,--,--,7084,7084,--,5200,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),51628,31643,8643,27292,24777,11277,5000,42750,35426,23021,8462,10657,6430,2880, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,91,2000,2000,2000,--,7356,4736,1308,--,4635,--,3464, 
 筹资活动现金流入小计(万元),145384,125398,102054,29292,26777,13277,5000,50106,40162,31414,15546,15292,11630,6344, 
 偿还债务支付的现金(万元),23994,16994,2200,41570,35755,27555,11352,21566,19172,12029,6272,10870,4530,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),4548,3947,297,1211,953,717,199,1390,750,1491,1000,1319,314,172, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5018,3959,2846,4745,3611,2375,1277,3215,2039,2118,1360,1330,4720,4116, 
 筹资活动现金流出小计(万元),33559,24900,5343,47526,40319,30648,12828,26170,21960,15638,8631,13519,9564,6288, 
 筹资活动产生的现金流量净额(万元),111824,100498,96712,-18234,-13542,-17371,-7828,23935,18201,15775,6915,1772,2066,56, 
 汇率变动对现金及现金等价物的影响(万元),32,181,-111,546,-158,-94,96,206,28,30,14,25,0,0, 
 现金及现金等价物净增加额(万元),18115,34433,80856,-869,1035,-4651,69,4593,-545,2027,690,2220,-8,-1075, 
 加:期初现金及现金等价物余额(万元),8268,8268,8268,9138,9138,9138,9138,4545,4545,2518,2518,299,306,1381, 
 期末现金及现金等价物余额(万元),26383,42701,89125,8268,10173,4487,9207,9138,4000,4545,3208,2518,299,306, 
 净利润(万元),--,5736,--,18890,--,7247,--,19824,--,4498,208,4264,1088,322, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,594,--,88,--,-881,--,2190,--,655,-176,454,454,105, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3389,--,5223,--,2509,--,3341,--,1603,713,1214,530,416, 
 无形资产摊销(万元),--,136,--,192,--,92,--,130,--,59,23,23,30,19, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,22,10, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,-5,--,-1,--,5,--,25,--,-43,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,814,--,1674,--,939,--,1636,--,714,332,744,679,210, 
 投资损失(万元),--,-322,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-325,--,-396,--,-436,--,-296,--,-98,28,32,-187,-26, 
 递延所得税负债增加(万元),--,544,--,249,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-5606,--,-2860,--,-275,--,-2401,--,-1541,-933,-827,-190,-171, 
 经营性应收项目的减少(万元),--,-11780,--,6835,--,20064,--,-44474,--,-10979,5429,-5187,-7575,12, 
 经营性应付项目的增加(万元),--,23323,--,10122,--,-12227,--,30218,--,8580,-2845,3032,4962,573, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,16506,--,40011,--,17031,--,10172,--,3517,2779,3704,-187,1471, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),26383,34601,89125,8268,10173,4487,9207,9138,4000,4545,3208,2518,299,306, 
 现金的期初余额(万元),8268,8268,8268,9138,9138,9138,9138,4545,4545,2518,2518,299,306,1381, 
 现金等价物的期末余额(万元),--,8100,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),18115,34433,80856,-869,1035,-4651,69,4593,-545,2027,690,2220,-8,-1075, 

