 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 收到的其他与投资活动有关的现金(万元),7733,733,400,300,300,300,300,376,350,7,960, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7887,942,400,300,300,300,300,378,350,7,1005, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3258,2646,3518,7143,5844,4740,921,4480,1256,1660,3625, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,17,217,1140,--, 
 支付的其他与投资活动有关的现金(万元),37000,30000,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40258,32646,3518,7143,5844,4740,921,4497,1473,2801,3625, 
 投资活动产生的现金流量净额(万元),-32371,-31704,-3118,-6843,-5544,-4440,-621,-4118,-1123,-2794,-2620, 
 吸收投资收到的现金(万元),40641,40641,40641,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,4000,3000,2000,--,5000,9800,7500,10700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),40641,40641,40641,4000,3000,2000,0,5000,9800,7500,10700, 
 偿还债务支付的现金(万元),2000,2200,--,5000,3000,3000,3000,7870,11430,9700,6850, 
 分配股利、利润或偿付利息所支付的现金(万元),1454,1363,22,85,47,25,23,270,2324,590,2529, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4892,4891,3854,130,59,20,--,210,49,66,57, 
 筹资活动现金流出小计(万元),8345,8453,3876,5215,3106,3045,3023,8350,13804,10356,9436, 
 筹资活动产生的现金流量净额(万元),32296,32188,36765,-1215,-106,-1045,-3023,-3350,-4004,-2856,1264, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,0,--,--,--, 
 现金及现金等价物净增加额(万元),-2643,1236,35007,743,-1731,-1853,-2830,453,2898,-2046,1237, 
 加:期初现金及现金等价物余额(万元),6381,6381,6463,5638,5638,5638,5638,5186,2287,4334,3097, 
 期末现金及现金等价物余额(万元),3738,7617,41470,6381,3907,3785,2808,5638,5186,2287,4334, 
 净利润(万元),--,3993,--,7267,--,3878,--,6375,5030,6445,5221, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-166,--,1173,--,145,--,336,1200,516,553, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,850,--,1095,--,545,--,1099,1060,999,839, 
 无形资产摊销(万元),--,38,--,73,--,36,--,42,24,22,22, 
 长期待摊费用摊销(万元),--,29,--,214,--,104,--,188,140,123,148, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,-2,--,--,-10, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,29,--,85,--,25,--,206,438,656,586, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-99,--,-120,--,98,--,-143,216,-432,-426, 
 递延所得税负债增加(万元),--,--,--,4,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1646,--,54,--,1530,--,-3387,1053,-1989,161, 
 经营性应收项目的减少(万元),--,963,--,-545,--,-500,--,2414,-8452,-2751,-9117, 
 经营性应付项目的增加(万元),--,-3239,--,-499,--,-2230,--,793,7317,15,4616, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,752,--,8801,--,3631,--,7921,8025,3603,2593, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3738,7617,41470,6381,3907,3785,2808,5638,5186,2287,4334, 
 现金的期初余额(万元),6381,6381,6463,5638,5638,5638,5638,5186,2287,4334,3097, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2643,1236,35007,743,-1731,-1853,-2830,453,2898,-2046,1237, 

