 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5793,4544,7405,4349,7106,4172,5989, 
 投资活动产生的现金流量净额(万元),-5787,-4544,-7405,-4349,-6796,-4164,-5989, 
 吸收投资收到的现金(万元),28912,--,--,--,1729,--,3892, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,10, 
 取得借款收到的现金(万元),19302,14813,24443,16838,7958,4000,6000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2306,2306,2198,1422,2759,1500,--, 
 筹资活动现金流入小计(万元),50519,17119,26642,18260,12445,5500,9892, 
 偿还债务支付的现金(万元),17554,10582,16563,11133,5524,6000,4000, 
 分配股利、利润或偿付利息所支付的现金(万元),520,406,5404,5216,200,311,354, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5934,4608,3916,6717,4425,3281,--, 
 筹资活动现金流出小计(万元),24008,15596,25883,23066,10149,9593,4354, 
 筹资活动产生的现金流量净额(万元),26511,1523,759,-4807,2297,-4093,5538, 
 汇率变动对现金及现金等价物的影响(万元),16,9,35,2,-0,-0,-0, 
 现金及现金等价物净增加额(万元),25866,1037,654,161,26,297,-525, 
 加:期初现金及现金等价物余额(万元),1105,1105,451,451,425,129,653, 
 期末现金及现金等价物余额(万元),26971,2142,1105,612,451,425,129, 
 净利润(万元),--,2796,6044,--,6215,4325,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,105,204,--,370,304,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2154,3842,--,3007,2181,--, 
 无形资产摊销(万元),--,46,89,--,95,60,--, 
 长期待摊费用摊销(万元),--,159,176,--,143,91,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,7,--,-0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-16,17,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,554,454,--,-72,303,--, 
 投资损失(万元),--,17,131,--,7,-21,--, 
 递延所得税资产减少(万元),--,-37,74,--,-142,-83,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3693,-3172,--,-4371,-1032,--, 
 经营性应收项目的减少(万元),--,-4352,559,--,-10073,-291,--, 
 经营性应付项目的增加(万元),--,6314,-1159,--,8795,2717,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,552,--,--, 
 经营活动产生现金流量净额(万元),--,4048,7265,--,4526,8553,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),26971,2142,1105,612,451,425,129, 
 现金的期初余额(万元),1105,1105,451,451,425,129,653, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),25866,1037,654,161,26,297,-525, 

