 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 投资活动产生的现金流量净额(万元),-2453,108,-824,-16418,-3883,-3134,-1508,-3458,-2348,-1813,-1380,-1511,-2112,-1351, 
 吸收投资收到的现金(万元),347,347,147,23480,22614,23480,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),347,347,147,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,1222,1222,1222,1056,2178,940,534,1370,--,1500,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),347,347,147,24702,23836,24702,1056,2178,940,534,1370,0,1500,0, 
 偿还债务支付的现金(万元),29,19,10,3438,130,119,110,1418,1118,1109,66,263,1664,141, 
 分配股利、利润或偿付利息所支付的现金(万元),881,881,1,449,403,95,44,700,628,430,404,410,1970,401, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,94, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1213,182,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),910,900,10,5100,715,215,154,2118,1747,1538,470,672,3634,542, 
 筹资活动产生的现金流量净额(万元),-563,-553,137,19602,23121,24488,903,60,-807,-1004,900,-672,-2134,-542, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-4730,-2220,-2307,6602,19034,20782,-907,1216,-1187,-2124,2308,-508,-2413,1920, 
 加:期初现金及现金等价物余额(万元),12063,11959,11959,5358,5358,5358,5358,4142,4142,4142,1834,2342,4755,2835, 
 期末现金及现金等价物余额(万元),7334,9740,9653,11959,24392,26140,4451,5358,2955,2018,4142,1834,2342,4755, 
 净利润(万元),--,2894,--,5784,--,2644,1270,5309,--,2423,4930,4763,4305,3511, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,700,--,1155,--,529,166,902,--,334,544,276,59,318, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,532,--,792,--,341,171,711,--,353,692,685,598,541, 
 无形资产摊销(万元),--,30,--,57,--,28,14,54,--,26,50,42,31,29, 
 长期待摊费用摊销(万元),--,294,--,512,--,244,119,438,--,183,369,358,370,204, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,--,-23,--,-7,1,10,--,11,-3,-3,-10,-2, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,4,2, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1,--,78,--,10,5,66,--,52,32,21,104,41, 
 投资损失(万元),--,-174,--,-29,--,--,--,--,--,--,--,--,--,-12, 
 递延所得税资产减少(万元),--,-171,--,-211,--,-96,-31,-173,--,-76,-112,46,-14,-89, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-24,--,-270,--,-111,-219,-100,--,-1,511,130,-582,-135, 
 经营性应收项目的减少(万元),--,-5011,--,-6166,--,-4251,-574,-4337,--,-2945,-4604,-3109,-1938,-1706, 
 经营性应付项目的增加(万元),--,-848,--,1739,--,96,-1225,1732,--,333,379,-1534,-1096,1110, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1775,--,3418,--,-572,-302,4614,--,693,2788,1676,1833,3813, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7334,9740,9653,11959,24392,26140,4451,5358,2955,2018,4142,1834,2342,4755, 
 现金的期初余额(万元),12063,11959,11959,5358,5358,5358,5358,4142,4142,4142,1834,2342,4755,2835, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4730,-2220,-2307,6602,19034,20782,-907,1216,-1187,-2124,2308,-508,-2413,1920, 

