 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 收到其他与筹资活动有关的现金(万元),--,--,980,980,--,3519,--, 
 筹资活动现金流入小计(万元),0,0,980,980,9368,4819,46, 
 偿还债务支付的现金(万元),--,--,4700,3700,--,1300,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,723,110,1948,106,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,4551,--,1035, 
 筹资活动现金流出小计(万元),0,0,5423,3810,6499,1406,1035, 
 筹资活动产生的现金流量净额(万元),0,0,-4443,-2830,2869,3413,-989, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-3959,-3245,1598,-1066,-1033,2039,-727, 
 加:期初现金及现金等价物余额(万元),4625,4625,3027,3027,4060,2021,2749, 
 期末现金及现金等价物余额(万元),667,1381,4625,1961,3027,4060,2021, 
 净利润(万元),--,1523,3423,2457,2731,2226,1774, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,191,191,222,71,91,-26, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,467,609,434,242,204,191, 
 无形资产摊销(万元),--,56,121,100,150,138,120, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,1,1,17,0,-0, 
 固定资产报废损失(万元),--,0,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,--,155,144,300,306,203, 
 投资损失(万元),--,--,-37,-31,--,-7,--, 
 递延所得税资产减少(万元),--,-18,-74,-23,-49,-190,-1, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),--,-183,366,83,101,-1032,-710, 
 经营性应收项目的减少(万元),--,-3205,-2143,-5090,909,-1782,-268, 
 经营性应付项目的增加(万元),--,-535,-1775,95,-3234,1914,-134, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,-33,-22,-6,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1737,816,-1615,1237,1867,1148, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),667,1381,4625,1961,3027,4060,2021, 
 现金的期初余额(万元),4625,4625,3027,3027,4060,2021,2749, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3959,-3245,1598,-1066,-1033,2039,-727, 

