 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 投资活动产生的现金流量净额(万元),-12949,-85,-3869,-2547,-2056,-3394,-878,-3978,-8047,-2829, 
 吸收投资收到的现金(万元),34720,34720,--,--,--,--,--,--,2908,7500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),4200,4200,13300,7300,5500,11500,--,11800,9500,5510, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),230,--,3000,3000,--,150,--,--,--,--, 
 筹资活动现金流入小计(万元),39150,38920,16300,10300,5500,11650,0,11800,12408,13010, 
 偿还债务支付的现金(万元),15003,10803,13797,8600,5600,12000,--,9500,4900,6410, 
 分配股利、利润或偿付利息所支付的现金(万元),230,214,844,689,367,691,191,1196,1147,2639, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3859,629,129,108,57,136,9,293,25,16, 
 筹资活动现金流出小计(万元),19092,11646,14770,9396,6024,12827,200,10989,6073,9066, 
 筹资活动产生的现金流量净额(万元),20057,27273,1530,904,-524,-1177,-200,811,6336,3944, 
 汇率变动对现金及现金等价物的影响(万元),-13,-8,9,4,3,22,1,4,-11,-1, 
 现金及现金等价物净增加额(万元),-15368,10594,9213,-4457,-2155,2505,-3505,2309,75,3320, 
 加:期初现金及现金等价物余额(万元),20063,20063,10850,10850,10850,8345,8345,6036,5961,2641, 
 期末现金及现金等价物余额(万元),4695,30656,20063,6394,8695,10850,4840,8345,6036,5961, 
 净利润(万元),--,4551,8395,--,3853,4749,--,3325,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1034,793,--,762,350,--,1043,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,768,1193,--,591,950,--,719,--,--, 
 无形资产摊销(万元),--,79,122,--,82,156,--,153,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-1885,--,--,54,--,5,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,214,844,--,367,699,--,712,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-48,-129,--,-94,-71,--,-151,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,7058,2522,--,574,-1818,--,-5736,--,--, 
 经营性应收项目的减少(万元),--,-14974,-4268,--,-10463,-7671,--,-9420,--,--, 
 经营性应付项目的增加(万元),--,-15270,3956,--,4750,9655,--,14822,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-16587,11542,--,421,7054,--,5472,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),4695,30656,20063,6394,8695,10850,4840,8345,6036,5961, 
 现金的期初余额(万元),20063,20063,10850,10850,10850,8345,8345,6036,5961,2641, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15368,10594,9213,-4457,-2155,2505,-3505,2309,75,3320, 

