 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 存货的减少(万元),--,-4158,--,6027,--,4718,--,19200,--,-2295,--,2912,--,-15046,--,3677,--,-11138,--,-4376,-6008, 
 经营性应收项目的减少(万元),--,3154,--,-18874,--,-18345,--,-13662,--,-28421,--,-42419,--,-20909,--,-25669,--,-23643,--,-13211,-7770, 
 经营性应付项目的增加(万元),--,-21584,--,-8676,--,-8190,--,-14484,--,-12513,--,-5261,--,1272,--,3712,--,9838,--,2654,-1529, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-446,--,239,--,-318,--,-221,--,-1356,--,-457,--,-631,--,-284,--,552,--,50,-253, 
 经营活动产生现金流量净额(万元),--,51630,--,19125,--,55048,--,30947,--,36150,--,3242,--,41304,--,28129,--,13260,--,9165,12648, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),30731,36708,28229,25202,50086,47167,27508,44821,41044,45184,22312,35160,36712,40245,139514,19090,20952,9385,12910,20013,16359, 
 现金的期初余额(万元),39950,47167,47167,47167,47167,45184,45184,45184,45184,40245,40245,40245,40245,9385,9385,9385,9385,20013,20013,16359,18355, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9219,-10460,-18938,-21965,2919,1983,-17676,-364,-4140,4939,-17933,-5086,-3533,30860,130129,9705,11567,-10628,-7103,3654,-1996, 

