 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 经营活动现金流出小计(万元),306054,213532,104256,388584,270169,186720,495210,233037,502882,464865,428773,228694,362259,329254,331197, 
 经营活动产生的现金流量净额(万元),264898,149823,70798,148887,89680,57608,232124,143060,298381,286919,215977,85567,250550,215923,148478, 
 收回投资所收到的现金(万元),113201,91190,34701,168186,151446,108966,21302,14200,36841,--,4000,--,1200,--,--, 
 取得投资收益所收到的现金(万元),838,148,60,11394,10740,363,20666,3000,16907,17963,18788,4763,18438,10720,7049, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10905,5366,5007,181,9,27,408,125,512,48787,92865,107476,385307,31,134, 
 处置子公司及其他营业单位收到的现金净额(万元),56000,50280,--,--,--,--,--,--,573,--,--,--,--,183,--, 
 收到的其他与投资活动有关的现金(万元),1709,1485,--,1496,218,--,6807,586,8800,6830,570,--,379,--,611, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),182653,148469,39769,181257,162413,109356,49183,17911,63633,73580,116223,112239,405324,10933,7794, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),81269,64269,18853,60415,11767,20092,143713,77095,332957,251772,362152,218417,271581,318966,278903, 
 投资所支付的现金(万元),189206,90585,17585,129421,147988,28440,109716,--,47635,10500,4755,4725,30287,28631,1131, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,263,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,10598,--,35791,5000,--,--,--,--, 
 投资活动现金流出小计(万元),270475,154853,36437,189836,159755,48532,253429,87693,380876,298063,371907,223142,301868,347597,280034, 
 投资活动产生的现金流量净额(万元),-87822,-6384,3332,-8579,2658,60824,-204246,-69782,-317243,-224483,-255685,-110903,103456,-336664,-272240, 
 吸收投资收到的现金(万元),130572,--,--,--,--,--,4672,4400,1800,312120,3000,3000,44144,--,56700, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,4672,4400,1800,--,3000,--,--,--,--, 
 取得借款收到的现金(万元),250395,150395,120395,431238,314561,82767,333908,159248,451577,423038,403768,287582,435783,516350,540300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,34339,--,--,584,361,733, 
 筹资活动现金流入小计(万元),380967,150395,120395,431238,314561,82767,338580,163648,453377,769497,406768,290582,480511,516711,597733, 
 偿还债务支付的现金(万元),316561,125336,50820,463093,289337,75434,276423,136432,426705,338653,485095,382215,285746,261800,325479, 
 分配股利、利润或偿付利息所支付的现金(万元),42102,25824,13469,132458,118707,29044,243397,34405,230011,281033,108817,70648,85980,174735,39595, 
 其中：子公司支付给少数股东的股利、利润(万元),331,--,--,285,--,--,32,--,3642,105,175,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),420,100,100,230,230,100,130,--,44656,1106,767,316,--,--,--, 
 筹资活动现金流出小计(万元),359083,151259,64389,595781,408274,104578,519951,170837,701372,620793,594678,453179,371726,436535,365074, 
 筹资活动产生的现金流量净额(万元),21885,-864,56006,-164543,-93713,-21812,-181371,-7188,-247995,148705,-187910,-162596,108785,80176,232659, 
 汇率变动对现金及现金等价物的影响(万元),-570,-706,-184,1570,648,471,914,-82,3345,-1694,-12,-16,--,--,--, 
 现金及现金等价物净增加额(万元),198392,141869,129952,-22665,-726,97092,-152578,66008,-263512,209447,-227629,-187949,462790,-40564,108897, 
 加:期初现金及现金等价物余额(万元),114981,114981,114981,137646,137646,137646,290224,290224,553736,344289,571918,571918,109128,149692,40796, 
 期末现金及现金等价物余额(万元),313372,256850,244932,114981,136919,234737,137646,356232,290224,553736,344289,383970,571918,109128,149692, 
 净利润(万元),--,--,28662,37157,--,--,134636,92981,197731,177667,137579,70837,106065,109660,82493, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,664,-1590,--,--,-1558,8,-1420,3281,-5000,-6137,8561,1399,928, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,28786,104065,--,--,107504,54228,107407,98246,85314,40829,82359,83698,88477, 
 无形资产摊销(万元),--,--,1175,3170,--,--,2380,1203,1918,1724,1587,782,1768,1753,21, 
 长期待摊费用摊销(万元),--,--,18,102,--,--,97,38,9,13,43,21,39,25,10, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,16,57,--,--,634,542,1747,-22611,16495,261,29223,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,70,678,404,395, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,-882,-3508,--,--,-3250,-1388,-2604,-645,-651,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,9468,28454,--,--,33519,17562,36109,35025,25930,11812,20461,15646,18820, 
 投资损失(万元),--,--,-2668,-12075,--,--,-23859,-17104,-23715,-15749,-19664,-10389,-19919,-17697,-12453, 
 递延所得税资产减少(万元),--,--,1707,1100,--,--,-2754,259,1399,-8548,-602,-482,-4584,-82,-2364, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,134,-1811,--,--,244,-396,-933,2307,-362,-1845,-339,-2941,-1661, 
 经营性应收项目的减少(万元),--,--,-3216,-5643,--,--,3318,-3842,-1473,-9360,-8555,-7826,-3613,4725,-13194, 
 经营性应付项目的增加(万元),--,--,3738,54,--,--,-18161,-2191,-15404,22784,-17925,-12371,29837,19320,-14618, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,--,70798,148887,--,--,232124,143060,298381,286919,215977,85567,250550,215923,148478, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),313372,256850,244932,114981,136919,234737,137646,356232,290224,553736,344289,383970,571918,109128,149692, 
 现金的期初余额(万元),114981,114981,114981,137646,137646,137646,290224,290224,553736,344289,571918,571918,109128,149692,40796, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),198392,141869,129952,-22665,-726,97092,-152578,66008,-263512,209447,-227629,-187949,462790,-40564,108897, 

